PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Rayuan Lane III,2574221,DB,JAX,@DEN,0.82,0.47,,,,,0.06,,,,,,,0.12,,,,1.87,199,180,2.10,0.23
Quan Martin,2570377,DB,WAS,PHI,2.56,1.78,0.03,0.1,0.05,0.1,,,,,,,,0.21,0.05,1.26,,6.24,107,181,2.10,-4.14
Jaylen McCollough,2573734,DB,LAR,@SEA,1.65,0.59,0.06,,0.12,,,,,,,,,0.29,0.06,1.12,,4.16,142,182,2.10,-2.06
Quincy Riley,2574404,DB,NO,NYJ,1.53,0.71,,,,,,,,,,,,,,,,2.72,179,183,2.10,-0.62
D'Angelo Ross,2563057,DB,CLE,BUF,0.1,0.2,,,0.05,,,,,,,,,0.25,,,,1.07,220,184,2.10,1.03
Tarheeb Still,2572483,DB,LAC,@DAL,3.31,1.4,0.06,0.13,0.19,,,,,,,,,0.51,0.13,3.69,,8.25,48,185,2.10,-6.15
Carrington Valentine,2569774,DB,GB,@CHI,1.75,1,,,0.17,0.08,,,,,,,,0.5,,1.83,,5.41,122,186,2.10,-3.31
Nick Whiteside,2571635,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,616,187,2.10,2.1
Nohl Williams,2574260,DB,KC,@TEN,0.82,0.35,,,0.06,,,,,,,,,0.18,,,,2.10,194,188,2.10,0.0
Elijah Molden,2566115,DB,LAC,@DAL,3.43,1.29,,0.14,0.07,0.07,0.07,,,,,,,0.21,,1.71,,7.27,72,189,1.80,-5.47
Eli Apple,2555277,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,250,190,1.50,1.5
Tre Avery,2568801,DB,CLE,BUF,0.29,0.33,,,,,,,,,,,,,,,,0.63,236,191,1.50,0.87
Christian Benford,2567322,DB,BUF,@CLE,3.02,0.83,,0.19,0.19,0.13,0.06,0.06,,,,,,0.77,0.06,3.66,,8.81,31,192,1.50,-7.31
Terrell Burgess,2564331,DB,NO,NYJ,0.63,0.51,,0.17,,,,,,,,,,0.11,0.06,,,1.81,201,193,1.50,-0.31
Kitan Crawford,2574481,DB,ARI,ATL,0.89,0.78,,0.05,,,0.05,,,,,,,0.1,0.05,,,2.20,189,194,1.50,-0.7
A.J. Green,2563782,DB,MIA,CIN,0.5,0.33,,,0.06,,,,,,,,,0.17,,,,1.58,206,195,1.50,-0.08
Art Green,2570918,DB,NYG,MIN,0.39,0.28,,,,,,,,,,,,,,,,0.75,227,196,1.50,0.75
Keondre Jackson,2573935,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,404,197,1.50,1.5
Jarius Monroe,2572708,DB,NYJ,@NO,0.64,0.34,,,,,,,,,,,,,,,,1.16,213,198,1.50,0.34
Fabian Moreau,2558136,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,489,199,1.50,1.5
Ty Okada,2571354,DB,SEA,LAR,1.43,0.67,0.08,0.1,0.03,,,,,,,,,0.2,0.17,0.5,,3.56,156,200,1.50,-2.06
Jerrick Reed II,2570332,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,527,201,1.50,1.5
Decamerion Richardson,2572237,DB,LV,@HOU,0.87,0.63,,0.05,0.1,,,,,,,,,0.1,,,,2.36,184,202,1.50,-0.86
Micah Robinson,2574136,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,540,203,1.50,1.5
Asante Samuel Jr.,2566511,DB,PIT,@DET,2,1.17,,,0.17,,,,,,,,,0.5,,,,5.55,119,204,1.50,-4.05
Brenden Schooler,2568483,DB,NE,@BAL,0.35,0.29,,,,,,,,,,,,,,,,0.70,231,205,1.50,0.8
Pat Surtain II,2566043,DB,DEN,JAX,2.19,0.73,,0.06,0.17,0.06,,0.06,,,,,,0.62,,4.39,,6.55,95,206,1.50,-5.05
Joshua Williams,2567814,DB,KC,@TEN,0.35,0.24,,,,,,,,,,,,,,,,0.67,233,207,1.50,0.83
Andrew Wingard,2562606,DB,JAX,@DEN,3.57,2.29,0.07,0.14,0.07,0.07,,,,,,,,0.29,0.14,0.86,,8.39,45,208,1.50,-6.89
Riq Woolen,2568288,DB,SEA,LAR,1.86,0.79,,0.06,0.17,,0.06,0.06,,,,,,0.84,,2.7,,6.44,99,209,1.50,-4.94
Ja'Marcus Ingram,2569336,DB,HOU,LV,0.61,0.38,,0.05,0.05,,,,,,,,,0.14,0.09,1.78,,1.85,200,210,1.20,-0.65
Donovan McMillon,2574059,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,474,211,1.20,1.2
Ifeatu Melifonwu,2566064,DB,MIA,CIN,4,2.39,0.14,0.28,0.14,0.07,0.07,,,,,,,0.42,0.35,,,10.16,17,212,1.20,-8.96
Antoine Winfield Jr.,2565261,DB,TB,@CAR,3.02,2.22,0.18,0.18,0.12,0.12,0.06,,,,,,,0.31,0.37,1.29,,8.40,43,213,1.20,-7.2
Jahdae Barron,2574084,DB,DEN,JAX,2.59,0.96,,0.06,0.06,,,,,,,,,0.39,0.06,,,5.77,114,214,0.60,-5.17
Marcus Harris,2574151,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,380,215,0.60,0.6
Rayshawn Jenkins,2558182,DB,CLE,BUF,0.35,0.47,,0.18,,,,,,,,,,,,,,1.08,219,216,0.60,-0.48
Brandon Johnson,2574461,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,413,217,0.60,0.6
Devon Key,2566995,DB,DEN,JAX,0.12,0.18,,0.12,0.06,,0.06,0.06,,,,,,0.06,,,,1.13,215,218,0.60,-0.53
Keisean Nixon,2562938,DB,GB,@CHI,3.47,1.29,0.06,0.18,0.06,0.06,0.06,,,,,,,0.35,0.12,0.82,,7.81,57,219,0.60,-7.21
Jonathan Owens,2561255,DB,CHI,GB,0.35,0.29,,,,,,,,,,,,,,,,0.70,229,220,0.60,-0.1
Jabrill Peppers,2557980,DB,PIT,@DET,1.65,0.9,0.05,0.1,0.05,,,,,,,,,0.15,0.1,0.75,,3.89,148,221,0.60,-3.29
Robert Rochell,2566241,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,541,222,0.60,0.6
Marques Sigle,2574547,DB,SF,@IND,1.13,0.4,,0.03,,,,,,,,,,0.07,,,,2.16,190,223,0.60,-1.56
JL Skinner,2569714,DB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,561,224,0.60,0.6
T.J. Tampa,2571841,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,578,225,0.60,0.6
Daniel Thomas,2564238,DB,DET,PIT,0.9,0.45,,,,,0.08,,,,,,,0.23,,,,2.28,188,226,0.60,-1.68
Delarrin Turner-Yell,2567532,DB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,596,227,0.60,0.6
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,241,228,0.00,
Kris Abrams-Draine,2571988,DB,DEN,JAX,0.93,0.36,,,0.05,,,,,,,,,0.05,,,,1.91,198,229,0.00,-1.91
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,242,230,0.00,
Tony Adams,2568444,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,243,231,0.00,0.0
Jaire Alexander,2560952,DB,FA,Bye,,,,,,,,,,,,,,,,,,,244,232,0.00,
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,245,233,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,246,234,0.00,
Ugo Amadi,2562464,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,247,235,0.00,0.0
Trey Amos,2574603,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,248,236,0.00,0.0
Zayne Anderson,2566977,DB,GB,@CHI,1.18,1.57,,,,,0.29,,,,,,,0.1,0.1,,,3.30,164,237,0.00,-3.3
Chigozie Anusiem,2573596,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,249,238,0.00,0.0
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,251,239,0.00,
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,,252,240,0.00,
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,253,241,0.00,
Terrion Arnold,2572009,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,254,242,0.00,0.0
Alex Austin,2569591,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,255,243,0.00,0.0
Chidobe Awuzie,2557840,DB,BAL,NE,,,,,,,,,,,,,,,,,,0.00,256,244,0.00,0.0
Johnathan Baldwin,2574123,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,257,245,0.00,0.0
Corey Ballentine,2562228,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,258,246,0.00,0.0
Deonte Banks,2570155,DB,NYG,MIN,2.47,0.82,,0.06,0.12,0.06,0.06,,,,,,,0.71,,0.29,,6.76,87,247,0.00,-6.76
Marcus Banks,2573551,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,259,248,0.00,0.0
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,260,249,0.00,
Shemar Bartholomew,2572678,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,261,250,0.00,0.0
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,262,251,0.00,
Miles Battle,2572808,DB,FA,Bye,0.3,0.25,,,,,,,,,,,,0.15,,,,,223,252,0.00,
Dalys Beanum,2574392,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,263,253,0.00,0.0
D'Anthony Bell,2568630,DB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,264,254,0.00,0.0
Jakorian Bennett,2570038,DB,PHI,@WAS,0.94,0.65,,,0.06,,,0.06,,,,,,0.29,,0.94,,3.01,170,255,0.00,-3.01
Jarrick Bernard-Converse,2570176,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,265,256,0.00,0.0
Beanie Bishop Jr.,2573512,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,266,257,0.00,0.0
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,267,258,0.00,
Korie Black,2574414,DB,NYG,MIN,1,1.1,,0.2,,,,,,,,,,0.2,,,,2.96,173,259,0.00,-2.96
Julian Blackmon,2564103,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,268,260,0.00,0.0
Josh Blackwell,2568054,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,269,261,0.00,0.0
DaRon Bland,2567490,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,270,262,0.00,0.0
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,,271,263,0.00,
Joey Blount,2568225,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,272,264,0.00,0.0
Bubba Bolden,2568228,DB,FA,Bye,,,,,,,,,,,,,,,,,,,273,265,0.00,
Isaiah Bolden,2570116,DB,FA,Bye,,,,,,,,,,,,,,,,,,,274,266,0.00,
Ethan Bonner,2571144,DB,MIA,CIN,0.18,0.24,,,,,,,,,,,,0.06,,,,0.56,239,267,0.00,-0.56
Andrew Booth,2567904,DB,FA,Bye,,,,,,,,,,,,,,,,,,,275,268,0.00,
Dicaprio Bootle,2566980,DB,FA,Bye,,,,,,,,,,,,,,,,,,,276,269,0.00,
Billy Bowman Jr.,2573907,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,277,270,0.00,0.0
Kris Boyd,2562630,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,278,271,0.00,0.0
Ekow Boye-Doe,2571497,DB,FA,Bye,,,,,,,,,,,,,,,,,,,279,272,0.00,
Beau Brade,2572591,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,280,273,0.00,0.0
Millard Bradford,2573361,DB,FA,Bye,,,,,,,,,,,,,,,,,,,281,274,0.00,
Brian Branch,2569729,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,282,275,0.00,0.0
Christian Braswell,2569876,DB,JAX,@DEN,,,,,,,,,,,,,,,,,,0.00,283,276,0.00,0.0
Julius Brents,2569840,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,284,277,0.00,0.0
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,,286,278,0.00,
Natrone Brooks,2571422,DB,ATL,@ARI,0.12,0.24,,,0.06,,,,,,,,,0.12,,,,0.83,226,279,0.00,-0.83
Will Brooks,2574666,DB,FA,Bye,,,,,,,,,,,,,,,,,,,287,280,0.00,
JaTravis Broughton,2573976,DB,FA,Bye,,,,,,,,,,,,,,,,,,,288,281,0.00,
Kahzir Brown,2574127,DB,FA,Bye,,,,,,,,,,,,,,,,,,,289,282,0.00,
Mike Brown,2569050,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,290,283,0.00,0.0
Omar Brown,2573082,DB,FA,Bye,,,,,,,,,,,,,,,,,,,291,284,0.00,
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,292,285,0.00,
Tre Brown,2566550,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,293,286,0.00,0.0
Jarvis Brownlee Jr.,2572060,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,294,287,0.00,0.0
Artie Burns,2555344,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,296,288,0.00,0.0
Major Burns,2574005,DB,FA,Bye,,,,,,,,,,,,,,,,,,,297,289,0.00,
Deon Bush,2555155,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,298,290,0.00,0.0
Josh Butler,2571753,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,299,291,0.00,0.0
Percy Butler,2568318,DB,WAS,PHI,1.35,1.16,,0.13,,,,,,,,,,0.13,,,,3.24,165,292,0.00,-3.24
Keydrain Calligan,2574620,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,300,293,0.00,0.0
Elijah Campbell,2561455,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,301,294,0.00,0.0
Derrick Canteen,2574537,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,302,295,0.00,0.0
Caelen Carson,2571967,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,303,296,0.00,0.0
Ajani Carter,2574652,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,304,297,0.00,0.0
Michael Carter II,2565717,DB,PHI,@WAS,0.92,0.68,,0.12,0.06,,0.06,,,,,,,0.31,,1.42,,3.06,168,298,0.00,-3.06
Sebastian Castro,2574491,DB,PIT,@DET,0.34,0.23,,,0.06,,,,,,,,,,,,,0.86,225,299,0.00,-0.86
Tariq Castro-Fields,2568201,DB,PHI,@WAS,,,,,,,,,,,,,,,,,,0.00,305,300,0.00,0.0
Zion Childress,2574070,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,306,301,0.00,0.0
Lewis Cine,2567910,DB,FA,Bye,,,,,,,,,,,,,,,,,,,307,302,0.00,
Andre Cisco,2566154,DB,NYJ,@NO,,,,,,,,,,,,,,,,,,0.00,308,303,0.00,0.0
Alijah Clark,2574071,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,309,304,0.00,0.0
Hudson Clark,2574287,DB,FA,Bye,,,,,,,,,,,,,,,,,,,310,305,0.00,
Kei'Trel Clark,2570230,DB,ARI,ATL,2.25,0.75,,0.06,0.06,,,,,,,,,0.19,,0.88,,4.63,132,306,0.00,-4.63
Brandon Codrington,2572856,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,312,307,0.00,0.0
Jordan Colbert,2573256,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,313,308,0.00,0.0
Alex Cook,2570587,DB,FA,Bye,,,,,,,,,,,,,,,,,,,314,309,0.00,
Ryan Cooper Jr.,2572603,DB,FA,Bye,,,,,,,,,,,,,,,,,,,315,310,0.00,
Te'Cory Couch,2573644,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,316,311,0.00,0.0
Jacobe Covington,2574242,DB,FA,Bye,,,,,,,,,,,,,,,,,,,317,312,0.00,
Keion Crossen,2561157,DB,FA,Bye,,,,,,,,,,,,,,,,,,,318,313,0.00,
Brandon Crossley,2574371,DB,FA,Bye,,,,,,,,,,,,,,,,,,,319,314,0.00,
Fentrell Cypress II,2574609,DB,FA,Bye,,,,,,,,,,,,,,,,,,,320,315,0.00,
Cameron Dantzler,2564526,DB,FA,Bye,,,,,,,,,,,,,,,,,,,321,316,0.00,
Ronald Darby,2552689,DB,FA,Bye,,,,,,,,,,,,,,,,,,,322,317,0.00,
Michael Davis,2559164,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,325,318,0.00,0.0
Elliott Davison,2574396,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,326,319,0.00,0.0
MJ Devonshire,2572222,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,327,320,0.00,0.0
Marcellas Dial Jr.,2572291,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,328,321,0.00,0.0
Quandre Diggs,2552262,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,329,322,0.00,0.0
Malik Dixon-Williams,2574263,DB,FA,Bye,,,,,,,,,,,,,,,,,,,330,323,0.00,
Khalil Dorsey,2565336,DB,DET,PIT,0.12,0.18,,,0.06,,,,,,,,,0.06,,,,0.65,235,324,0.00,-0.65
Mello Dotson,2574290,DB,FA,Bye,,,,,,,,,,,,,,,,,,,331,325,0.00,
Michael Dowell,2572992,DB,FA,Bye,,,,,,,,,,,,,,,,,,,332,326,0.00,
Storm Duck,2573259,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,333,327,0.00,0.0
Isaiah Dunn,2565720,DB,FA,Bye,,,,,,,,,,,,,,,,,,,334,328,0.00,
Chris Edmonds,2573025,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,335,329,0.00,0.0
Terrell Edmunds,2560712,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,336,330,0.00,0.0
Kaiir Elam,2567331,DB,TEN,KC,1.28,0.64,,0.12,0.06,,,,,,,,,0.29,,,,3.42,160,331,0.00,-3.42
DeShon Elliott,2560715,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,339,332,0.00,0.0
Martin Emerson,2567466,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,340,333,0.00,0.0
JayVian Farr,2574662,DB,FA,Bye,,,,,,,,,,,,,,,,,,,342,334,0.00,
AJ Finley,2571294,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,343,335,0.00,0.0
Minkah Fitzpatrick,2560725,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,344,336,0.00,0.0
Dallis Flowers,2568906,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,345,337,0.00,0.0
Tre Flowers,2560728,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,346,338,0.00,0.0
Tra Fluellen,2573905,DB,FA,Bye,,,,,,,,,,,,,,,,,,,347,339,0.00,
Mike Ford,2561527,DB,ATL,@ARI,0.12,0.24,,,,,,,,,,,,0.12,,,,0.62,237,340,0.00,-0.62
Darrick Forrest,2566598,DB,FA,Bye,,,,,,,,,,,,,,,,,,,348,341,0.00,
O'Donnell Fortune,2574423,DB,FA,Bye,,,,,,,,,,,,,,,,,,,349,342,0.00,
Zah Frazier,2574009,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,350,343,0.00,0.0
Jordan Fuller,2564340,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,351,344,0.00,0.0
Tyrek Funderburk,2573563,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,352,345,0.00,0.0
Keenan Garber,2574346,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,353,346,0.00,0.0
Sauce Gardner,2568027,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,354,347,0.00,0.0
Mekhi Garner,2570644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,356,348,0.00,
Allan George,2568591,DB,FA,Bye,,,,,,,,,,,,,,,,,,,357,349,0.00,
Isaac Gifford,2573982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,358,350,0.00,
Stephon Gilmore,2533062,DB,FA,Bye,,,,,,,,,,,,,,,,,,,359,351,0.00,
Steven Gilmore,2570954,DB,FA,Bye,,,,,,,,,,,,,,,,,,,360,352,0.00,
Mario Goodrich,2568084,DB,FA,Bye,,,,,,,,,,,,,,,,,,,361,353,0.00,
C.J. Goodwin,2550767,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,362,354,0.00,0.0
Kyler Gordon,2567391,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,363,355,0.00,0.0
Thomas Graham Jr.,2565923,DB,FA,Bye,,,,,,,,,,,,,,,,,,,364,356,0.00,
Richie Grant,2565818,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,365,357,0.00,0.0
J.T. Gray,2561206,DB,TB,@CAR,0.6,0.49,,0.16,0.11,,,,,,,,,0.11,0.05,,,2.12,191,358,0.00,-2.12
Renardo Green,2572495,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,366,359,0.00,0.0
Shaquill Griffin,2558259,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,367,360,0.00,0.0
Kamal Hadden,2572165,DB,GB,@CHI,0.35,0.24,,0.06,0.06,,,,,,,,,0.12,,,,1.27,210,361,0.00,-1.27
Kahlef Hailassie,2570719,DB,MIN,@NYG,,,,,,,,,,,,,,,,,,0.00,368,362,0.00,0.0
Maxwell Hairston,2573959,DB,BUF,@CLE,1.29,0.59,0.06,0.12,0.06,0.06,,,,,,,,0.29,0.12,1.12,,3.83,150,363,0.00,-3.83
Bryce Hall,2564796,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,369,364,0.00,0.0
Darren Hall,2565821,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,370,365,0.00,0.0
Tyler Hall,2563497,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,372,366,0.00,0.0
Erick Hallett,2569903,DB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,373,367,0.00,0.0
Damar Hamlin,2565872,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,374,368,0.00,0.0
Dominique Hampton,2572567,DB,CHI,GB,,,,,,,,,,,,,,,,,,0.00,375,369,0.00,0.0
Harrison Hand,2564547,DB,FA,Bye,,,,,,,,,,,,,,,,,,,376,370,0.00,
Daequan Hardy,2571868,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,377,371,0.00,0.0
Bruce Harmon,2574075,DB,FA,Bye,,,,,,,,,,,,,,,,,,,378,372,0.00,
Jermari Harris,2574150,DB,FA,Bye,,,,,,,,,,,,,,,,,,,379,373,0.00,
Tre Hawkins III,2570164,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,381,374,0.00,0.0
Josh Hayes,2570362,DB,TB,@CAR,0.41,0.47,,,0.06,0.06,0.06,,,,0.06,,,0.18,,,,2.07,195,375,0.00,-2.07
Kaleb Hayes,2571020,DB,FA,Bye,,,,,,,,,,,,,,,,,,,382,376,0.00,
Azizi Hearn,2571087,DB,FA,Bye,,,,,,,,,,,,,,,,,,,383,377,0.00,
DeMarcco Hellams,2569552,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,384,378,0.00,0.0
Jack Henderson,2573984,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,386,379,0.00,0.0
Tre Herndon,2561340,DB,FA,Bye,,,,,,,,,,,,,,,,,,,387,380,0.00,
Tyron Herring,2574131,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,388,381,0.00,0.0
Mike Hilton,2556559,DB,IND,SF,,,,,,,,,,,,,,,,,,0.00,389,382,0.00,0.0
Garnett Hollis Jr.,2574644,DB,FA,Bye,,,,,,,,,,,,,,,,,,,390,383,0.00,
Christian Holmes,2568330,DB,FA,Bye,,,,,,,,,,,,,,,,,,,391,384,0.00,
Darnay Holmes,2564739,DB,LV,@HOU,,,,,,,,,,,,,,,,,,0.00,392,385,0.00,0.0
Gavin Holmes,2574110,DB,FA,Bye,,,,,,,,,,,,,,,,,,,393,386,0.00,
Maxen Hook,2574459,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,394,387,0.00,0.0
Xavien Howard,2555539,DB,FA,Bye,,,,,,,,,,,,,,,,,,,395,388,0.00,
Jordan Howden,2570140,DB,NO,NYJ,0.65,0.53,0.06,,0.12,,,,,,,,,0.41,,,,2.86,174,389,0.00,-2.86
Mike Hughes,2560746,DB,ATL,@ARI,,,,,,,,,,,,,,,,,,0.00,396,390,0.00,0.0
John Humphrey,2574296,DB,FA,Bye,,,,,,,,,,,,,,,,,,,397,391,0.00,
Alijah Huzzie,2574171,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,398,392,0.00,0.0
Desmond Igbinosun,2573934,DB,FA,Bye,,,,,,,,,,,,,,,,,,,399,393,0.00,
Tanner Ingle,2570011,DB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,400,394,0.00,0.0
Keenan Isaac,2571623,DB,FA,Bye,,,,,,,,,,,,,,,,,,,401,395,0.00,
Christian Izien,2571593,DB,TB,@CAR,1.38,0.78,,0.06,,,,,,,,,,0.06,,0.66,,2.80,176,396,0.00,-2.8
Dan Jackson,2574112,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,402,397,0.00,0.0
Dane Jackson,2563614,DB,BUF,@CLE,,,,,,,,,,,,,,,,,,0.00,403,398,0.00,0.0
Donte Jackson,2560753,DB,LAC,@DAL,2.06,0.59,,0.06,0.12,,,,,,,,,0.35,,1.53,,4.88,129,399,0.00,-4.88
Lamar Jackson,2565513,DB,FA,Bye,,,,,,,,,,,,,,,,,,,405,400,0.00,
Theo Jackson,2567652,DB,MIN,@NYG,1.21,0.6,,0.09,0.05,,,,,,,,,0.09,0.05,,,2.74,178,401,0.00,-2.74
DJ James,2572519,DB,FA,Bye,,,,,,,,,,,,,,,,,,,406,402,0.00,
LaMareon James,2574050,DB,FA,Bye,,,,,,,,,,,,,,,,,,,407,403,0.00,
D'Shawn Jamison,2571318,DB,PIT,@DET,,,,,,,,,,,,,,,,,,0.00,408,404,0.00,0.0
Shemar Jean-Charles,2566079,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,409,405,0.00,0.0
Gabe Jeudy-Lally,2573461,DB,FA,Bye,,,,,,,,,,,,,,,,,,,410,406,0.00,
Alex Johnson,2573494,DB,FA,Bye,,,,,,,,,,,,,,,,,,,411,407,0.00,
Anthony Johnson Jr.,2569789,DB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,412,408,0.00,0.0
Emany Johnson,2573055,DB,LAC,@DAL,,,,,,,,,,,,,,,,,,0.00,414,409,0.00,0.0
Isaiah Johnson,2573265,DB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,415,410,0.00,0.0
Nazeeh Johnson,2567793,DB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,416,411,0.00,0.0
Quindell Johnson,2569981,DB,FA,Bye,,,,,,,,,,,,,,,,,,,417,412,0.00,
