PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Seth Henigan,2574215,QB,IND,SF,,,,,,,,,,,,,0.00,65,68,0.00,0.0
Hendon Hooker,2569744,QB,NYJ,@NO,,,,,,,,,,,,,0.00,66,69,0.00,0.0
Will Howard,2574494,QB,PIT,@DET,,,,,,,,,,,,,0.00,67,70,0.00,0.0
Sam Howell,2568333,QB,PHI,@WAS,,,,,,,,,,,,,0.00,68,71,0.00,0.0
Daniel Jones,2562299,QB,IND,SF,,,,,,,,,,,,,0.00,71,72,0.00,0.0
Emory Jones,2572796,QB,ATL,@ARI,,,,,,,,,,,,,0.00,72,73,0.00,0.0
Case Keenum,2532888,QB,CHI,GB,,,,,,,,,,,,,0.00,74,74,0.00,0.0
Trey Lance,2566532,QB,LAC,@DAL,,,,,,,,,,,,,0.00,75,75,0.00,0.0
Devin Leary,2571832,QB,FA,Bye,,,,,,,,,,,,,,76,76,0.00,
Riley Leonard,2574190,QB,IND,SF,,,,,,,,,,,,,0.00,77,77,0.00,0.0
Will Levis,2569798,QB,TEN,KC,,,,,,,,,,,,,0.00,78,78,0.00,0.0
Drew Lock,2562305,QB,SEA,LAR,,,,,,,,,,,,,0.00,79,79,0.00,0.0
Patrick Mahomes,2558125,QB,KC,@TEN,,,,,,,,,,,,,0.00,80,80,0.00,0.0
Adrian Martinez,2570984,QB,SF,@IND,,,,,,,,,,,,,0.00,81,81,0.00,0.0
Kyle McCord,2574465,QB,PHI,@WAS,,,,,,,,,,,,,0.00,82,82,0.00,0.0
Graham Mertz,2574175,QB,HOU,LV,,,,,,,,,,,,,0.00,84,83,0.00,0.0
Cam Miller,2574304,QB,MIA,CIN,,,,,,,,,,,,,0.00,85,84,0.00,0.0
Davis Mills,2566136,QB,HOU,LV,,,,,,,,,,,,,0.00,86,85,0.00,0.0
Jalen Milroe,2574570,QB,SEA,LAR,,,,,,,,,,,,,0.00,87,86,0.00,0.0
Tanner Mordecai,2573533,QB,FA,Bye,,,,,,,,,,,,,,89,87,0.00,
Nick Mullens,2558979,QB,JAX,@DEN,,,,,,,,,,,,,0.00,90,88,0.00,0.0
Kyler Murray,2562382,QB,ARI,ATL,,,,,,,,,,,,,0.00,91,89,0.00,0.0
Aidan O'Connell,2570044,QB,LV,@HOU,,,,,,,,,,,,,0.00,92,90,0.00,0.0
Michael Penix Jr.,2571814,QB,ATL,@ARI,,,,,,,,,,,,,0.00,94,91,0.00,0.0
Bryce Perkins,2564382,QB,FA,Bye,,,,,,,,,,,,,,95,92,0.00,
Kenny Pickett,2568162,QB,LV,@HOU,,,,,,,,,,,,,0.00,96,93,0.00,0.0
Jack Plummer,2572941,QB,FA,Bye,,,,,,,,,,,,,,97,94,0.00,
Michael Pratt,2572054,QB,FA,Bye,,,,,,,,,,,,,,98,95,0.00,
Spencer Rattler,2572327,QB,NO,NYJ,,,,,,,,,,,,,0.00,99,96,0.00,0.0
Austin Reed,2572971,QB,FA,Bye,,,,,,,,,,,,,,100,97,0.00,
Anthony Richardson,2569864,QB,IND,SF,,,,,,,,,,,,,0.00,101,98,0.00,0.0
Desmond Ridder,2567256,QB,GB,@CHI,,,,,,,,,,,,,0.00,102,99,0.00,0.0
Kurtis Rourke,2574546,QB,SF,@IND,,,,,,,,,,,,,0.00,103,100,0.00,0.0
Mason Rudolph,2560860,QB,PIT,@DET,,,,,,,,,,,,,0.00,104,101,0.00,0.0
Cooper Rush,2559242,QB,BAL,NE,,,,,,,,,,,,,0.00,105,102,0.00,0.0
Brett Rypien,2562718,QB,MIN,@NYG,,,,,,,,,,,,,0.00,106,103,0.00,0.0
Trevor Siemian,2553457,QB,TEN,KC,,,,,,,,,,,,,0.00,107,104,0.00,0.0
Kedon Slovis,2573178,QB,ARI,ATL,,,,,,,,,,,,,0.00,108,105,0.00,0.0
Easton Stick,2562745,QB,ATL,@ARI,,,,,,,,,,,,,0.00,109,106,0.00,0.0
Jarrett Stidham,2562746,QB,DEN,JAX,,,,,,,,,,,,,0.00,110,107,0.00,0.0
Nate Sudfeld,2555427,QB,FA,Bye,,,,,,,,,,,,,,111,108,0.00,
Tua Tagovailoa,2564499,QB,MIA,CIN,,,,,,,,,,,,,0.00,112,109,0.00,0.0
Tyrod Taylor,2495240,QB,NYJ,@NO,,,,,,,,,,,,,0.00,113,110,0.00,0.0
Skylar Thompson,2567895,QB,PIT,@DET,,,,,,,,,,,,,0.00,114,111,0.00,0.0
Dorian Thompson-Robinson,2569672,QB,FA,Bye,,,,,,,,,,,,,,115,112,0.00,
Payton Thorne,2574041,QB,FA,Bye,,,,,,,,,,,,,,116,113,0.00,
Kyle Trask,2566571,QB,ATL,@ARI,,,,,,,,,,,,,0.00,117,114,0.00,0.0
Mitchell Trubisky,2558008,QB,BUF,@CLE,,,,,,,,,,,,,0.00,118,115,0.00,0.0
Clayton Tune,2570236,QB,FA,Bye,,,,,,,,,,,,,,119,116,0.00,
DJ Uiagalelei,2574532,QB,LAC,@DAL,,,,,,,,,,,,,0.00,120,117,0.00,0.0
Deshaun Watson,2558063,QB,CLE,BUF,,,,,,,,,,,,,0.00,121,118,0.00,0.0
Carson Wentz,2555259,QB,MIN,@NYG,,,,,,,,,,,,,0.00,122,119,0.00,0.0
Mike White,2560929,QB,CAR,TB,,,,,,,,,,,,,0.00,123,120,0.00,0.0
Russell Wilson,2532975,QB,NYG,MIN,,,,,,,,,,,,,0.00,125,121,0.00,0.0
Zach Wilson,2566391,QB,MIA,CIN,,,,,,,,,,,,,0.00,126,122,0.00,0.0
Dresser Winn,2569990,QB,FA,Bye,,,,,,,,,,,,,,127,123,0.00,
Jameis Winston,2552033,QB,NYG,MIN,,,,,,,,,,,,,0.00,128,124,0.00,0.0
John Wolford,2561718,QB,MIN,@NYG,,,,,,,,,,,,,0.00,129,125,0.00,0.0
Logan Woodside,2560942,QB,ARI,ATL,,,,,,,,,,,,,0.00,130,126,0.00,0.0
Ben Wooldridge,2574390,QB,FA,Bye,,,,,,,,,,,,,,131,127,0.00,
Bailey Zappe,2567961,QB,CLE,BUF,,,,,,,,,,,,,0.00,132,128,0.00,0.0
Tanner McKee,2570206,QB,PHI,@WAS,,,,,,,,,,,,,0.00,83,129,-0.20,-0.2
Mac Jones,2566334,QB,SF,@IND,,,,,,,,,,,,,0.00,73,130,-0.30,-0.3
Joe Milton III,2572297,QB,DAL,LAC,,,,,,,,,,,,,0.00,88,131,-0.86,-0.86
Josh Johnson,264,QB,WAS,PHI,,,,,,,,,,,,,0.00,70,132,-1.41,-1.41
