PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,272,0.00
Buddy Johnson,2566454,LB,IND,@SEA,,,,,,,,,,,,,,,,,,273,0.00
Caleb Johnson,2566743,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,274,0.00
DJ Johnson,2569603,LB,WAS,@NYG,,,,,,,,,,,,,,,,,,275,0.00
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,276,0.00
Jamon Johnson,2574133,LB,GB,@DEN,,,,,,,,,,,,,,,,,,277,0.00
Patrick Johnson,2566403,LB,PHI,LV,,,,,,,,,,,,,,,,,,278,0.00
Cam Jones,2570728,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,279,0.00
Carl Jones,2572959,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,280,0.00
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,281,0.00
Patrick Jones II,2566307,LB,CAR,@NO,,,,,,,,,,,,,,,,,,282,0.00
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,283,0.00
Mohamed Kamara,2572243,LB,TB,ATL,,,,,,,,,,,,,,,,,,284,0.00
Khalid Kareem,2563734,LB,ATL,@TB,,,,,,,,,,,,,,,,,,285,0.00
Eric Kendricks,2552312,LB,SF,TEN,,,,,,,,,,,,,,,,,,286,0.00
Kobe King,2574352,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,287,0.00
Tyrice Knight,2572525,LB,SEA,IND,,,,,,,,,,,,,,,,,,288,0.00
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,289,0.00
William Kwenkeu,2569414,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,290,0.00
Isaiah Land,2570900,LB,DAL,MIN,,,,,,,,,,,,,,,,,,291,0.00
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,292,0.00
DeAngelo Malone,2567253,LB,ATL,@TB,,,,,,,,,,,,,,,,,,293,0.00
Chandler Martin,2573943,LB,BAL,@CIN,,,,,,,,,,,,,,,,,,294,0.00
Nick Martin,2574542,LB,SF,TEN,,,,,,,,,,,,,,,,,,295,0.00
Bam Martin-Scott,2573991,LB,CAR,@NO,,,,,,,,,,,,,,,,,,296,0.00
Ochaun Mathis,2569987,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,297,0.00
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,298,0.00
Francisco Mauigoa,2574441,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,299,0.00
Dorian Mausi,2574354,LB,TEN,@SF,,,,,,,,,,,,,,,,,,300,0.00
Cooper McDonald,2574250,LB,KC,LAC,,,,,,,,,,,,,,,,,,301,0.00
Micah McFadden,2568003,LB,NYG,WAS,,,,,,,,,,,,,,,,,,302,0.00
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,303,0.00
Jalen McLeod,2574223,LB,JAX,NYJ,,,,,,,,,,,,,,,,,,304,0.00
Kain Medrano,2574616,LB,WAS,@NYG,,,,,,,,,,,,,,,,,,305,0.00
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,306,0.00
Jeremiah Moon,2567292,LB,PIT,MIA,,,,,,,,,,,,,,,,,,307,0.00
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,308,0.00
Jamil Muhammad,2574271,LB,CAR,@NO,,,,,,,,,,,,,,,,,,309,0.00
Chad Muma,2567760,LB,NE,BUF,,,,,,,,,,,,,,,,,,310,0.00
Caleb Murphy,2571476,LB,NYG,WAS,,,,,,,,,,,,,,,,,,311,0.00
Gabriel Murphy,2573313,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,312,0.00
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,313,0.00
Mapalo Mwansa,2573994,LB,CAR,@NO,,,,,,,,,,,,,,,,,,314,0.00
Durell Nchami,2571794,LB,IND,@SEA,,,,,,,,,,,,,,,,,,315,0.00
Elias Neal,2573737,LB,LAR,DET,,,,,,,,,,,,,,,,,,316,0.00
Nick Niemann,2566496,LB,GB,@DEN,,,,,,,,,,,,,,,,,,317,0.00
Maema Njongmeta,2573013,LB,CAR,@NO,,,,,,,,,,,,,,,,,,318,0.00
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,319,0.00
Connor O'Toole,2574571,LB,SEA,IND,,,,,,,,,,,,,,,,,,320,0.00
Amen Ogbongbemiga,2566499,LB,CHI,CLE,,,,,,,,,,,,,,,,,,321,0.00
Azeez Ojulari,2566367,LB,PHI,LV,,,,,,,,,,,,,,,,,,322,0.00
BJ Ojulari,2570233,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,323,0.00
Ogbo Okoronkwo,2560829,LB,PHI,LV,,,,,,,,,,,,,,,,,,324,0.00
Julian Okwara,2563947,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,325,0.00
Oluwafemi Oladejo,2574157,LB,TEN,@SF,,,,,,,,,,,,,,,,,,326,0.00
Segun Olubi,2569263,LB,IND,@SEA,,,,,,,,,,,,,,,,,,327,0.00
Anfernee Orji,2571252,LB,TEN,@SF,,,,,,,,,,,,,,,,,,328,0.00
K.C. Ossai,2574177,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,329,0.00
Pooh Paul Jr.,2574274,LB,SEA,IND,,,,,,,,,,,,,,,,,,330,0.00
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,331,0.00
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,332,0.00
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,333,0.00
Jacob Phillips,2563806,LB,IND,@SEA,,,,,,,,,,,,,,,,,,334,0.00
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,335,0.00
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,336,0.00
Antwaun Powell-Ryland,2574472,LB,CIN,BAL,,,,,,,,,,,,,,,,,,337,0.00
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,338,0.00
Garmon Randolph,2574526,LB,LAC,@KC,,,,,,,,,,,,,,,,,,339,0.00
Otis Reese,2571485,LB,NE,BUF,,,,,,,,,,,,,,,,,,340,0.00
Karene Reid,2574097,LB,DEN,GB,,,,,,,,,,,,,,,,,,341,0.00
Winston Reid,2573031,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,342,0.00
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,343,0.00
Bo Richter,2573322,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,344,0.00
Cam Riley,2574382,LB,TEN,@SF,,,,,,,,,,,,,,,,,,345,0.00
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,346,0.00
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,347,0.00
Que Robinson,2574099,LB,DEN,GB,,,,,,,,,,,,,,,,,,348,0.00
Josh Ross,2567307,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,349,0.00
J.J. Russell,2569308,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,350,0.00
Jack Sanborn,2567424,LB,DAL,MIN,,,,,,,,,,,,,,,,,,351,0.00
Drew Sanders,2569711,LB,DEN,GB,,,,,,,,,,,,,,,,,,352,0.00
Nephi Sewell,2569107,LB,NO,CAR,,,,,,,,,,,,,,,,,,353,0.00
Jamie Sheriff,2573892,LB,SEA,IND,,,,,,,,,,,,,,,,,,354,0.00
Isaiah Simmons,2564940,LB,CAR,@NO,,,,,,,,,,,,,,,,,,355,0.00
Cody Simon,2574488,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,356,0.00
Jackson Sirmon,2572717,LB,NYJ,@JAX,,,,,,,,,,,,,,,,,,357,0.00
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,358,0.00
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,359,0.00
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,360,0.00
Tyreke Smith,2568276,LB,KC,LAC,,,,,,,,,,,,,,,,,,361,0.00
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,362,0.00
Baylon Spector,2567337,LB,BUF,@NE,,,,,,,,,,,,,,,,,,363,0.00
E.J. Speed,2562955,LB,HOU,ARI,,,,,,,,,,,,,,,,,,364,0.00
Robert Spillane,2561596,LB,NE,BUF,,,,,,,,,,,,,,,,,,365,0.00
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,366,0.00
Justin Strnad,2563914,LB,DEN,GB,,,,,,,,,,,,,,,,,,367,0.00
Ty Summers,2562748,LB,CHI,CLE,,,,,,,,,,,,,,,,,,368,0.00
Chazz Surratt,2566322,LB,SEA,IND,,,,,,,,,,,,,,,,,,369,0.00
Sione Takitaki,2562753,LB,MIN,@DAL,,,,,,,,,,,,,,,,,,370,0.00
Kayvon Thibodeaux,2568015,LB,NYG,WAS,,,,,,,,,,,,,,,,,,371,0.00
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,372,0.00
Keir Thomas,2567856,LB,LAR,DET,,,,,,,,,,,,,,,,,,373,0.00
Xavier Thomas,2572435,LB,HOU,ARI,,,,,,,,,,,,,,,,,,374,0.00
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,375,0.00
Bralen Trice,2571817,LB,ATL,@TB,,,,,,,,,,,,,,,,,,376,0.00
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,377,0.00
Ezekiel Turner,2561283,LB,DET,@LAR,,,,,,,,,,,,,,,,,,378,0.00
Jordan Turner,2574101,LB,DEN,GB,,,,,,,,,,,,,,,,,,379,0.00
Joshua Uche,2564649,LB,PHI,LV,,,,,,,,,,,,,,,,,,380,0.00
Edefuan Ulofoshio,2571874,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,381,0.00
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,382,0.00
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,383,0.00
Anthony Walker,2558851,LB,TB,ATL,,,,,,,,,,,,,,,,,,384,0.00
David Walker,2574600,LB,TB,ATL,,,,,,,,,,,,,,,,,,385,0.00
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,386,0.00
Fred Warner,2560917,LB,SF,TEN,,,,,,,,,,,,,,,,,,387,0.00
Nathaniel Watson,2571958,LB,CLE,@CHI,,,,,,,,,,,,,,,,,,388,0.00
T.J. Watt,2558064,LB,PIT,MIA,,,,,,,,,,,,,,,,,,389,0.00
Marlowe Wax,2574534,LB,LAC,@KC,,,,,,,,,,,,,,,,,,390,0.00
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,391,0.00
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,392,0.00
Kristian Welch,2565348,LB,GB,@DEN,,,,,,,,,,,,,,,,,,393,0.00
Julius Welschof,2572453,LB,PIT,MIA,,,,,,,,,,,,,,,,,,394,0.00
Ja'Markis Weston,2574453,LB,SEA,IND,,,,,,,,,,,,,,,,,,395,0.00
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,396,0.00
Kyzir White,2560928,LB,SF,TEN,,,,,,,,,,,,,,,,,,397,0.00
Benton Whitley,2569405,LB,TB,ATL,,,,,,,,,,,,,,,,,,398,0.00
Mack Wilson,2562605,LB,ARI,@HOU,,,,,,,,,,,,,,,,,,399,0.00
Jacoby Windmon,2573521,LB,CAR,@NO,,,,,,,,,,,,,,,,,,400,0.00
Hunter Wohler,2574206,LB,IND,@SEA,,,,,,,,,,,,,,,,,,401,0.00
Julius Wood,2573070,LB,DAL,MIN,,,,,,,,,,,,,,,,,,402,0.00
Jackson Woodard,2574181,LB,MIA,@PIT,,,,,,,,,,,,,,,,,,403,0.00
Josh Woods,2561626,LB,ATL,@TB,,,,,,,,,,,,,,,,,,404,0.00
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,405,0.00
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,406,0.00
