PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,37,0.00
Austin Booker,2571904,DL,CHI,DET,,3,,,,,,,,,,,,1,,,,38,0.00
Thomas Booker,2567670,DL,LV,KC,1,,,,,,,,,,,,,2,3,,,39,0.00
Joey Bosa,2555249,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,40,0.00
Nick Bosa,2562629,DL,SF,SEA,,,,,,,,,,,,,,,,,,41,0.00
Khristian Boyd,2572309,DL,NO,@ATL,1,,,,,,,,,,,,,,1,,,42,0.00
Will Bradley-King,2566583,DL,SF,SEA,,,,,,,,,,,,,,,,,,43,0.00
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,44,0.00
Bryan Bresee,2570128,DL,NO,@ATL,,,,,,,,,,,,,,,,,,45,0.00
C.J. Brewer,2569330,DL,TB,CAR,,,,,,,,,,,,,,,,,,46,0.00
Jowon Briggs,2571946,DL,NYJ,@BUF,1,3,,1,,,,,,,,,,,,,,47,0.00
Warren Brinson,2574126,DL,GB,@MIN,,,,,,,,,,,,,,,1,,,48,0.00
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,49,0.00
Karl Brooks,2569753,DL,GB,@MIN,,,,,,,,,,,,,,,,,,50,0.00
Vernon Broughton,2574393,DL,NO,@ATL,,,,,,,,,,,,,,,,,,51,0.00
Bobby Brown III,2566199,DL,CAR,@TB,1,,,1,,,,,,,,,,,,,,52,0.00
Derrick Brown,2563629,DL,CAR,@TB,5,8,,,,,,,,,,,,,,,,53,0.00
Earnest Brown IV,2566202,DL,DAL,@NYG,,,,,,,,,,,,,,,,,,54,0.00
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,55,0.00
Taven Bryan,2560983,DL,BAL,@PIT,,,,,,,,,,,,,,,,,,56,0.00
DeForest Buckner,2555275,DL,IND,@HOU,,,,,,,,,,,,,,,,,,57,0.00
Jonathan Bullard,2555335,DL,NO,@ATL,,1,,,,,,,,,,,,,,,,58,0.00
Adam Butler,2558924,DL,LV,KC,,,,,,,,,,,,,,,,,,59,0.00
Matthew Butler,2567871,DL,MIA,@NE,,,,,,,,,,,,,,,,,,60,0.00
Solomon Byrd,2572084,DL,HOU,IND,,,,,,,,,,,,,,,,,,61,0.00
Jamaree Caldwell,2574507,DL,LAC,@DEN,,4,,,,,,,,,,,,,,,,62,0.00
Anthony Campbell,2574625,DL,GB,@MIN,,,,,,,,,,,,,,,,,,63,0.00
Calais Campbell,744,DL,ARI,@LAR,1,1,,,,,,,,,,,,,,,,64,0.00
Xavier Carlton,2574006,DL,FA,Bye,,,,,,,,,,,,,,,,,,65,0.00
Owen Carney,2569011,DL,FA,Bye,,,,,,,,,,,,,,,,,,66,0.00
James Carpenter,2574210,DL,FA,Bye,,,,,,,,,,,,,,,,,,67,0.00
Abdul Carter,2574417,DL,NYG,DAL,,,,,,,,,,,,,,,1,,,68,0.00
DeWayne Carter,2571853,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,69,0.00
Jalen Carter,2570203,DL,PHI,WAS,,,,,,,,,,,,,,,,,,70,0.00
Zachary Carter,2567445,DL,ARI,@LAR,1,2,,,,,,,,,,,,,,,,71,0.00
Nelson Ceaser,2572753,DL,FA,Bye,,,,,,,,,,,,,,,,,,72,0.00
Elijah Chatman,2573820,DL,NYG,DAL,1,,,,,,,,,,,,,,,,,73,0.00
Kenny Clark,2555282,DL,DAL,@NYG,1,,,,,,,,,,,,,,,,,74,0.00
Micheal Clemons,2568024,DL,NYJ,@BUF,,,,,,,,,,,,,,,,,,75,0.00
Kameron Cline,2564109,DL,FA,Bye,,,,,,,,,,,,,,,,,,76,0.00
Keondre Coburn,2569924,DL,FA,Bye,,,,,,,,,,,,,,,,,,77,0.00
Myles Cole,2572135,DL,FA,Bye,,,,,,,,,,,,,,,,,,78,0.00
L.J. Collier,2562248,DL,ARI,@LAR,,2,,,,,,,,,,,,,1,,,79,0.00
Alfred Collins,2574539,DL,SF,SEA,1,2,,,,,,,,,,,,1,,,,80,0.00
Maliek Collins,2555400,DL,CLE,@CIN,,,,,,,,,,,,,,,,,,81,0.00
Keith Cooper Jr.,2574106,DL,CLE,@CIN,,,,,,,,,,,,,,,,,,82,0.00
Byron Cowart,2562392,DL,FA,Bye,,,,,,,,,,,,,,,,,,83,0.00
Brenton Cox Jr.,2570509,DL,GB,@MIN,1,1,1,1,,1,,,,,,,,,3,,,84,0.00
Maxx Crosby,2562439,DL,LV,KC,,,,,,,,,,,,,,,,,,85,0.00
Howard Cross III,2574027,DL,CIN,CLE,,,,,,,1,,,,,,,,,,,86,0.00
Jaden Crumedy,2571886,DL,CAR,@TB,,,,,,,,,,,,,,,,,,87,0.00
Michael Danna,2564262,DL,KC,@LV,2,1,,1,,,,,,,,,,,,,,88,0.00
Marcus Davenport,2561037,DL,DET,@CHI,,,,,,,,,,,,,,,,,,89,0.00
DJ Davidson,2567991,DL,NYG,DAL,,,,,,,,,,,,,,,,,,90,0.00
Marlon Davidson,2563479,DL,HOU,IND,,,,,,,,,,,,,,,,,,91,0.00
Carl Davis,2552280,DL,FA,Bye,,,,,,,,,,,,,,,,,,92,0.00
Devonta Davis,2574184,DL,FA,Bye,,,,,,,,,,,,,,,,,,93,0.00
Domenique Davis,2565501,DL,FA,Bye,,,,,,,,,,,,,,,,,,94,0.00
Jasheen Davis,2574395,DL,FA,Bye,,,,,,,,,,,,,,,,,,95,0.00
Jordan Davis,2568069,DL,PHI,WAS,,2,,,,,,,,,,,,,,,,96,0.00
Kalia Davis,2568204,DL,SF,SEA,,,,,,,,,,,,,,,,,,97,0.00
Tyler Davis,2572192,DL,LAR,ARI,,,,,,,,,,,,,,,1,,,98,0.00
Denzel Daxon,2573046,DL,ARI,@LAR,,,,,,,,,,,,,,,,,,99,0.00
Sheldon Day,2555241,DL,WAS,@PHI,,,,,,,,,,,,,,,,,,100,0.00
Gervon Dexter Sr.,2569621,DL,CHI,DET,2,2,1,1,,,,,,,,,,,3,,,101,0.00
Matt Dickerson,2561044,DL,JAX,TEN,,1,,,,,,,,,,,,,1,,,102,0.00
Fadil Diggs,2574398,DL,NO,@ATL,,,,,,,,,,,,,,,,,,103,0.00
Brandon Dorlus,2571802,DL,ATL,NO,,,,,,,,,,,,,,,,,,104,0.00
Ethan Downs,2574213,DL,KC,@LV,1,4,,,,1,,,,,,,,,,,,105,0.00
Cory Durden,2570951,DL,NE,MIA,2,1,,1,,,,,,,,,,,,,,106,0.00
Michael Dwumfour,2565723,DL,FA,Bye,,,,,,,,,,,,,,,,,,107,0.00
Justin Eboigbe,2572468,DL,LAC,@DEN,2,,2,2,,,,,,,,,,,2,,,108,0.00
Mario Edwards,2553433,DL,HOU,IND,,,,,,,,,,,,,,,,,,109,0.00
TeRah Edwards,2574509,DL,LAC,@DEN,,,,,,,,,,,,,,,,,,110,0.00
Daniel Ekuale,2561458,DL,PIT,BAL,,,,,,,,,,,,,,,,,,111,0.00
Jordan Elliott,2563779,DL,SF,SEA,1,1,,,,,,,,,,,,,,,,112,0.00
Kingsley Enagbare,2567589,DL,GB,@MIN,,,,,,,,,,,,,,,,,,113,0.00
A.J. Epenesa,2563605,DL,BUF,NYJ,2,1,,,,,,,,,,,,1,2,,,114,0.00
James Ester,2572657,DL,GB,@MIN,,,,,,,,,,,,,,,,,,115,0.00
Desmond Evans,2574148,DL,FA,Bye,,,,,,,,,,,,,,,,,,116,0.00
Joe Evans,2574641,DL,FA,Bye,,,,,,,,,,,,,,,,,,117,0.00
Donovan Ezeiruaku,2574073,DL,DAL,@NYG,,1,,,,,,,,,,,,,,,,118,0.00
Joshua Farmer,2574373,DL,NE,MIA,,,,,,,,,,,,,,,,,,119,0.00
Foley Fatukasi,2560722,DL,HOU,IND,,,,,,,,,,,,,,,,,,120,0.00
Breiden Fehoko,2565030,DL,FA,Bye,,,,,,,,,,,,,,,,,,121,0.00
Viliami Fehoko Jr.,2569702,DL,IND,@HOU,,,,,,,,,,,,,,,,,,122,0.00
Clelin Ferrell,2562263,DL,SF,SEA,2,1,,,,,,,,,,,,,,,,123,0.00
Braden Fiske,2572195,DL,LAR,ARI,1,,1,1,,,,,,,,,,,3,,,124,0.00
Michael Fletcher,2574438,DL,FA,Bye,,,,,,,,,,,,,,,,,,125,0.00
Leonard Floyd,2555285,DL,ATL,NO,,1,,,,,,,,,,,,,,,,126,0.00
Jonathan Ford,2567592,DL,GB,@MIN,2,,,,,,,,,,,,,,,,,127,0.00
Poona Ford,2561195,DL,LAR,ARI,,1,,,,,,,,,,,,,,,,128,0.00
Trace Ford,2574422,DL,NYG,DAL,,,,,,,,,,,,,,,,,,129,0.00
Isaiah Foskey,2570134,DL,CIN,CLE,,,,,,,,,,,,,,,,,,130,0.00
Leki Fotu,2564910,DL,HOU,IND,,1,,,,,,,,,,,,,,,,131,0.00
Morgan Fox,2556529,DL,FA,Bye,,,,,,,,,,,,,,,,,,132,0.00
John Franklin-Myers,2560731,DL,DEN,LAC,,,,,,,,,,,,,,,,,,133,0.00
Josh Fuga,2574510,DL,LAC,@DEN,,,,,,,,,,,,,,,,,,134,0.00
Amari Gainer,2573223,DL,NE,MIA,,,,,,,,,,,,,,,,,,135,0.00
Greg Gaines,2562391,DL,TB,CAR,,1,,,,,,,,,,,,,,,,136,0.00
Neville Gallimore,2563842,DL,IND,@HOU,1,2,,,,,,,,,,,,,,,,137,0.00
Bryce Ganious,2574654,DL,FA,Bye,,,,,,,,,,,,,,,,,,138,0.00
Elijah Garcia,2567829,DL,ATL,NO,,2,,,,,,,,,,,,,,,,139,0.00
Myles Garrett,2557965,DL,CLE,@CIN,1,,1,1,,,,,,,,,,,2,,,140,0.00
Jonathan Garvin,2563992,DL,CHI,DET,,,,,,,,,,,,,,,,,,141,0.00
Rashan Gary,2562376,DL,GB,@MIN,,,,,,,,,,,,,,,,,,142,0.00
Ali Gaye,2571005,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,143,0.00
Joe Gaziano,2565036,DL,FA,Bye,,,,,,,,,,,,,,,,,,144,0.00
Ashton Gillotte,2574246,DL,KC,@LV,1,1,,1,,,,,,,,,,,1,,,145,0.00
Kevin Givens,2562655,DL,SF,SEA,,,,,,,,,,,,,,,,,,146,0.00
Davon Godchaux,2558012,DL,NO,@ATL,,,,,,,,,,,,,,,1,,,147,0.00
Eddie Goldman,2552489,DL,WAS,@PHI,,,,,,,,,,,,,,,,,,148,0.00
Chauncey Golston,2566007,DL,NYG,DAL,1,1,,1,,,,,,,,,,,,,,149,0.00
Anthony Goodlow,2573716,DL,PIT,BAL,,,,,,,,,,,,,,,,,,150,0.00
Adam Gotsis,2555502,DL,TB,CAR,,,,,,,,,,,,,,,,,,151,0.00
Brandon Graham,496788,DL,PHI,WAS,1,3,,,,,,,,,,,,,,,,152,0.00
Mason Graham,2574046,DL,CLE,@CIN,1,3,,,,,,,,,,,,,,,,153,0.00
Ta'Quon Graham,2565815,DL,PHI,WAS,,,,,,,,,,,,,,,,,,154,0.00
Carl Granderson,2562273,DL,NO,@ATL,5,5,1.5,3,1,,,,,,,,,1,3,,,155,0.00
Kenneth Grant,2574323,DL,MIA,@NE,,1,,,,,,,,,,,,,1,,,156,0.00
BJ Green II,2574214,DL,JAX,TEN,,1,,,,,,,,,,,,,,,,157,0.00
Mike Green,2573928,DL,BAL,@PIT,,2,,,,,,,,,,,,,1,,,158,0.00
Mike Greene,2569465,DL,FA,Bye,,,,,,,,,,,,,,,,,,159,0.00
Eric Gregory,2574030,DL,NE,MIA,,2,,,,,,,,,,,,,,,,160,0.00
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,161,0.00
Yetur Gross-Matos,2563641,DL,SF,SEA,2,1,,,,,,,,,,,,,,,,162,0.00
Gabe Hall,2572738,DL,PHI,WAS,,,,,,,,,,,,,,,,,,163,0.00
Logan Hall,2568303,DL,TB,CAR,,1,,,,,,,,,,,,,,,,164,0.00
Mike Hall Jr.,2571949,DL,CLE,@CIN,,1,,,,,,,,,,,,,,,,165,0.00
DaVon Hamilton,2564190,DL,JAX,TEN,2,1,,,,,,,,,,,,,,,,166,0.00
Kyonte Hamilton,2574169,DL,HOU,IND,,,,,,,,,,,,,,,,,,167,0.00
Ty Hamilton,2574268,DL,LAR,ARI,,,,,,,,,,,,,,,,,,168,0.00
Da'Shawn Hand,2561004,DL,LAC,@DEN,3,,,,,,,,,,,,,1,,,,169,0.00
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,170,0.00
Daniel Hardy,2567832,DL,CHI,DET,,1,,,,,,,,,,,,,,,,171,0.00
Javon Hargrave,2555239,DL,MIN,GB,,2,,,,,,,,,,,,,,,,172,0.00
Derrick Harmon,2574493,DL,PIT,BAL,2,,1,,,,,,,,,,,,1,,,173,0.00
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,174,0.00
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,175,0.00
Jonathan Harris,2562945,DL,MIN,GB,,,,,,,,,,,,,,,,,,176,0.00
Marcus Harris,2572090,DL,KC,@LV,,,,,,,,,,,,,,,,,,177,0.00
Shelby Harris,2549926,DL,CLE,@CIN,2,,,,,,,,,,,,,1,,,,178,0.00
Zach Harrison,2569555,DL,ATL,NO,,,,,,,,,,,,,,,,,,179,0.00
Jared Harrison-Hunte,2573983,DL,CAR,@TB,,,,,,,,,,,,,,,,,,180,0.00
Jahfari Harvey,2574293,DL,LV,KC,,1,,,,,,,,,,,,1,,,,181,0.00
Ahmed Hassanein,2574109,DL,DET,@CHI,,,,,,,,,,,,,,,,,,182,0.00
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,183,0.00
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,184,0.00
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,185,0.00
Jack Heflin,2566929,DL,LAR,ARI,1,,,,,,,,,,,,,,,,,186,0.00
Tonka Hemingway,2574294,DL,LV,KC,2,,2,2,,,,,,,,,,,3,,,187,0.00
Trey Hendrickson,2557943,DL,CIN,CLE,,,,,,,,,,,,,,,,,,188,0.00
Matt Henningsen,2567523,DL,DEN,LAC,,,,,,,,,,,,,,,,,,189,0.00
KJ Henry,2570374,DL,CLE,@CIN,,,,,,,,,,,,,,,,,,190,0.00
Malik Herring,2566992,DL,KC,@LV,,,,,,,,,,,,,,,,,,191,0.00
Cameron Heyward,2508109,DL,PIT,BAL,5,2,,,,,,,,,,,,,1,,,192,0.00
B.J. Hill,2560740,DL,CIN,CLE,4,4,1,1,,,,,,,,,,,1,,,193,0.00
Kurt Hinish,2568876,DL,HOU,IND,,,,,,,,,,,,,,,,,,194,0.00
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,195,0.00
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,196,0.00
Jalyn Holmes,2560744,DL,WAS,@PHI,,,,,,,,,,,,,,,,,,197,0.00
Timmy Horne,2568513,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,198,0.00
Cam Horsley,2574153,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,199,0.00
Dylan Horton,2569828,DL,HOU,IND,2,,,1,,1,,,,,,,,,,,,200,0.00
James Houston,2567544,DL,DAL,@NYG,1,2,,,,,,,,,,,,,5,,,201,0.00
Bryce Huff,2565510,DL,SF,SEA,,,,,,,,,,,,,,,,,,202,0.00
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,203,0.00
Danielle Hunter,2552603,DL,HOU,IND,1,1,1,1,,1,,,,,,,,,,,,204,0.00
Adin Huntington,2574048,DL,CLE,@CIN,,,,,,,,,,,,,,,,,,205,0.00
Alex Huntley,2574325,DL,MIA,@NE,,,,,,,,,,,,,,,,,,206,0.00
Maurice Hurst,2560748,DL,CLE,@CIN,,,,,,,,,,,,,,,,,,207,0.00
Aidan Hutchinson,2567547,DL,DET,@CHI,4,2,1,1,,,,,,,,,,,2,,,208,0.00
Nash Hutmacher,2574587,DL,TB,CAR,,,,,,,,,,,,,,,,,,209,0.00
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,210,0.00
Tyrion Ingram-Dawkins,2574349,DL,MIN,GB,,,,,,,,,,,,,,,,,,211,0.00
Isaiah Iton,2573455,DL,NE,MIA,,,,,,,,,,,,,,,,,,212,0.00
Coziah Izzard,2574248,DL,NO,@ATL,,,,,,,,,,,,,,,,,,213,0.00
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,214,0.00
Cam Jackson,2573987,DL,CAR,@TB,,1,,,,,,,,,,,1,,,,,215,0.00
Drake Jackson,2568213,DL,WAS,@PHI,,1,,,,,,,,,,,,,,,,216,0.00
Jordan Jackson,2567970,DL,DEN,LAC,1,1,,,,,,,,,,,,,,,,217,0.00
Landon Jackson,2573963,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,218,0.00
McKinnley Jackson,2571925,DL,CIN,CLE,,,,,,,,,,,,,,,,,,219,0.00
Tarron Jackson,2566400,DL,SF,SEA,,,,,,,,,,,,,,,,,,220,0.00
Grady Jarrett,2552327,DL,CHI,DET,2,1,0.5,,,,,,,,,,,1,1,,,221,0.00
Javontae Jean-Baptiste,2572570,DL,WAS,@PHI,,,,,,,,,,,,,,,,,,222,0.00
Jordan Jefferson,2572141,DL,CIN,CLE,,,,,,,,,,,,,,,,,,223,0.00
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,224,0.00
John Jenkins,2539231,DL,BAL,@PIT,,3,,,,,,,,,,,,,,,,225,0.00
Kris Jenkins,2571928,DL,CIN,CLE,,,,,,,,,,,,,,,,,,226,0.00
Patrick Jenkins,2574624,DL,ATL,NO,,,,,,,,,,,,,,,,,,227,0.00
Austin Johnson,2556368,DL,JAX,TEN,,2,,,,,,,,,,,,,,,,228,0.00
Cedric Johnson,2571931,DL,CIN,CLE,1,1,1,1,,,,,,,,,,,2,,,229,0.00
Desjuan Johnson,2569969,DL,LAR,ARI,3,,2,2,,,,,,,,,,,4,,,230,0.00
Eric Johnson,2567703,DL,IND,@HOU,,,,,,,,,,,,,,,,,,231,0.00
Jermaine Johnson II,2568033,DL,NYJ,@BUF,1,1,,,,,,,,,,,,,,,,232,0.00
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,233,0.00
Kingsley Jonathan,2569339,DL,NYJ,@BUF,,1,,,,,,,,,,,,,,,,234,0.00
Andre Jones Jr.,2570383,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,235,0.00
Benito Jones,2564466,DL,MIA,@NE,,,,,,,,,,,,,,,,,,236,0.00
Chris Jones,2556369,DL,KC,@LV,2,1,2,2,,,,,,,,,,,2,,,237,0.00
D.J. Jones,2558265,DL,DEN,LAC,,2,,,,,,,,,,,,,,,,238,0.00
DaQuan Jones,2543504,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,239,0.00
Dre'Mont Jones,2562412,DL,BAL,@PIT,,,,,,,,,,,,,,,,,,240,0.00
Jayson Jones,2573936,DL,TB,CAR,,,,,,,,,,,,,,,,,,241,0.00
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,242,0.00
Naquan Jones,2566953,DL,HOU,IND,1,,,,,,,,,,,,,,1,,,243,0.00
Sai'vion Jones,2574092,DL,DEN,LAC,,,,,,,1,,,,,,,,,,,244,0.00
Travis Jones,2567277,DL,BAL,@PIT,1,4,1,1,,,,,,,,,,,1,,,245,0.00
Truman Jones,2570734,DL,TEN,@JAX,2,3,,1,,,,,,,,,,1,,,,246,0.00
Cameron Jordan,2495184,DL,NO,@ATL,3,1,1,2,,,,,,,,,,,2,,,247,0.00
Sebastian Joseph-Day,2561079,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,248,0.00
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,249,0.00
Calijah Kancey,2570356,DL,TB,CAR,,,,,,,,,,,,,,,1,,,250,0.00
George Karlaftis,2567796,DL,KC,@LV,,,,,,,,,,,,,,,,,,251,0.00
Kyle Kennard,2574519,DL,LAC,@DEN,,,,,,,,,,,,,,,,,,252,0.00
Arden Key,2560779,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,253,0.00
Javon Kinlaw,2565117,DL,WAS,@PHI,2,2,,1,,,,,,,,,,,,,,254,0.00
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,255,0.00
Malcolm Koonce,2566262,DL,LV,KC,2,1,0.5,,,,,,,,,,,,2,,,256,0.00
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,257,0.00
Jamree Kromah,2572962,DL,CHI,DET,,,,,,,,,,,,,,,,,,258,0.00
Tyler Lacy,2569897,DL,DET,@CHI,1,1,,,,,,,,,,,,,,,,259,0.00
Laiatu Latu,2572123,DL,IND,@HOU,,2,,,,,,,,,,,,,1,,,260,0.00
Jonah Laulu,2572126,DL,LV,KC,2,,,,,,,,,,,,,,,,,261,0.00
DeMarcus Lawrence,2543490,DL,SEA,@SF,,1,,,,,,,,,,,,,1,,,262,0.00
Dexter Lawrence,2562301,DL,NYG,DAL,,1,,,,,,,,,,,,,,,,263,0.00
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,264,0.00
DeMarvin Leal,2568147,DL,PIT,BAL,,,,,,,,,,,,,,,,,,265,0.00
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,266,0.00
Logan Lee,2572444,DL,PIT,BAL,,,,,,,,,,,,,,1,,,,267,0.00
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,268,0.00
Eku Leota,2570789,DL,ARI,@LAR,,,,,,,,,,,,,,,,,,269,0.00
Tyquan Lewis,2560791,DL,IND,@HOU,,1,,,,,,,,,,,,,,,,270,0.00
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,271,0.00
Zion Logue,2571805,DL,BUF,NYJ,,,,,,,,,,,,,,,,,,272,0.00
LaCale London,2565405,DL,ATL,NO,1,3,1,1,,,,,,,,,,,1,,,273,0.00
Roy Lopez,2566133,DL,DET,@CHI,,,,,,,,,,,,,,,,,,274,0.00
Isaiahh Loudermilk,2566457,DL,PIT,BAL,,,,,,,,,,,,,,,,,,275,0.00
Fabien Lovett Sr.,2572829,DL,NE,MIA,,,,,,,,,,,,,,,,,,276,0.00
Dean Lowry,2555274,DL,PIT,BAL,,,,,,,,,,,,,,,,,,277,0.00
James Lynch,2564565,DL,TEN,@JAX,1,1,,,,,,,,,,,,,,,,278,0.00
Nate Lynn,2573136,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,279,0.00
Treven Ma'ae,2574302,DL,LV,KC,,,,,,,,,,,,,,,,,,280,0.00
Nnamdi Madubuike,2563563,DL,BAL,@PIT,,,,,,,,,,,,,,,,,,281,0.00
T.J. Maguranyanga,2574613,DL,WAS,@PHI,,,,,,,,,,,,,,,,,,282,0.00
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,283,0.00
Brodric Martin,2569735,DL,LV,KC,,,,,,,,,,,,,,,,,,284,0.00
Jacob Martin,2561092,DL,WAS,@PHI,,1,,,,,,,,,,,,,1,,,285,0.00
Jeremiah Martin,2570864,DL,CHI,DET,,,,,,,,,,,,,,,,,,286,0.00
