PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,102,0.00
Christian Elliss,2567004,LB,NE,MIA,3,5,,,,,,,,,,,,,,,,103,0.00
Jonah Elliss,2571991,LB,DEN,LAC,,2,,,,,,,,,,,,,,,,104,0.00
Kaden Elliss,2562901,LB,ATL,NO,2,4,,,,,,,,,,,,1,,,,105,0.00
Andrew Farmer,2571545,LB,SF,SEA,,,,,,,,,,,,,,,,,,106,0.00
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,107,0.00
Demetrius Flannigan-Fowles,2563090,LB,NYG,DAL,,3,,,,,,,,,,,,,,,,108,0.00
Jaylan Ford,2572315,LB,NO,@ATL,1,,,,,,,,,,,,,,,,,109,0.00
Dante Fowler Jr.,2553431,LB,DAL,@NYG,,,,,,,,,,,,,,,,,,110,0.00
Tomon Fox,2569137,LB,NYG,DAL,2,,,,,,,,,,,,,,,,,111,0.00
Zaire Franklin,2561155,LB,IND,@HOU,7,5,,2,,,,,,,,,,,,,,112,0.00
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,113,0.00
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,114,0.00
Dennis Gardeck,2561200,LB,JAX,TEN,1,,,,,,,,,,,,,,,,,115,0.00
Willie Gay Jr.,2564280,LB,MIA,@NE,1,1,,,,,,,,,,,,,,,,116,0.00
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,117,0.00
Brandon George,2574245,LB,KC,@LV,,,,,,,,,,,,,,,,,,118,0.00
Jack Gibbens,2568810,LB,NE,MIA,2,3,,,,1,,,,,,,,2,,,,119,0.00
Luke Gifford,2562942,LB,SF,SEA,,,,,,,,,,,,,,,,,,120,0.00
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,121,0.00
Joe Giles-Harris,2562591,LB,CIN,CLE,1,3,,,,,,,,,,,,,,,,122,0.00
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,123,0.00
Trevis Gipson,2563695,LB,CAR,@TB,1,1,,,,,,,,,,,,,,,,124,0.00
Cameron Goode,2567892,LB,MIA,@NE,1,,,,,,,,,,,,,,,,,125,0.00
Jalen Graham,2570311,LB,SF,SEA,,,,,,,,,,,,,,,,,,126,0.00
Cedric Gray,2572063,LB,TEN,@JAX,3,5,,,,,,,,,,,,,,,,127,0.00
Jonathan Greenard,2564070,LB,MIN,GB,,,,,,,,,,,,,,,,,,128,0.00
Dre Greenlaw,2562428,LB,DEN,LAC,,,,,,,,,,,,,,,,,,129,0.00
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,130,0.00
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,131,0.00
Derick Hall,2570329,LB,SEA,@SF,1,,1,1,,,,,,,,,,,3,,,132,0.00
Malik Hamm,2570392,LB,BAL,@PIT,,,,,,,,,,,,,,,,,,133,0.00
Nick Hampton,2570008,LB,LAR,ARI,,,,,,,,,,,,,,,,,,134,0.00
Jake Hansen,2568870,LB,HOU,IND,,,,,,,,,,,,,,,,,,135,0.00
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,136,0.00
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,137,0.00
Jaylen Harrell,2572066,LB,TEN,@JAX,1,1,1,1,,,,,,,,,,,1,,,138,0.00
Christian Harris,2567679,LB,HOU,IND,,2,,,,,,,,,,,,,,,,139,0.00
Darius Harris,2563108,LB,NE,MIA,,,,,,,,,,,,,,,,,,140,0.00
Malik Harrison,2563554,LB,PIT,BAL,3,2,,,,,,,,,,,,,,,,141,0.00
Daiyan Henley,2570281,LB,LAC,@DEN,,,,,,,,,,,,,,,,,,142,0.00
Nick Herbig,2570248,LB,PIT,BAL,1,,1,1,,,,,,,,,,,1,,,143,0.00
Neville Hewitt,2553657,LB,NYG,DAL,,,,,,,,,,,,,,,,,,144,0.00
Shaka Heyward,2570831,LB,CIN,CLE,,,,,,,,,,,,,,,,,,145,0.00
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,146,0.00
Jay Higgins,2573930,LB,BAL,@PIT,,2,,,,,,,,,,,,,,,,147,0.00
Alex Highsmith,2564982,LB,PIT,BAL,2,,1,2,,,,,,,,,,1,1,,,148,0.00
Jamal Hill,2572096,LB,HOU,IND,,,,,,,,,,,,,,,,,,149,0.00
Josh Hines-Allen,2562619,LB,JAX,TEN,1,1,,,,,,,,,,,,,3,,,150,0.00
Michael Hoecht,2564346,LB,BUF,NYJ,,,,,,,,,,,,,,,,,,151,0.00
Cole Holcomb,2562872,LB,PIT,BAL,,,,,,,,,,,,,,,,,,152,0.00
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,153,0.00
Ty'Ron Hopper,2572036,LB,GB,@MIN,1,4,,,,,,,,,,,,,,,,154,0.00
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,155,0.00
Jacob Hummel,2569390,LB,BAL,@PIT,1,,,,,,,,,,,,,,,,,156,0.00
Jalyx Hunt,2572378,LB,PHI,WAS,2,,,,1,,1,,,,,,,1,,,,157,0.00
Ruben Hyppolite II,2574011,LB,CHI,DET,,,,,,,,,,,,,,,,,,158,0.00
Thomas Incoom,2570921,LB,CAR,@TB,1,1,,,,,,,,,,,,,,,,159,0.00
Adisa Isaac,2571826,LB,BAL,@PIT,,,,,,,,,,,,,,,,,,160,0.00
Jared Ivey,2574562,LB,SEA,@SF,,,,,,,,,,,,,,,,,,161,0.00
Brennan Jackson,2572198,LB,LV,KC,,,,,,,,,,,,,,,,,,162,0.00
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,163,0.00
D'Marco Jackson,2567967,LB,CHI,DET,1,,,,,,,,,,,,,,,,,164,0.00
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,165,0.00
Nick Jackson,2574588,LB,TB,CAR,,,,,,,,,,,,,,,,,,166,0.00
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,167,0.00
Shemar James,2574077,LB,DAL,@NYG,3,10,0.5,,,,,,,,,,,,1,,,168,0.00
Keonta Jenkins,2573964,LB,BUF,NYJ,3,2,,,,,,,,,,,,,,,,169,0.00
Anfernee Jennings,2564613,LB,NE,MIA,3,1,,2,,,,,,,,,,,2,,,170,0.00
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,171,0.00
Buddy Johnson,2566454,LB,IND,@HOU,,2,,,,,,,,,,,,,,,,172,0.00
Caleb Johnson,2566743,LB,MIA,@NE,,,,,,,,,,,,,,,,,,173,0.00
DJ Johnson,2569603,LB,WAS,@PHI,,,,,,,,,,,,,,,,,,174,0.00
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,175,0.00
Jamon Johnson,2574133,LB,GB,@MIN,3,7,,,,,,,,,,,,1,,,,176,0.00
Patrick Johnson,2566403,LB,PHI,WAS,,,,,,,,,,,,,,,,,,177,0.00
Cam Jones,2570728,LB,NYJ,@BUF,,,,,,,,,,,,,,,,,,178,0.00
Carl Jones,2572959,LB,BAL,@PIT,,,,,,,,,,,,,,,,,,179,0.00
Deion Jones,2555162,LB,TB,CAR,,,,,,,,,,,,,,,,,,180,0.00
Ernest Jones,2566229,LB,SEA,@SF,2,3,,,,,,,,,,,,,,,,181,0.00
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,182,0.00
Patrick Jones II,2566307,LB,CAR,@TB,,,,,,,,,,,,,,,,,,183,0.00
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,184,0.00
Matthew Judon,2555505,LB,BUF,NYJ,,,,,,,,,,,,,,,,,,185,0.00
Ale Kaho,2574611,LB,WAS,@PHI,1,,,,,,,,,,,,,,,,,186,0.00
Mohamed Kamara,2572243,LB,TB,CAR,,,,,,,,,,,,,,,,,,187,0.00
Sam Kamara,2566746,LB,CLE,@CIN,,,,,,,,,,,,,,,,,,188,0.00
Khalid Kareem,2563734,LB,ATL,NO,,2,,,,,,,,,,,,,,,,189,0.00
Eric Kendricks,2552312,LB,SF,SEA,3,1,,,,,,,,,,,,,,,,190,0.00
Austin Keys,2574351,LB,ARI,@LAR,,,,,,,,,,,,,,,,,,191,0.00
Kobe King,2574352,LB,NYJ,@BUF,,,,,,,,,,,,,,,,,,192,0.00
Jack Kiser,2574220,LB,JAX,TEN,,,,,,,,,,,,,,,,,,193,0.00
Demetrius Knight Jr.,2574031,LB,CIN,CLE,2,1,1,,,,,,,,,,,1,1,,,194,0.00
Tyrice Knight,2572525,LB,SEA,@SF,,,,,,,,,,,,,,,,,,195,0.00
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,196,0.00
William Kwenkeu,2569414,LB,BAL,@PIT,,,,,,,,,,,,,,,,,,197,0.00
Isaiah Land,2570900,LB,DAL,@NYG,,,,,,,,,,,,,,,,,,198,0.00
Nate Landman,2568519,LB,LAR,ARI,2,1,,,,,,,,,,,,,,,,199,0.00
Harold Landry III,2560784,LB,NE,MIA,,,,,,,,,,,,,,,,,,200,0.00
Cody Lindenberg,2574301,LB,LV,KC,,,,,,,,,,,,,,,,,,201,0.00
Marist Liufau,2571979,LB,DAL,@NYG,,,,,,,,,,,,,,,,,,202,0.00
Devin Lloyd,2567751,LB,JAX,TEN,2,3,,1,,,,,,,,,,,,,,203,0.00
Frankie Luvu,2561366,LB,WAS,@PHI,1,,,,,,,,,,,,,,1,,,204,0.00
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,205,0.00
Khalil Mack,2543463,LB,LAC,@DEN,,,,,,,,,,,,,,,,,,206,0.00
Boye Mafe,2568258,LB,SEA,@SF,2,1,,,,,,,,,,,,1,,,,207,0.00
Jordan Magee,2572573,LB,WAS,@PHI,3,1,,,,,,,,,,,,,,,,208,0.00
DeAngelo Malone,2567253,LB,ATL,NO,,,,,,,,,,,,,,,,,,209,0.00
Marte Mapu,2570104,LB,NE,MIA,1,1,,,,,,,,,,,,,,,,210,0.00
Chandler Martin,2573943,LB,BAL,@PIT,,,,,,,,,,,,,,,,,,211,0.00
Nick Martin,2574542,LB,SF,SEA,,,,,,,,,,,,,,,,,,212,0.00
Bam Martin-Scott,2573991,LB,CAR,@TB,,1,,,,,,,,,,,,,,,,213,0.00
Easton Mascarenas-Arnold,2574056,LB,CLE,@CIN,1,,,,,,,,,,,,,,,,,214,0.00
Ochaun Mathis,2569987,LB,NYJ,@BUF,,,,,,,,,,,,,,,,,,215,0.00
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,216,0.00
Francisco Mauigoa,2574441,LB,NYJ,@BUF,,,,,,,,,,,,,,,,,,217,0.00
Dorian Mausi,2574354,LB,TEN,@JAX,,,,,,,,,,,,,,,,,,218,0.00
Cooper McDonald,2574250,LB,KC,@LV,3,4,,1,,,,,,,,,,,,,,219,0.00
Isaiah McDuffie,2566082,LB,GB,@MIN,4,1,,,,,,,,,,,,,,,,220,0.00
Micah McFadden,2568003,LB,NYG,DAL,,,,,,,,,,,,,,,,,,221,0.00
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,222,0.00
Jalen McLeod,2574223,LB,JAX,TEN,,,,,,,,,,,,,,,,,,223,0.00
Kain Medrano,2574616,LB,WAS,@PHI,,,,,,,,,,,,,,,,,,224,0.00
Matt Milano,2557969,LB,BUF,NYJ,,,,,,,,,,,,,,,,,,225,0.00
Ventrell Miller,2569906,LB,JAX,TEN,2,1,,,,,,,,,,,,,,,,226,0.00
Von Miller,2495202,LB,WAS,@PHI,1,1,1,1,,,,,,,,,,,1,,,227,0.00
Smael Mondon Jr.,2574467,LB,PHI,WAS,,1,,,,,,,,,,,,,,,,228,0.00
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,229,0.00
Jeremiah Moon,2567292,LB,PIT,BAL,,,,,,,,,,,,,,,,,,230,0.00
Darius Muasau,2572339,LB,NYG,DAL,,,,,,,,,,,,,,1,,,,231,0.00
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,232,0.00
Jamil Muhammad,2574271,LB,CAR,@TB,,,,,,,,,,,,,,,,,,233,0.00
Chad Muma,2567760,LB,NE,MIA,,,,,,,,,,,,,,,,,,234,0.00
Caleb Murphy,2571476,LB,NYG,DAL,,,,,,,,,,,,,,,,,,235,0.00
Gabriel Murphy,2573313,LB,MIN,GB,,,,,,,,,,,,,,,,,,236,0.00
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,237,0.00
"Kenneth Murray, Jr.",2565063,LB,DAL,@NYG,1,,,,,,,,,,,,,,,,,238,0.00
Mapalo Mwansa,2573994,LB,CAR,@TB,,,,,,,,,,,,,,,,,,239,0.00
Durell Nchami,2571794,LB,IND,@HOU,,,,,,,,,,,,,,,,,,240,0.00
Elias Neal,2573737,LB,LAR,ARI,,,,,,,,,,,,,,,,,,241,0.00
Anthony Nelson,2562507,LB,TB,CAR,,,,,,,,,,,,,,,,,,242,0.00
Nick Niemann,2566496,LB,GB,@MIN,,,,,,,,,,,,,,,,,,243,0.00
Maema Njongmeta,2573013,LB,CAR,@TB,1,,,,,1,,,,,,,,,,,,244,0.00
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,245,0.00
Trevor Nowaske,2570978,LB,DET,@CHI,1,,,,,,,,,,,,,,,,,246,0.00
Uchenna Nwosu,2560826,LB,SEA,@SF,1,,1,,,,,,,,,,,,1,,,247,0.00
Patrick O'Connell,2571366,LB,SEA,@SF,1,,,,,,,,,,,,,,,,,248,0.00
Connor O'Toole,2574571,LB,SEA,@SF,,,,,,,,,,,,,,,,,,249,0.00
Amen Ogbongbemiga,2566499,LB,CHI,DET,,,,,,,,,,,,,,,,,,250,0.00
David Ojabo,2567301,LB,BAL,@PIT,1,,,,,,,,,,,,,,,,,251,0.00
Azeez Ojulari,2566367,LB,PHI,WAS,,,,,,,,,,,,,,,,,,252,0.00
BJ Ojulari,2570233,LB,ARI,@LAR,,,,,,,,,,,,,,,1,,,253,0.00
Bobby Okereke,2562416,LB,NYG,DAL,3,3,,,1,,1,,,,,,,1,,7,,254,0.00
Ogbo Okoronkwo,2560829,LB,PHI,WAS,,,,,,,,,,,,,,,,,,255,0.00
Julian Okwara,2563947,LB,CLE,@CIN,,,,,,,,,,,,,,,,,,256,0.00
Oluwafemi Oladejo,2574157,LB,TEN,@JAX,,,,,,,,,,,,,,,,,,257,0.00
Segun Olubi,2569263,LB,IND,@HOU,,,,,,,,,,,,,,,,,,258,0.00
Foye Oluokun,2561132,LB,JAX,TEN,3,5,,,,,,,,,,,,1,,,,259,0.00
Anfernee Orji,2571252,LB,TEN,@JAX,,,,,,,,,,,,,,,,,,260,0.00
K.C. Ossai,2574177,LB,MIA,@NE,,,,,,,,,,,,,,,,,,261,0.00
DeMarvion Overshown,2569705,LB,DAL,@NYG,,,,,,,,,,,,,,,,,,262,0.00
Odafe Oweh,2565848,LB,LAC,@DEN,1,3,0.5,,,,,,,,,,,,1,,,263,0.00
Ivan Pace Jr.,2571210,LB,MIN,GB,4,1,,,,,,,,,,,,,,,,264,0.00
Owen Pappoe,2570227,LB,ARI,@LAR,1,2,,,,,,,,,,,,1,,,,265,0.00
Micah Parsons,2566019,LB,GB,@MIN,,,,,,,,,,,,,,,,,,266,0.00
Pooh Paul Jr.,2574274,LB,SEA,@SF,,,,,,,,,,,,,,,,,,267,0.00
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,268,0.00
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,269,0.00
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,270,0.00
Denzel Perryman,2552310,LB,LAC,@DEN,,,,,,,,,,,,,,,,,,271,0.00
Del'Shawn Phillips,2563179,LB,LAC,@DEN,3,4,1,1,,,,,,,,,,,2,,,272,0.00
Jacob Phillips,2563806,LB,IND,@HOU,,,,,,,,,,,,,,,,,,273,0.00
Jaelan Phillips,2566289,LB,PHI,WAS,,,,,,,,,,,,,,,,,,274,0.00
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,275,0.00
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,276,0.00
Antwaun Powell-Ryland,2574472,LB,CIN,CLE,,,,,,,,,,,,,,,,,,277,0.00
Germaine Pratt,2562702,LB,IND,@HOU,2,3,,,,,,,,,,,,,,,,278,0.00
Patrick Queen,2563575,LB,PIT,BAL,1,,,,,,,,,,,,,,,,,279,0.00
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,280,0.00
Garmon Randolph,2574526,LB,LAC,@DEN,,,,,,,,,,,,,,,,,,281,0.00
Haason Reddick,2557887,LB,TB,CAR,1,1,,,,,,,,,,,,,,,,282,0.00
Troy Reeder,2563313,LB,LAR,ARI,2,,,,,,,,,,,,,,,,,283,0.00
Otis Reese,2571485,LB,NE,MIA,,,,,,,,,,,,,,,,,,284,0.00
Jalen Reeves-Maybin,2557924,LB,CHI,DET,,,,,,,,,,,,,,,,,,285,0.00
