PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jayden Daniels,2572564,QB,WAS,@PHI,,,,,,,,,,,,,0.00,49,20,0.00,0.0
Sam Darnold,2561036,QB,SEA,@SF,243.65,1.68,0.81,12.21,0.1,,,,,0.01,,0.49,15.75,15,21,0.00,-15.75
Jaxson Dart,2574419,QB,NYG,DAL,220.28,1.59,0.67,43.41,0.67,,,,,0.01,,0.49,21.27,1,22,0.00,-21.27
Hunter Dekkers,2574397,QB,NO,@ATL,,,,,,,,,,,,,0.00,50,23,0.00,0.0
Tommy DeVito,2570578,QB,NE,MIA,,,,,,,,,,,,,0.00,51,24,0.00,0.0
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,52,25,0.00,
Joshua Dobbs,2558167,QB,NE,MIA,,,,,,,,,,,,,0.00,53,26,0.00,0.0
Jeff Driskel,2555262,QB,WAS,@PHI,,,,,,,,,,,,,0.00,54,27,0.00,0.0
Sam Ehlinger,2566142,QB,DEN,LAC,,,,,,,,,,,,,0.00,55,28,0.00,0.0
Taylor Elgersma,2574129,QB,FA,Bye,,,,,,,,,,,,,,56,29,0.00,
Quinn Ewers,2574321,QB,MIA,@NE,212.98,1.23,0.87,10,0.1,,,,,0.01,,0.41,12.54,24,30,0.00,-12.54
Justin Fields,2565920,QB,NYJ,@BUF,,,,,,,,,,,,,0.00,57,31,0.00,0.0
Joe Flacco,382,QB,CIN,CLE,,,,,,,,,,,,,0.00,58,32,0.00,0.0
Brett Gabbert,2574621,QB,FA,Bye,,,,,,,,,,,,,,59,33,0.00,
Dillon Gabriel,2574045,QB,CLE,@CIN,,,,,,,,,,,,,0.00,60,34,0.00,0.0
Ethan Garbers,2573980,QB,FA,Bye,,,,,,,,,,,,,,61,35,0.00,
Jimmy Garoppolo,2543801,QB,LAR,ARI,,,,,,,,,,,,,0.00,62,36,0.00,0.0
Jared Goff,2555334,QB,DET,@CHI,263.78,2.09,0.7,7.86,0.06,,,,,0.01,,0.41,17.90,6,37,0.00,-17.9
Will Grier,2562404,QB,DAL,@NYG,,,,,,,,,,,,,0.00,63,38,0.00,0.0
Jake Haener,2570131,QB,NO,@ATL,,,,,,,,,,,,,0.00,64,39,0.00,0.0
Sam Hartman,2573599,QB,WAS,@PHI,,,,,,,,,,,,,0.00,65,40,0.00,0.0
Taylor Heinicke,2553656,QB,FA,Bye,,,,,,,,,,,,,,66,41,0.00,
Seth Henigan,2574215,QB,IND,@HOU,,,,,,,,,,,,,0.00,67,42,0.00,0.0
Justin Herbert,2565045,QB,LAC,@DEN,,,,,,,,,,,,,0.00,68,43,0.00,0.0
Hendon Hooker,2569744,QB,NYJ,@BUF,,,,,,,,,,,,,0.00,69,44,0.00,0.0
Will Howard,2574494,QB,PIT,BAL,,,,,,,,,,,,,0.00,70,45,0.00,0.0
Sam Howell,2568333,QB,PHI,WAS,,,,,,,,,,,,,0.00,71,46,0.00,0.0
Tyler Huntley,2563560,QB,BAL,@PIT,,,,,,,,,,,,,0.00,72,47,0.00,0.0
Jalen Hurts,2564832,QB,PHI,WAS,,,,,,,,,,,,,0.00,73,48,0.00,0.0
Lamar Jackson,2560757,QB,BAL,@PIT,216.6,1.87,0.6,26.02,0.13,,,,,0.01,,0.52,17.35,9,49,0.00,-17.35
Josh Johnson,264,QB,WAS,@PHI,191.31,1.15,0.75,13.01,0.11,,,,,,,,12.71,22,50,0.00,-12.71
Daniel Jones,2562299,QB,IND,@HOU,,,,,,,,,,,,,0.00,74,51,0.00,0.0
Emory Jones,2572796,QB,ATL,NO,,,,,,,,,,,,,0.00,75,52,0.00,0.0
Mac Jones,2566334,QB,SF,SEA,,,,,,,,,,,,,0.00,76,53,0.00,0.0
Case Keenum,2532888,QB,CHI,DET,,,,,,,,,,,,,0.00,77,54,0.00,0.0
Trey Lance,2566532,QB,LAC,@DEN,196.19,1.02,0.72,18.67,0.19,,,,,0.01,,0.85,11.85,28,55,0.00,-11.85
Trevor Lawrence,2566163,QB,JAX,TEN,257.68,1.9,0.75,24.63,0.4,,,,,0.01,,0.62,20.09,2,56,0.00,-20.09
Devin Leary,2571832,QB,FA,Bye,,,,,,,,,,,,,,78,57,0.00,
Riley Leonard,2574190,QB,IND,@HOU,172.9,1.07,0.89,16.87,0.28,,,,,0.01,,0.4,12.04,27,58,0.00,-12.04
Will Levis,2569798,QB,TEN,@JAX,,,,,,,,,,,,,0.00,79,59,0.00,0.0
Drew Lock,2562305,QB,SEA,@SF,,,,,,,,,,,,,0.00,80,60,0.00,0.0
Jordan Love,2564007,QB,GB,@MIN,,,,,,,,,,,,,0.00,81,61,0.00,0.0
Patrick Mahomes,2558125,QB,KC,@LV,,,,,,,,,,,,,0.00,82,62,0.00,0.0
Marcus Mariota,2552466,QB,WAS,@PHI,,,,,,,,,,,,,0.00,83,63,0.00,0.0
Adrian Martinez,2570984,QB,SF,SEA,,,,,,,,,,,,,0.00,84,64,0.00,0.0
Drake Maye,2572294,QB,NE,MIA,238.73,1.8,0.66,27.19,0.28,,,,,0.01,,0.62,18.65,4,65,0.00,-18.65
Baker Mayfield,2560800,QB,TB,CAR,232.81,1.8,0.7,30.46,0.11,,,,,0.01,,0.61,17.66,7,66,0.00,-17.66
J.J. McCarthy,2572270,QB,MIN,GB,179.49,1.56,1.07,18.92,0.18,,,,,0.01,,0.51,13.29,21,67,0.00,-13.29
Kyle McCord,2574465,QB,PHI,WAS,,,,,,,,,,,,,0.00,85,68,0.00,0.0
Tanner McKee,2570206,QB,PHI,WAS,209.93,1.71,0.55,18.56,0.14,,,,,0.01,,0.37,16.15,12,69,0.00,-16.15
Graham Mertz,2574175,QB,HOU,IND,,,,,,,,,,,,,0.00,86,70,0.00,0.0
Cam Miller,2574304,QB,MIA,@NE,,,,,,,,,,,,,0.00,87,71,0.00,0.0
Davis Mills,2566136,QB,HOU,IND,,,,,,,,,,,,,0.00,88,72,0.00,0.0
Jalen Milroe,2574570,QB,SEA,@SF,,,,,,,,,,,,,0.00,89,73,0.00,0.0
Joe Milton III,2572297,QB,DAL,@NYG,,,,,,,,,,,,,0.00,90,74,0.00,0.0
Gardner Minshew,2562796,QB,KC,@LV,,,,,,,,,,,,,0.00,91,75,0.00,0.0
Tanner Mordecai,2573533,QB,FA,Bye,,,,,,,,,,,,,,92,76,0.00,
Nick Mullens,2558979,QB,JAX,TEN,,,,,,,,,,,,,0.00,93,77,0.00,0.0
Kyler Murray,2562382,QB,ARI,@LAR,,,,,,,,,,,,,0.00,94,78,0.00,0.0
Bo Nix,2572003,QB,DEN,LAC,199.85,1.49,0.73,25.78,0.28,,,,,0.01,,0.42,15.97,14,79,0.00,-15.97
Aidan O'Connell,2570044,QB,LV,KC,62.57,0.39,0.2,1.5,0.02,,,,,,,0.11,3.71,33,80,0.00,-3.71
Chris Oladokun,2568153,QB,KC,@LV,190.07,1.25,0.62,12.12,0.11,,,,,0.01,,0.38,12.53,25,81,0.00,-12.53
Michael Penix Jr.,2571814,QB,ATL,NO,,,,,,,,,,,,,0.00,95,82,0.00,0.0
Bryce Perkins,2564382,QB,FA,Bye,,,,,,,,,,,,,,96,83,0.00,
Kenny Pickett,2568162,QB,LV,KC,136.08,0.71,0.49,7.91,0.08,,,,,0.01,,0.43,7.77,32,84,0.00,-7.77
Jack Plummer,2572941,QB,FA,Bye,,,,,,,,,,,,,,97,85,0.00,
Michael Pratt,2572054,QB,FA,Bye,,,,,,,,,,,,,,98,86,0.00,
Dak Prescott,2555260,QB,DAL,@NYG,275.51,2.07,0.69,14.2,0.11,,,,,0.01,,0.51,19.04,3,87,0.00,-19.04
Brock Purdy,2568216,QB,SF,SEA,237.57,1.84,0.87,17.55,0.22,,,,,0.01,,0.31,17.64,8,88,0.00,-17.64
Spencer Rattler,2572327,QB,NO,@ATL,,,,,,,,,,,,,0.00,99,89,0.00,0.0
Austin Reed,2572971,QB,FA,Bye,,,,,,,,,,,,,,100,90,0.00,
Anthony Richardson,2569864,QB,IND,@HOU,,,,,,,,,,,,,0.00,101,91,0.00,0.0
Desmond Ridder,2567256,QB,GB,@MIN,,,,,,,,,,,,,0.00,102,92,0.00,0.0
Philip Rivers,2506121,QB,IND,@HOU,,,,,,,,,,,,,0.00,103,93,0.00,0.0
Aaron Rodgers,2506363,QB,PIT,BAL,209.4,1.67,0.55,5.54,0.06,,,,,0.01,,0.32,14.29,20,94,0.00,-14.29
Kurtis Rourke,2574546,QB,SF,SEA,,,,,,,,,,,,,0.00,104,95,0.00,0.0
Mason Rudolph,2560860,QB,PIT,BAL,,,,,,,,,,,,,0.00,105,96,0.00,0.0
Cooper Rush,2559242,QB,BAL,@PIT,,,,,,,,,,,,,0.00,106,97,0.00,0.0
Brett Rypien,2562718,QB,MIN,GB,,,,,,,,,,,,,0.00,107,98,0.00,0.0
Shedeur Sanders,2574063,QB,CLE,@CIN,231.78,1.69,1.15,13.49,0.08,,,,,0.01,,0.58,14.46,19,99,0.00,-14.46
Tyler Shough,2574406,QB,NO,@ATL,241.76,1.61,0.74,23.25,0.2,,,,,0.01,,0.58,17.06,11,100,0.00,-17.06
Trevor Siemian,2553457,QB,TEN,@JAX,,,,,,,,,,,,,0.00,108,101,0.00,0.0
Kedon Slovis,2573178,QB,ARI,@LAR,,,,,,,,,,,,,0.00,109,102,0.00,0.0
Geno Smith,2539335,QB,LV,KC,,,,,,,,,,,,,0.00,110,103,0.00,0.0
Matthew Stafford,79860,QB,LAR,ARI,252.9,2.12,0.63,7.73,0.07,,,,,0.01,,0.3,17.99,5,104,0.00,-17.99
Easton Stick,2562745,QB,ATL,NO,,,,,,,,,,,,,0.00,111,105,0.00,0.0
Jarrett Stidham,2562746,QB,DEN,LAC,,,,,,,,,,,,,0.00,112,106,0.00,0.0
C.J. Stroud,2569819,QB,HOU,IND,239.3,1.52,0.73,12.65,0.09,,,,,0.01,,0.42,15.22,17,107,0.00,-15.22
Nate Sudfeld,2555427,QB,FA,Bye,,,,,,,,,,,,,,113,108,0.00,
Tua Tagovailoa,2564499,QB,MIA,@NE,,,,,,,,,,,,,0.00,114,109,0.00,0.0
Tyrod Taylor,2495240,QB,NYJ,@BUF,,,,,,,,,,,,,0.00,115,110,0.00,0.0
Skylar Thompson,2567895,QB,PIT,BAL,,,,,,,,,,,,,0.00,116,111,0.00,0.0
Dorian Thompson-Robinson,2569672,QB,FA,Bye,,,,,,,,,,,,,,117,112,0.00,
Payton Thorne,2574041,QB,FA,Bye,,,,,,,,,,,,,,118,113,0.00,
Kyle Trask,2566571,QB,ATL,NO,,,,,,,,,,,,,0.00,119,114,0.00,0.0
Mitchell Trubisky,2558008,QB,BUF,NYJ,178.86,1.32,0.62,16.89,0.17,,,,,0.02,,0.91,12.20,26,115,0.00,-12.2
Clayton Tune,2570236,QB,FA,Bye,178.73,1.15,0.94,11.11,0.13,,,,,0.01,,0.62,,30,116,0.00,
DJ Uiagalelei,2574532,QB,LAC,@DEN,,,,,,,,,,,,,0.00,120,117,0.00,0.0
Cam Ward,2574164,QB,TEN,@JAX,184.16,1.19,0.59,11.99,0.11,,,,,0.01,,0.62,11.63,29,118,0.00,-11.63
Deshaun Watson,2558063,QB,CLE,@CIN,,,,,,,,,,,,,0.00,121,119,0.00,0.0
Carson Wentz,2555259,QB,MIN,GB,,,,,,,,,,,,,0.00,122,120,0.00,0.0
Mike White,2560929,QB,CAR,@TB,,,,,,,,,,,,,0.00,123,121,0.00,0.0
Caleb Williams,2571913,QB,CHI,DET,210.41,1.35,0.45,29,0.23,,,,,0.01,,0.62,16.02,13,122,0.00,-16.02
Malik Willis,2567667,QB,GB,@MIN,,,,,,,,,,,,,0.00,124,123,0.00,0.0
Russell Wilson,2532975,QB,NYG,DAL,,,,,,,,,,,,,0.00,125,124,0.00,0.0
Zach Wilson,2566391,QB,MIA,@NE,,,,,,,,,,,,,0.00,126,125,0.00,0.0
Dresser Winn,2569990,QB,FA,Bye,,,,,,,,,,,,,,127,126,0.00,
Jameis Winston,2552033,QB,NYG,DAL,,,,,,,,,,,,,0.00,128,127,0.00,0.0
John Wolford,2561718,QB,MIN,GB,,,,,,,,,,,,,0.00,129,128,0.00,0.0
Logan Woodside,2560942,QB,ARI,@LAR,,,,,,,,,,,,,0.00,130,129,0.00,0.0
Ben Wooldridge,2574390,QB,FA,Bye,,,,,,,,,,,,,,131,130,0.00,
Bryce Young,2569606,QB,CAR,@TB,219.41,1.61,0.73,17.95,0.19,,,,,0.01,,0.6,15.55,16,131,0.00,-15.55
Bailey Zappe,2567961,QB,CLE,@CIN,,,,,,,,,,,,,0.00,132,132,0.00,0.0
