PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Blake Corum,2572189,RB,LAR,ARI,,,,36.18,0.31,,,,,,,0.11,5.26,54,41,0.00,-5.26
Jacory Croskey-Merritt,2574608,RB,WAS,@PHI,,,,32.83,0.29,0.97,8.09,0.06,,,,0.09,6.50,47,42,0.00,-6.5
DeeJay Dallas,2565144,RB,JAX,TEN,,,,,,,,,,,,,0.00,114,43,0.00,0.0
Isaiah Davis,2572360,RB,NYJ,@BUF,,,,,,,,,,,,,0.00,115,44,0.00,0.0
Malik Davis,2568672,RB,DAL,@NYG,,,,,,,,,,,,,0.00,116,45,0.00,0.0
Ray Davis,2571862,RB,BUF,NYJ,,,,8.43,0.08,0.91,8.4,0.1,,,,0.05,3.12,68,46,0.00,-3.12
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,117,47,0.00,
Emari Demercado,2571065,RB,ARI,@LAR,,,,35.72,0.19,1.25,8.17,0.07,,,,0.08,6.41,51,48,0.00,-6.41
AJ Dillon,2563986,RB,PHI,WAS,,,,19.81,0.11,0.63,5.59,0.04,,,,0.06,3.64,65,49,0.00,-3.64
J.K. Dobbins,2563548,RB,DEN,LAC,,,,,,,,,,,,,0.00,118,50,0.00,0.0
Elijah Dotson,2571536,RB,FA,Bye,,,,,,,,,,,,,,119,51,0.00,
Rico Dowdle,2565295,RB,CAR,@TB,,,,49.2,0.27,2.28,15.97,0.12,,,,0.22,9.56,30,52,0.00,-9.56
Chase Edmonds,2560711,RB,WAS,@PHI,,,,,,,,,,,,,0.00,120,53,0.00,0.0
Donovan Edwards,2574437,RB,MIA,@NE,,,,11.4,0.1,0.43,3.71,0.03,,,,,2.51,70,54,0.00,-2.51
Gus Edwards,2561324,RB,FA,Bye,,,,,,,,,,,,,,121,55,0.00,
Clyde Edwards-Helaire,2564271,RB,KC,@LV,,,,,,,,,,,,,0.00,122,56,0.00,0.0
Austin Ekeler,2559169,RB,WAS,@PHI,,,,,,,,,,,,,0.00,123,57,0.00,0.0
Audric Estimé,2571994,RB,NO,@ATL,,,,60.06,0.49,2.43,19.15,0.14,,,,0.19,12.54,13,58,0.00,-12.54
Travis Etienne,2566157,RB,JAX,TEN,,,,69.73,0.51,2.41,19.25,0.2,,,,0.22,13.92,8,59,0.00,-13.92
Trevor Etienne,2573977,RB,CAR,@TB,,,,3.2,0.02,0.08,0.63,,,,,0.01,0.52,88,60,0.00,-0.52
Darrynton Evans,2564043,RB,FA,Bye,,,,,,,,,,,,,,124,61,0.00,
Zach Evans,2569963,RB,FA,Bye,,,,,,,,,,,,,,125,62,0.00,
Demetric Felton,2565968,RB,FA,Bye,,,,,,,,,,,,,,126,63,0.00,
Jerome Ford,2567469,RB,CLE,@CIN,,,,,,,,,,,,,0.00,127,64,0.00,0.0
D'Onta Foreman,2557994,RB,FA,Bye,,,,,,,,,,,,,,128,65,0.00,
Royce Freeman,2560733,RB,LAC,@DEN,,,,,,,,,,,,,0.00,129,66,0.00,0.0
Kenneth Gainwell,2566397,RB,PIT,BAL,,,,35.51,0.33,3.61,22.9,0.21,,,,0.17,10.55,21,67,0.00,-10.55
Myles Gaskin,2562270,RB,FA,Bye,,,,,,,,,,,,,,130,68,0.00,
Jahmyr Gibbs,2569747,RB,DET,@CHI,,,,88.06,0.8,3.82,30.04,0.29,,,,0.2,19.86,1,69,0.00,-19.86
Antonio Gibson,2565276,RB,NE,MIA,,,,,,,,,,,,,0.00,131,70,0.00,0.0
DJ Giddens,2574188,RB,IND,@HOU,,,,6.1,0.07,0.17,1.54,0.01,,,,0.02,1.29,78,71,0.00,-1.29
Tyler Goodson,2567595,RB,IND,@HOU,,,,3.43,0.03,0.2,1.36,0.01,,,,0.01,0.80,82,72,0.00,-0.8
Ollie Gordon II,2574322,RB,MIA,@NE,,,,19.29,0.42,1.51,11.66,0.11,,,,0.07,6.89,42,73,0.00,-6.89
Frank Gore Jr.,2572908,RB,BUF,NYJ,,,,,,,,,,,,,0.00,132,74,0.00,0.0
Eric Gray,2570158,RB,NYG,DAL,,,,,,,,,0.13,,,,0.78,83,75,0.00,-0.78
Isaac Guerendo,2572498,RB,SF,SEA,,,,,,,,,,,,,0.00,133,76,0.00,0.0
Troy Hairston,2568867,RB,FA,Bye,,,,,,,,,,,,,,134,77,0.00,
Breece Hall,2568030,RB,NYJ,@BUF,,,,,,,,,,,,,0.00,135,78,0.00,0.0
C.J. Ham,2556803,RB,MIN,GB,,,,,,,,,,,,,0.00,136,79,0.00,0.0
Omarion Hampton,2574514,RB,LAC,@DEN,,,,,,,,,,,,,0.00,137,80,0.00,0.0
Deion Hankins,2574010,RB,CHI,DET,,,,,,,,,,,,,0.00,138,81,0.00,0.0
Kevin Harris,2567934,RB,FA,Bye,,,,,,,,,,,,,,139,82,0.00,
Najee Harris,2566448,RB,LAC,@DEN,,,,,,,,,,,,,0.00,140,83,0.00,0.0
RJ Harvey,2574090,RB,DEN,LAC,,,,51.09,0.6,2.89,20.13,0.21,,,,0.2,13.03,11,84,0.00,-13.03
Hassan Haskins,2567649,RB,LAC,@DEN,,,,9.33,0.08,0.1,0.74,0.01,,,,0.03,1.54,77,85,0.00,-1.54
JaMycal Hasty,2565108,RB,MIA,@NE,,,,,,,,,,,,,0.00,141,86,0.00,0.0
TreVeyon Henderson,2574374,RB,NE,MIA,,,,56.68,0.39,1.77,12.18,0.1,,,,0.11,10.49,22,87,0.00,-10.49
Derrick Henry,2556075,RB,BAL,@PIT,,,,85.22,1.03,0.97,8.68,0.07,,,,0.19,16.10,5,88,0.00,-16.1
Khalil Herbert,2565926,RB,NYJ,@BUF,,,,53.18,0.37,0.82,4.81,0.04,,,,0.12,8.43,36,89,0.00,-8.43
Justice Hill,2562407,RB,BAL,@PIT,,,,,,,,,,,,,0.00,142,90,0.00,0.0
Nyheim Hines,2560742,RB,NO,@ATL,,,,,,,,,,,,,0.00,143,91,0.00,0.0
George Holani,2572768,RB,SEA,@SF,,,,,,,,,,,,,0.00,144,92,0.00,0.0
Travis Homer,2562665,RB,CHI,DET,,,,,,,,,,,,,0.00,145,93,0.00,0.0
Jarveon Howard,2572663,RB,FA,Bye,,,,,,,,,,,,,,146,94,0.00,
Chuba Hubbard,2565899,RB,CAR,@TB,,,,33.13,0.16,1.6,10.05,0.1,,,,0.1,6.48,48,95,0.00,-6.48
Evan Hull,2569846,RB,NO,@ATL,,,,14.56,0.12,1.29,10.77,0.08,,,,,4.38,60,96,0.00,-4.38
Kareem Hunt,2557917,RB,KC,@LV,,,,31.68,0.37,1.17,7.17,0.06,,,,0.11,6.83,43,97,0.00,-6.83
Jarquez Hunter,2574269,RB,LAR,ARI,,,,,,,,,,,,,0.00,147,98,0.00,0.0
Max Hurleman,2574495,RB,PIT,BAL,,,,,,,,,,,,,0.00,148,99,0.00,0.0
Alec Ingold,2562288,RB,MIA,@NE,,,,,,,,,,,,,0.00,149,100,0.00,0.0
Bucky Irving,2572546,RB,TB,CAR,,,,74.73,0.28,2.86,23.86,0.19,,,,0.19,13.73,9,101,0.00,-13.73
Deon Jackson,2565603,RB,FA,Bye,,,,,,,,,,,,,,150,102,0.00,
Ja'Quinden Jackson,2574218,RB,JAX,TEN,,,,,,,,,,,,,0.00,151,103,0.00,0.0
Josh Jacobs,2562377,RB,GB,@MIN,,,,,,,,,,,,,0.00,152,104,0.00,0.0
Jordan James,2574540,RB,SF,SEA,,,,,,,,,,,,,0.00,153,105,0.00,0.0
Ashton Jeanty,2574298,RB,LV,KC,,,,49.8,0.28,4.59,27.62,0.31,,,,0.15,13.28,10,106,0.00,-13.28
Jermar Jefferson,2566058,RB,ARI,@LAR,,,,,,,,,,,,,0.00,154,107,0.00,0.0
Terrell Jennings,2573767,RB,NE,MIA,,,,,,,,,,,,,0.00,155,108,0.00,0.0
Amar Johnson,2574132,RB,LAC,@DEN,,,,,,,,,,,,,0.00,156,109,0.00,0.0
D'Ernest Johnson,2563327,RB,NE,MIA,,,,1.23,0.01,0.36,2.94,0.02,,,,0.01,0.76,86,110,0.00,-0.76
Jakob Johnson,2562890,RB,HOU,IND,,,,,,,,,,,,,0.00,157,111,0.00,0.0
Kaleb Johnson,2574496,RB,PIT,BAL,,,,,,,,,,,,,0.00,158,112,0.00,0.0
Montrell Johnson Jr.,2574462,RB,CAR,@TB,,,,,,,,,,,,,0.00,159,113,0.00,0.0
Roschon Johnson,2569615,RB,CHI,DET,,,,,,,,,,,,,0.00,160,114,0.00,0.0
Ty Johnson,2562293,RB,BUF,NYJ,,,,14.17,0.11,1.25,12.8,0.1,,,,0.06,4.46,58,115,0.00,-4.46
Aaron Jones,2558116,RB,MIN,GB,,,,,,,,,,,,,0.00,161,116,0.00,0.0
Velus Jones Jr.,2567409,RB,SEA,@SF,,,,,,,,,,,,,0.00,162,117,0.00,0.0
Jawhar Jordan,2572099,RB,HOU,IND,,,,29.03,0.23,0.63,4.97,0.04,,,,,5.34,53,118,0.00,-5.34
Quinshon Judkins,2574053,RB,CLE,@CIN,,,,,,,,,,,,,0.00,163,119,0.00,0.0
Kyle Juszczyk,2540230,RB,SF,SEA,,,,,,,,,,,,,0.00,164,120,0.00,0.0
Alvin Kamara,2558019,RB,NO,@ATL,,,,,,,,,,,,,0.00,165,121,0.00,0.0
D.K. Kaufman,2574646,RB,FA,Bye,,,,,,,,,,,,,,166,122,0.00,
John Kelly,2560777,RB,FA,Bye,,,,,,,,,,,,,,167,123,0.00,
Corey Kiner,2574541,RB,ARI,@LAR,,,,10.02,0.08,0.48,4.08,0.03,,,,0.03,2.25,72,124,0.00,-2.25
Bam Knight,2568036,RB,ARI,@LAR,,,,,,,,,,,,,0.00,168,125,0.00,0.0
Brock Lampe,2574375,RB,NE,MIA,,,,,,,,,,,,,0.00,169,126,0.00,0.0
Lan Larison,2574376,RB,NE,MIA,,,,,,,,,,,,,0.00,170,127,0.00,0.0
Dylan Laube,2572231,RB,LV,KC,,,,2.23,0.02,0.12,0.85,0.01,,,,0.01,0.53,87,128,0.00,-0.53
MarShawn Lloyd,2572042,RB,GB,@MIN,,,,,,,,,,,,,0.00,171,129,0.00,0.0
Hunter Luepke,2570882,RB,DAL,@NYG,,,,,,,,,,,,,0.00,172,130,0.00,0.0
Kayron Lynch-Adams,2573990,RB,FA,Bye,,,,,,,,,,,,,,173,131,0.00,
Phil Mafah,2574079,RB,DAL,@NYG,,,,32.53,0.26,1.04,9.54,0.08,,,,0.1,6.57,45,132,0.00,-6.57
Marcus Major,2573942,RB,FA,Bye,,,,,,,,,,,,,,174,133,0.00,
Woody Marks,2574174,RB,HOU,IND,,,,41.14,0.29,2.48,22.35,0.21,,,,0.19,10.21,25,134,0.00,-10.21
Ahmani Marshall,2574055,RB,CLE,@CIN,,,,,,,,,,,,,0.00,175,135,0.00,0.0
Damien Martinez,2574568,RB,GB,@MIN,,,,,,,,,,,,,0.00,176,136,0.00,0.0
Jordan Mason,2569257,RB,MIN,GB,,,,68.03,0.48,1.65,9.03,0.08,,,,0.2,11.49,14,137,0.00,-11.49
Alexander Mattison,2562682,RB,MIA,@NE,,,,,,,,,,,,,0.00,177,138,0.00,0.0
Christian McCaffrey,2557997,RB,SF,SEA,,,,59.83,0.71,4.8,38.66,0.37,,,,0.24,18.25,3,139,0.00,-18.25
Jase McClellan,2571808,RB,FA,Bye,,,,,,,,,,,,,,178,140,0.00,
Sincere McCormick,2568984,RB,MIN,GB,,,,,,,,,,,,,0.00,179,141,0.00,0.0
Kenny McIntosh,2570314,RB,SEA,@SF,,,,,,,,,,,,,0.00,180,142,0.00,0.0
Jaleel McLaughlin,2570942,RB,DEN,LAC,,,,25.78,0.2,0.27,1.35,0.02,,,,0.26,3.65,64,143,0.00,-3.65
Jeremy McNichols,2557977,RB,WAS,@PHI,,,,11.13,0.09,1.35,10.22,0.09,,,,0.05,3.79,62,144,0.00,-3.79
Dante Miller,2572336,RB,NYG,DAL,,,,,,,,,,,,,0.00,181,145,0.00,0.0
Kendre Miller,2570149,RB,NO,@ATL,,,,,,,,,,,,,0.00,182,146,0.00,0.0
Kendall Milton,2572741,RB,CIN,CLE,,,,,,,,,,,,,0.00,183,147,0.00,0.0
Jordan Mims,2570768,RB,TEN,@JAX,,,,,,,,,,,,,0.00,184,148,0.00,0.0
Elijah Mitchell,2566538,RB,NE,MIA,,,,,,,,,,,,,0.00,185,149,0.00,0.0
Keaton Mitchell,2570428,RB,BAL,@PIT,,,,20.24,0.11,1.13,10.36,0.1,,,,0.06,4.77,55,150,0.00,-4.77
Joe Mixon,2557976,RB,HOU,IND,,,,,,,,,,,,,0.00,186,151,0.00,0.0
Kyle Monangai,2574015,RB,CHI,DET,,,,48.31,0.41,1.03,10.35,0.07,,,,0.13,9.00,32,152,0.00,-9.0
David Montgomery,2562502,RB,DET,@CHI,,,,40.75,0.49,1.24,10.33,0.07,,,,0.09,8.91,34,153,0.00,-8.91
Zack Moss,2563617,RB,FA,Bye,,,,,,,,,,,,,,187,154,0.00,
Raheem Mostert,2553728,RB,LV,KC,,,,,,,,,,,,,0.00,188,155,0.00,0.0
Kalel Mullings,2574156,RB,TEN,@JAX,,,,,,,,,,,,,0.00,189,156,0.00,0.0
Devin Neal,2574402,RB,NO,@ATL,,,,,,,,,,,,,0.00,190,157,0.00,0.0
Lew Nichols III,2569771,RB,PIT,BAL,,,,,,,,,,,,,0.00,191,158,0.00,0.0
Nate Noel,2574328,RB,FA,Bye,,,,,,,,,,,,,,192,159,0.00,
Sone Ntoh,2573945,RB,FA,Bye,,,,,,,,,,,,,,193,160,0.00,
Kene Nwangwu,2566313,RB,NYJ,@BUF,,,,46.13,0.46,1.41,10.8,0.08,,,,,9.64,29,161,0.00,-9.64
Dare Ogunbowale,2559362,RB,HOU,IND,,,,1.91,0.03,0.46,3.72,0.03,,,,0.01,1.13,80,162,0.00,-1.13
Robbie Ouzts,2574572,RB,SEA,@SF,,,,,,,,,,,,,0.00,194,163,0.00,0.0
Isiah Pacheco,2567808,RB,KC,@LV,,,,,,,,,,,,,0.00,195,164,0.00,0.0
Jaret Patterson,2567160,RB,LAC,@DEN,,,,30.49,0.28,1.86,15.12,0.12,,,,0.1,7.69,39,165,0.00,-7.69
Samaje Perine,2558138,RB,CIN,CLE,,,,28.28,0.3,1.45,10.59,0.09,,0.01,,0.29,6.43,49,166,0.00,-6.43
Dameon Pierce,2567685,RB,KC,@LV,,,,31.55,0.23,,,,,,,0.2,4.14,61,167,0.00,-4.14
Tony Pollard,2562699,RB,TEN,@JAX,,,,53.95,0.27,1.88,10.92,0.06,,,,0.11,9.19,31,168,0.00,-9.19
ShunDerrick Powell,2574471,RB,FA,Bye,,,,,,,,,,,,,,196,169,0.00,
Adam Prentice,2566872,RB,DEN,LAC,,,,,,,,,,,,,0.00,197,170,0.00,0.0
Deneric Prince,2570707,RB,NE,MIA,,,,,,,,,,,,,0.00,198,171,0.00,0.0
Craig Reynolds,2562834,RB,NE,MIA,,,,,,,,,,,,,0.00,199,172,0.00,0.0
Patrick Ricard,2558990,RB,BAL,@PIT,,,,,,,,,,,,,0.00,200,173,0.00,0.0
Ronnie Rivers,2569185,RB,LAR,ARI,,,,1.5,0.01,0.51,4.03,0.03,,,,0.01,1.03,81,174,0.00,-1.03
Kye Robichaux,2574119,RB,DET,@CHI,,,,,,,,,,,,,0.00,201,175,0.00,0.0
Bijan Robinson,2569558,RB,ATL,NO,,,,82.82,0.44,4.68,37.88,0.31,,,,0.2,18.51,2,176,0.00,-18.51
Brian Robinson,2568348,RB,SF,SEA,,,,13.39,0.07,0.27,2.08,0.02,,,,0.08,2.06,73,177,0.00,-2.06
Keilan Robinson,2572156,RB,NYJ,@BUF,,,,,,,,,,,,,0.00,202,178,0.00,0.0
Chris Rodriguez Jr.,2570386,RB,WAS,@PHI,,,,50.86,0.65,0.61,5.19,0.04,,,,0.13,9.79,28,179,0.00,-9.79
Brady Russell,2570635,RB,SEA,@SF,,,,,,,,,,,,,0.00,203,180,0.00,0.0
Dylan Sampson,2574062,RB,CLE,@CIN,,,,45.03,0.09,2.8,25.06,0.21,,,,0.16,9.89,27,181,0.00,-9.89
Miles Sanders,2562722,RB,DAL,@NYG,,,,,,,,,,,,,0.00,204,182,0.00,0.0
Raheim Sanders,2574529,RB,CLE,@CIN,,,,37.16,0.31,1.11,11.15,0.09,,,,0.1,7.59,40,183,0.00,-7.59
Jacob Saylors,2570840,RB,DET,@CHI,,,,,,,,,,,,,0.00,205,184,0.00,0.0
Cody Schrader,2573545,RB,DEN,LAC,,,,,,,,,,,,,0.00,206,185,0.00,0.0
Lucas Scott,2573951,RB,BAL,@PIT,,,,,,,,,,,,,0.00,207,186,0.00,0.0
Zavier Scott,2570563,RB,MIN,GB,,,,3.24,0.03,0.69,4.59,0.05,,,,0.02,1.57,76,187,0.00,-1.57
Trey Sermon,2566544,RB,PIT,BAL,,,,,,,,,,,,,0.00,208,188,0.00,0.0
Aaron Shampklin,2568708,RB,FA,Bye,,,,,,,,,,,,,,209,189,0.00,
Will Shipley,2572390,RB,PHI,WAS,,,,28.37,0.23,1.8,15.39,0.13,,,,0.11,7.22,41,190,0.00,-7.22
Devin Singletary,2562734,RB,NYG,DAL,,,,29.8,0.33,2.2,15.4,0.12,,,,0.11,8.10,37,191,0.00,-8.1
Cam Skattebo,2574427,RB,NYG,DAL,,,,,,,,,,,,,0.00,210,192,0.00,0.0
Jabari Small,2573479,RB,DET,@CHI,,,,,,,,,,,,,0.00,211,193,0.00,0.0
Brashard Smith,2574256,RB,KC,@LV,,,,17.9,0.15,2.5,17.03,0.16,,,,0.09,6.42,50,194,0.00,-6.42
Tyjae Spears,2569795,RB,TEN,@JAX,,,,25.57,0.28,2.84,18.49,0.12,,,,0.16,7.91,38,195,0.00,-7.91
Carson Steele,2572847,RB,KC,@LV,,,,,,,,,,,,,0.00,212,196,0.00,0.0
Rhamondre Stevenson,2566343,RB,NE,MIA,,,,46.84,0.47,1.89,14.65,0.13,,,,0.18,10.33,23,197,0.00,-10.33
Tre Stewart,2574358,RB,FA,Bye,,,,,,,,,,,,,,213,198,0.00,
Pierre Strong,2567952,RB,GB,@MIN,,,,,,,,,,,,,0.00,214,199,0.00,0.0
D'Andre Swift,2563965,RB,CHI,DET,,,,55.34,0.49,1.99,15.01,0.09,,,,0.12,11.27,17,200,0.00,-11.27
Toa Taua,2574645,RB,FA,Bye,,,,,,,,,,,,,,215,201,0.00,
J.J. Taylor,2564640,RB,FA,Bye,,,,,,,,,,,,,,216,202,0.00,
Jonathan Taylor,2564148,RB,IND,@HOU,,,,81.95,1.01,1.58,10.63,0.08,,,,0.16,16.27,4,203,0.00,-16.27
Patrick Taylor,2564040,RB,SF,SEA,,,,,,,,,,,,,0.00,217,204,0.00,0.0
Lawrance Toafili,2574648,RB,FA,Bye,,,,,,,,,,,,,,218,205,0.00,
Tyrone Tracy Jr.,2572351,RB,NYG,DAL,,,,56.35,0.26,2.67,21.6,0.18,,,,0.14,11.49,15,206,0.00,-11.49
Sean Tucker,2571629,RB,TB,CAR,,,,19.56,0.25,0.34,2.82,0.03,0.13,,,0.11,4.65,56,207,0.00,-4.65
Bhayshul Tuten,2574235,RB,JAX,TEN,,,,13.81,0.18,0.5,4.53,0.05,,,,0.05,3.36,67,208,0.00,-3.36
Anthony Tyus III,2574121,RB,CAR,@TB,,,,,,,,,,,,,0.00,219,209,0.00,0.0
Sione Vaki,2572021,RB,DET,@CHI,,,,4.48,0.03,0.07,0.71,0.01,,,,0.01,0.77,84,210,0.00,-0.77
Xazavian Valladay,2571014,RB,FA,Bye,,,,,,,,,,,,,,220,211,0.00,
Ben VanSumeren,2570629,RB,PHI,WAS,,,,,,,,,,,,,0.00,221,212,0.00,0.0
Deuce Vaughn,2569699,RB,DEN,LAC,,,,,,,,,,,,,0.00,222,213,0.00,0.0
Ke'Shawn Vaughn,2565258,RB,FA,Bye,,,,,,,,,,,,,,223,214,0.00,
Kimani Vidal,2572486,RB,LAC,@DEN,,,,26.64,0.18,1.38,11.52,0.1,,,,0.09,6.01,52,215,0.00,-6.01
Kenneth Walker III,2568282,RB,SEA,@SF,,,,52.45,0.35,2.35,18.24,0.13,,,,0.18,10.76,20,216,0.00,-10.76
Jonathan Ward,2564949,RB,BAL,@PIT,,,,,,,,,,,,,0.00,224,217,0.00,0.0
Jaylen Warren,2568493,RB,PIT,BAL,,,,59.17,0.4,2.14,15.63,0.11,,,,0.14,11.33,16,218,0.00,-11.33
Carlos Washington,2570756,RB,ATL,NO,,,,,,,,,,,,,0.00,225,219,0.00,0.0
Jordan Waters,2574282,RB,FA,Bye,,,,,,,,,,,,,,226,220,0.00,
Blake Watson,2573106,RB,TEN,@JAX,,,,,,,,,,,,,0.00,227,221,0.00,0.0
Shane Watts,2574659,RB,FA,Bye,,,,,,,,,,,,,,228,222,0.00,
Ian Wheeler,2572977,RB,FA,Bye,,,,,,,,,,,,,,229,223,0.00,
Jalen White,2574139,RB,FA,Bye,,,,,,,,,,,,,,230,224,0.00,
Rachaad White,2568315,RB,TB,CAR,,,,13.75,0.1,1.66,11.21,0.11,,,,0.08,4.43,59,225,0.00,-4.43
Zamir White,2567883,RB,LV,KC,,,,10.5,0.1,,0.02,,,,,0.03,1.59,75,226,0.00,-1.59
Michael Wiley,2573614,RB,FA,Bye,,,,,,,,,,,,,,231,227,0.00,
Avery Williams,2565833,RB,FA,Bye,,,,,,,,,,,,,,232,228,0.00,
D.J. Williams,2573590,RB,FA,Bye,,,,,,,,,,,,,,233,229,0.00,
Jamaal Williams,2558204,RB,FA,Bye,,,,,,,,,,,,,,234,230,0.00,
Javonte Williams,2566049,RB,DAL,@NYG,,,,,,,,,,,,,0.00,235,231,0.00,0.0
Josh Williams,2574602,RB,TB,CAR,,,,,,,,,,,,,0.00,236,232,0.00,0.0
Kyren Williams,2567862,RB,LAR,ARI,,,,83.38,0.72,2.16,14.24,0.18,,,,0.19,15.86,6,233,0.00,-15.86
Trayveon Williams,2562600,RB,CLE,@CIN,,,,9.59,0.07,1.33,10.96,0.09,,,,0.04,3.60,66,234,0.00,-3.6
Emanuel Wilson,2570912,RB,GB,@MIN,,,,52.79,0.43,1.65,11.01,0.09,,,,0.16,10.01,26,235,0.00,-10.01
Jeff Wilson,2560938,RB,MIA,@NE,,,,,,,,,,,,,0.00,237,236,0.00,0.0
Jacardia Wright,2574579,RB,SEA,@SF,,,,,,,,,,,,,0.00,238,237,0.00,0.0
Jaylen Wright,2572261,RB,MIA,@NE,,,,50.81,0.41,1.83,15.45,0.13,,,,0.28,10.22,24,238,0.00,-10.22
