PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,101,28,0.00,
Devin Culp,2572543,TE,TB,CAR,,,,,,0.05,0.55,,,,,,0.08,84,29,0.00,-0.08
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,102,30,0.00,
Drake Dabney,2574146,TE,GB,@MIN,,,,,,,,,,,,,0.00,103,31,0.00,0.0
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,104,32,0.00,
Zach Davidson,2566301,TE,NYG,DAL,,,,,,,,,,,,,0.00,105,33,0.00,0.0
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,106,34,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,107,35,0.00,
Josiah Deguara,2563980,TE,ARI,@LAR,,,,,,,,,,,,,0.00,108,36,0.00,0.0
CJ Dippre,2574372,TE,NE,MIA,,,,,,,,,,,,,0.00,109,37,0.00,0.0
Will Dissly,2561046,TE,LAC,@DEN,,,,,,2.28,22.89,0.13,,,,0.02,4.17,30,38,0.00,-4.17
Greg Dulcich,2567520,TE,MIA,@NE,,,,,,3.43,38.71,0.21,,,,0.04,6.77,16,39,0.00,-6.77
Payne Durham,2570353,TE,TB,CAR,,,,,,0.25,2.87,0.03,,,,,0.59,77,40,0.00,-0.59
Ross Dwelley,2561060,TE,CAR,@TB,,,,,,,,,,,,,0.00,110,41,0.00,0.0
Evan Engram,2557858,TE,DEN,LAC,,,,,,3.11,27.03,0.16,,,,0.05,5.12,27,42,0.00,-5.12
Zach Ertz,2540158,TE,WAS,@PHI,,,,,,,,,,,,,0.00,111,43,0.00,0.0
Mitchell Evans,2573978,TE,CAR,@TB,,,,0.01,,1.39,13.61,0.11,,,,0.01,2.70,49,44,0.00,-2.7
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,112,45,0.00,
Rivaldo Fairweather,2574074,TE,ARI,@LAR,,,,,,,,,,,,,0.00,113,46,0.00,0.0
Harold Fannin Jr.,2574043,TE,CLE,@CIN,,,,,,,,,,,,,0.00,114,47,0.00,0.0
Noah Fant,2562383,TE,CIN,CLE,,,,,,1.6,15.9,0.14,,,,0.02,3.19,42,48,0.00,-3.19
Princeton Fant,2570891,TE,DAL,@NYG,,,,,,,,,,,,,0.00,115,49,0.00,0.0
Luke Farrell,2566160,TE,SF,SEA,,,,,,0.47,4.66,0.04,,,,0.01,0.92,72,50,0.00,-0.92
Jake Ferguson,2567496,TE,DAL,@NYG,,,,,,2.95,25.54,0.22,,,,0.05,5.25,23,51,0.00,-5.25
Terrance Ferguson,2574267,TE,LAR,ARI,,,,,,,,,,,,,0.00,116,52,0.00,0.0
Thomas Fidone II,2574421,TE,NYG,DAL,,,,,,,,,,,,,0.00,117,53,0.00,0.0
Anthony Firkser,2558942,TE,DET,@CHI,,,,,,0.98,10.4,0.08,,,,,2.01,55,54,0.00,-2.01
Tucker Fisk,2569324,TE,LAC,@DEN,,,,,,,,,,,,,0.00,118,55,0.00,0.0
John FitzPatrick,2567241,TE,GB,@MIN,,,,,,,,,,,,,0.00,119,56,0.00,0.0
Kevin Foelsch,2573861,TE,FA,Bye,,,,,,,,,,,,,,120,57,0.00,
Cole Fotheringham,2568972,TE,FA,Bye,,,,,,,,,,,,,,121,58,0.00,
Feleipe Franks,2566683,TE,ATL,NO,,,,,,,,,,,,,0.00,122,59,0.00,0.0
Pat Freiermuth,2566442,TE,PIT,BAL,,,,,,3.56,36.08,0.35,,,,0.06,7.37,13,60,0.00,-7.37
Oronde Gadsden II,2574511,TE,LAC,@DEN,,,,0.1,,1.66,20.34,0.11,,,,0.02,3.49,36,61,0.00,-3.49
JJ Galbreath,2574492,TE,FA,Bye,,,,,,,,,,,,,,123,62,0.00,
Mike Gesicki,2560994,TE,CIN,CLE,,,,,,2.51,25.4,0.2,,,,0.03,4.94,29,63,0.00,-4.94
Reggie Gilliam,2565378,TE,BUF,NYJ,,,,,,,,,,,,,0.00,124,64,0.00,0.0
Dallas Goedert,2560995,TE,PHI,WAS,,,,,,,,,,,,,0.00,125,65,0.00,0.0
Thomas Gordon,2574655,TE,CHI,DET,,,,,,,,,,,,,0.00,126,66,0.00,0.0
Cam Grandy,2572995,TE,CIN,CLE,,,,,,,,,,,,,0.00,127,67,0.00,0.0
Kylen Granson,2566145,TE,PHI,WAS,,,,,,1.36,15.8,0.11,,,,0.02,2.88,46,68,0.00,-2.88
Noah Gray,2566178,TE,KC,@LV,,,,0.1,,1.48,13.08,0.09,,,,0.02,2.56,51,69,0.00,-2.56
Seth Green,2568864,TE,FA,Bye,,,,,,,,,,,,,,128,70,0.00,
Jackson Hawes,2573962,TE,BUF,NYJ,,,,,,1.52,17.72,0.17,,,,0.02,3.51,35,71,0.00,-3.51
Gunnar Helm,2574152,TE,TEN,@JAX,,,,,,,,,,,,,0.00,129,72,0.00,0.0
Hunter Henry,2555341,TE,NE,MIA,,,,,,3.7,42.47,0.41,,,,0.07,8.42,8,73,0.00,-8.42
Patrick Herbert,2574216,TE,JAX,TEN,,,,,,,,,,,,,0.00,130,74,0.00,0.0
Connor Heyward,2568138,TE,PIT,BAL,,,,0.89,0.01,0.44,4.32,0.04,,,,,1.04,71,75,0.00,-1.04
Tyler Higbee,2555364,TE,LAR,ARI,,,,,,1.57,15.72,0.16,,,,0.02,3.28,40,76,0.00,-3.28
Elijah Higgins,2570068,TE,ARI,@LAR,,,,,,1.58,15.24,0.08,,,,0.02,2.75,48,77,0.00,-2.75
Julian Hill,2571129,TE,MIA,@NE,,,,,,1.54,14.82,0.08,,,,0.02,2.69,50,78,0.00,-2.69
Taysom Hill,2558954,TE,NO,@ATL,,,,16.66,0.21,1.22,10.94,0.08,,,,0.04,5.03,28,79,0.00,-5.03
T.J. Hockenson,2562378,TE,MIN,GB,,,,,,,,,,,,,0.00,131,80,0.00,0.0
Dallin Holker,2573373,TE,FA,Bye,,,,,,,,,,,,,,132,81,0.00,
Austin Hooper,2555415,TE,NE,MIA,,,,,,1.02,10.7,0.07,,,,0.01,1.98,56,82,0.00,-1.98
Zach Horton,2574111,TE,DET,@CHI,,,,,,,,,,,,,0.00,133,83,0.00,0.0
Tanner Hudson,2561215,TE,CIN,CLE,,,,,,0.92,8.5,0.08,,,,0.01,1.77,59,84,0.00,-1.77
Hayden Hurst,2560747,TE,FA,Bye,,,,,,,,,,,,,,134,85,0.00,
Tyree Jackson,2562435,TE,WAS,@PHI,,,,,,,,,,,,,0.00,135,86,0.00,0.0
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,136,87,0.00,
E.J. Jenkins,2570602,TE,PHI,WAS,,,,,,,,,,,,,0.00,137,88,0.00,0.0
Juwan Johnson,2564676,TE,NO,@ATL,,,,,,5.44,61.2,0.36,,,,0.06,10.88,3,89,0.00,-10.88
Neal Johnson,2573719,TE,FA,Bye,,,,,,,,,,,,,,138,90,0.00,
Theo Johnson,2572333,TE,NYG,DAL,,,,,,,,,,,,,0.00,139,91,0.00,0.0
Brevin Jordan,2566130,TE,HOU,IND,,,,,,,,,,,,,0.00,140,92,0.00,0.0
Nikola Kalinic,2567706,TE,CHI,DET,,,,,,,,,,,,,0.00,141,93,0.00,0.0
Nick Kallerup,2574564,TE,SEA,@SF,,,,,,,,,,,,,0.00,142,94,0.00,0.0
Dalton Keene,2564616,TE,FA,Bye,,,,,,,,,,,,,,143,95,0.00,
Travis Kelce,2540258,TE,KC,@LV,,,,0.18,,4.31,42.76,0.27,,,,0.05,7.97,11,96,0.00,-7.97
Ko Kieft,2568306,TE,TB,CAR,,,,,,,,,,,,,0.00,144,97,0.00,0.0
Dalton Kincaid,2569594,TE,BUF,NYJ,,,,,,1.45,17.51,0.15,,,,0.02,3.34,38,98,0.00,-3.34
George Kittle,2558266,TE,SF,SEA,,,,,,4.83,60.83,0.47,,,,0.06,11.20,2,99,0.00,-11.2
Stevo Klotz,2574520,TE,FA,Bye,,,,,,,,,,,,,,145,100,0.00,
Cole Kmet,2563704,TE,CHI,DET,,,,,,1.86,20.66,0.15,,,,0.09,3.72,34,101,0.00,-3.72
Dawson Knox,2562681,TE,BUF,NYJ,,,,,,1.4,16.76,0.16,,,,0.02,3.30,39,102,0.00,-3.3
Charlie Kolar,2567280,TE,BAL,@PIT,,,,0.12,,0.68,8.4,0.08,,,,0.01,1.65,61,103,0.00,-1.65
Tucker Kraft,2569768,TE,GB,@MIN,,,,,,,,,,,,,0.00,146,104,0.00,0.0
Lucas Krull,2569092,TE,DEN,LAC,,,,,,,,,,,,,0.00,147,105,0.00,0.0
Zack Kuntz,2570182,TE,FA,Bye,,,,,,,,,,,,,,148,106,0.00,
Luke Lachey,2574173,TE,HOU,IND,,,,,,,,,,,,,0.00,149,107,0.00,0.0
Marshall Lang,2574566,TE,NE,MIA,,,,,,,,,,,,,0.00,150,108,0.00,0.0
Sam LaPorta,2569726,TE,DET,@CHI,,,,,,,,,,,,,0.00,151,109,0.00,0.0
Cameron Latu,2570302,TE,PHI,WAS,,,,,,0.57,6.26,0.05,,,,,1.21,69,110,0.00,-1.21
Keleki Latu,2573965,TE,BUF,NYJ,,,,,,,,,,,,,0.00,152,111,0.00,0.0
Marcedes Lewis,2495888,TE,DEN,LAC,,,,,,,,,,,,,0.00,153,112,0.00,0.0
Isaiah Likely,2567283,TE,BAL,@PIT,,,,,,2.61,29.89,0.27,,,,0.07,5.77,20,113,0.00,-5.77
Caleb Lohner,2574093,TE,DEN,LAC,,,,,,,,,,,,,0.00,154,114,0.00,0.0
Hunter Long,2566286,TE,JAX,TEN,,,,,,,,,,,,,0.00,155,115,0.00,0.0
Colston Loveland,2574014,TE,CHI,DET,,,,0.12,,3.29,41.76,0.29,,,,0.06,7.45,12,116,0.00,-7.45
Johnny Lumpkin,2571225,TE,FA,Bye,,,,,,,,,,,,,,156,117,0.00,
Tyler Mabry,2565168,TE,FA,Bye,,,,,,,,,,,,,,157,118,0.00,
Will Mallory,2569849,TE,IND,@HOU,,,,,,,,,,,,,0.00,158,119,0.00,0.0
Maximilian Mang,2574192,TE,NYG,DAL,,,,,,,,,,,,,0.00,159,120,0.00,0.0
Chris Manhertz,2552622,TE,NYG,DAL,,,,,,0.7,7.35,0.06,,,,0.01,1.43,64,121,0.00,-1.43
David Martin-Robinson,2573467,TE,TEN,@JAX,,,,,,0.86,7.77,0.07,,,,,1.63,62,122,0.00,-1.63
Moliki Matavao,2574401,TE,NO,@ATL,,,,,,1.24,11.84,0.09,,,,,2.34,53,123,0.00,-2.34
Michael Mayer,2570032,TE,LV,KC,,,,,,5.87,50.29,0.29,,,,0.06,9.58,4,124,0.00,-9.58
Trey McBride,2568117,TE,ARI,@LAR,,,,0.48,0.01,7.41,73.53,0.5,,,,0.07,14.03,1,125,0.00,-14.03
Sean McKeon,2563854,TE,IND,@HOU,,,,,,,,,,,,,0.00,160,126,0.00,0.0
Tre' McKitty,2566490,TE,FA,Bye,,,,,,,,,,,,,,161,127,0.00,
Tanner McLachlan,2571937,TE,FA,Bye,,,,,,,,,,,,,,162,128,0.00,
James Mitchell,2567556,TE,CAR,@TB,,,,,,0.27,2.54,0.02,,,,,0.51,78,129,0.00,-0.51
Zaire Mitchell-Paden,2568654,TE,NO,@ATL,,,,,,,,,,,,,0.00,163,130,0.00,0.0
Foster Moreau,2562317,TE,NO,@ATL,,,,,,,,,,,,,0.00,164,131,0.00,0.0
Quintin Morris,2566641,TE,JAX,TEN,,,,,,,,,,,,,0.00,165,132,0.00,0.0
Johnny Mundt,2558875,TE,JAX,TEN,,,,,,0.38,3.57,0.03,,,,,0.73,75,133,0.00,-0.73
Jordan Murray,2571714,TE,FA,Bye,,,,,,,,,,,,,,166,134,0.00,
Nick Muse,2567922,TE,NYJ,@BUF,,,,,,,,,,,,,0.00,167,135,0.00,0.0
Luke Musgrave,2569780,TE,GB,@MIN,,,,,,1.78,17.67,0.07,,,,0.02,3.04,44,136,0.00,-3.04
Chris Myarick,2563210,TE,MIA,@NE,,,,,,,,,,,,,0.00,168,137,0.00,0.0
Bryson Nesbit,2574355,TE,MIN,GB,,,,,,,,,,,,,0.00,169,138,0.00,0.0
Tyler Neville,2574080,TE,FA,Bye,,,,,,,,,,,,,,170,139,0.00,
David Njoku,2557986,TE,CLE,@CIN,,,,,,,,,,,,,0.00,171,140,0.00,0.0
Gunnar Oakes,2574657,TE,FA,Bye,,,,,,,,,,,,,,172,141,0.00,
Thomas Odukoya,2568828,TE,NE,MIA,,,,,,,,,,,,,0.00,173,142,0.00,0.0
Andrew Ogletree,2567712,TE,IND,@HOU,,,,,,,,,,,,,0.00,174,143,0.00,0.0
Chig Okonkwo,2567658,TE,TEN,@JAX,,,,0.33,,4.24,41.84,0.18,,,,0.06,7.30,14,144,0.00,-7.3
Albert Okwuegbunam,2563911,TE,LV,KC,,,,,,,,,,,,,0.00,175,145,0.00,0.0
Josh Oliver,2562693,TE,MIN,GB,,,,,,2.52,22.68,0.28,,,,0.03,5.15,26,146,0.00,-5.15
Cade Otton,2568312,TE,TB,CAR,,,,,,2.92,29.94,0.19,,,,0.03,5.53,21,147,0.00,-5.53
Donald Parham,2562394,TE,PIT,BAL,,,,,,,,,,,,,0.00,176,148,0.00,0.0
Colby Parkinson,2565180,TE,LAR,ARI,,,,,,2.31,24.17,0.29,,,,0.03,5.25,24,149,0.00,-5.25
Jordan Petaia,2574524,TE,FA,Bye,,,,,,,,,,,,,,177,150,0.00,
Bryce Pierre,2573996,TE,CAR,@TB,,,,,,,,,,,,,0.00,178,151,0.00,0.0
Kyle Pitts,2565830,TE,ATL,NO,,,,,,4.43,50.1,0.4,,,,0.05,9.53,5,152,0.00,-9.53
Sam Pitz,2573948,TE,FA,Bye,,,,,,,,,,,,,,179,153,0.00,
Mason Pline,2573542,TE,NO,@ATL,,,,,,,,,,,,,0.00,180,154,0.00,0.0
Caden Prieskorn,2574627,TE,CLE,@CIN,,,,,,,,,,,,,0.00,181,155,0.00,0.0
Teagan Quitoriano,2567691,TE,ATL,NO,,,,,,,,,,,,,0.00,182,156,0.00,0.0
Mark Redman,2574277,TE,LAR,ARI,,,,,,,,,,,,,0.00,183,157,0.00,0.0
Tip Reiman,2572426,TE,ARI,@LAR,,,,,,,,,,,,,0.00,184,158,0.00,0.0
Giovanni Ricci,2563668,TE,DET,@CHI,,,,,,,,,,,,,0.00,185,159,0.00,0.0
Hayden Rucci,2573764,TE,MIA,@NE,,,,,,,,,,,,,0.00,186,160,0.00,0.0
Jeremy Ruckert,2568042,TE,NYJ,@BUF,,,,,,1.88,14.8,0.1,,,,0.02,2.98,45,161,0.00,-2.98
Carter Runyon,2574308,TE,LV,KC,,,,,,,,,,,,,0.00,187,162,0.00,0.0
Drew Sample,2562720,TE,CIN,CLE,,,,,,0.48,3.71,0.04,,,,0.01,0.83,73,163,0.00,-0.83
Ja'Tavion Sanders,2571892,TE,CAR,@TB,,,,,,,,,,,,,0.00,188,164,0.00,0.0
Eric Saubert,2558023,TE,SEA,@SF,,,,,,0.24,2.17,0.02,,,,,0.46,79,165,0.00,-0.46
Luke Schoonmaker,2569690,TE,DAL,@NYG,,,,,,0.67,6.62,0.05,,,,0.01,1.28,68,166,0.00,-1.28
Dalton Schultz,2560866,TE,HOU,IND,,,,,,3.59,38.86,0.23,,,,0.09,6.88,15,167,0.00,-6.88
Gee Scott Jr.,2574384,TE,WAS,@PHI,,,,,,,,,,,,,0.00,189,168,0.00,0.0
Joshua Simon,2573917,TE,ATL,NO,,,,,,,,,,,,,0.00,190,169,0.00,0.0
Ben Sims,2571198,TE,MIN,GB,,,,,,,,,,,,,0.00,191,170,0.00,0.0
Ben Sinnott,2572585,TE,WAS,@PHI,,,,,,1.69,16.98,0.13,,,,0.02,3.28,41,171,0.00,-3.28
Stone Smartt,2569227,TE,NYJ,@BUF,,,,,,1.69,17.11,0.09,,,,0.02,3.06,43,172,0.00,-3.06
Irv Smith,2562738,TE,FA,Bye,,,,,,,,,,,,,,192,173,0.00,
Jonnu Smith,2558207,TE,PIT,BAL,,,,0.36,,2.76,24.88,0.23,,,,0.05,5.18,25,174,0.00,-5.18
Durham Smythe,2560880,TE,CHI,DET,,,,,,0.29,2.74,,,,,,0.42,80,175,0.00,-0.42
Matt Sokol,2562980,TE,PIT,BAL,,,,,,,,,,,,,0.00,193,176,0.00,0.0
Brevyn Spann-Ford,2573064,TE,DAL,@NYG,,,,,,0.36,3.62,0.03,,,,,0.72,76,177,0.00,-0.72
Geor'Quarius Spivey,2573887,TE,FA,Bye,,,,,,,,,,,,,,194,178,0.00,
John Stephens Jr.,2570894,TE,FA,Bye,,,,,,,,,,,,,,195,179,0.00,
Steven Stilianos,2573485,TE,FA,Bye,,,,,,,,,,,,,,196,180,0.00,
Jack Stoll,2567061,TE,NO,@ATL,,,,,,,,,,,,,0.00,197,181,0.00,0.0
Cade Stover,2572105,TE,HOU,IND,,,,1.76,0.02,0.68,6.81,0.05,,,,0.01,1.60,63,182,0.00,-1.6
Brenton Strange,2569912,TE,JAX,TEN,,,,,,4.52,49.85,0.26,,,,0.05,8.71,7,183,0.00,-8.71
Messiah Swinson,2572675,TE,GB,@MIN,,,,,,,,,,,,,0.00,198,184,0.00,0.0
Tanner Taula,2571587,TE,TB,CAR,,,,,,,,,,,,,0.00,199,185,0.00,0.0
Kole Taylor,2574040,TE,FA,Bye,,,,,,,,,,,,,,200,186,0.00,
Mason Taylor,2574451,TE,NYJ,@BUF,,,,,,,,,,,,,0.00,201,187,0.00,0.0
Jermaine Terry,2574428,TE,FA,Bye,,,,,,,,,,,,,,202,188,0.00,
Ian Thomas,2560894,TE,LV,KC,,,,,,1.18,9.55,0.05,,,,0.01,1.83,58,189,0.00,-1.83
DJ Thomas-Jones,2574502,TE,FA,Bye,,,,,,,,,,,,,,203,190,0.00,
Jake Tonges,2567439,TE,SF,SEA,,,,,,0.13,1.36,0.01,,,,,0.26,83,191,0.00,-0.26
Robert Tonyan,2559270,TE,KC,@LV,,,,,,0.45,4.13,0.03,,,,,0.82,74,192,0.00,-0.82
Anthony Torres,2574280,TE,FA,Bye,,,,,,,,,,,,,,204,193,0.00,
Adam Trautman,2564703,TE,DEN,LAC,,,,,,0.64,6.42,0.06,,,,0.01,1.30,67,194,0.00,-1.3
Tommy Tremble,2565914,TE,CAR,@TB,,,,,,2.84,27.45,0.22,,,,0.03,5.43,22,195,0.00,-5.43
Cole Turner,2568354,TE,TEN,@JAX,,,,,,,,,,,,,0.00,205,196,0.00,0.0
Mitch Van Vooren,2574629,TE,FA,Bye,,,,,,,,,,,,,,206,197,0.00,
Nick Vannett,2555289,TE,LAR,ARI,,,,,,0.14,1.37,0.01,,,,,0.27,82,198,0.00,-0.27
Travis Vokolek,2570431,TE,ARI,@LAR,,,,,,,,,,,,,0.00,207,199,0.00,0.0
Darren Waller,2552408,TE,MIA,@NE,,,,,,,,,,,,,0.00,208,200,0.00,0.0
Tyler Warren,2574204,TE,IND,@HOU,,,,1.11,0.01,4.07,43.6,0.29,,,,0.13,8.05,10,201,0.00,-8.05
Darnell Washington,2570257,TE,PIT,BAL,,,,,,,,,,,,,0.00,209,202,0.00,0.0
Scotty Washington,2563743,TE,BAL,@PIT,,,,,,,,,,,,,0.00,210,203,0.00,0.0
Tre Watson,2574258,TE,KC,@LV,,,,,,,,,,,,,0.00,211,204,0.00,0.0
Treyton Welch,2573040,TE,NO,@ATL,,,,,,,,,,,,,0.00,212,205,0.00,0.0
Jack Westover,2572786,TE,NE,MIA,,,,,,,,,,,,,0.00,213,206,0.00,0.0
Blake Whiteheart,2571077,TE,CLE,@CIN,,,,,,2.62,29.79,0.25,,,,,5.79,19,207,0.00,-5.79
Josh Whyle,2569810,TE,GB,@MIN,,,,,,2.3,19.82,0.18,,,,0.02,4.17,31,208,0.00,-4.17
Jared Wiley,2572183,TE,KC,@LV,,,,,,0.66,5.92,0.05,,,,0.01,1.20,70,209,0.00,-1.2
Brayden Willis,2570293,TE,SF,SEA,,,,,,,,,,,,,0.00,214,210,0.00,0.0
Joel Wilson,2571724,TE,TEN,@JAX,,,,,,,,,,,,,0.00,215,211,0.00,0.0
Charlie Woerner,2565129,TE,ATL,NO,,,,,,0.75,6.77,0.06,,,,0.01,1.39,65,212,0.00,-1.39
Jelani Woods,2567724,TE,NYJ,@BUF,,,,,,,,,,,,,0.00,216,213,0.00,0.0
Brock Wright,2567221,TE,DET,@CHI,,,,,,,,,,,,,0.00,217,214,0.00,0.0
Colson Yankoff,2573620,TE,WAS,@PHI,,,,,,0.8,8.42,0.07,,,,,1.66,60,215,0.00,-1.66
Thomas Yassmin,2573109,TE,LAC,@DEN,,,,,,,,,,,,,0.00,218,216,0.00,0.0
Kenny Yeboah,2565768,TE,FA,Bye,,,,,,,,,,,,,,219,217,0.00,
Ben Yurosek,2574362,TE,MIN,GB,,,,,,1.06,9.61,0.08,,,,,1.97,57,218,0.00,-1.97
Shane Zylstra,2567172,TE,DET,@CHI,,,,,,1.14,12.24,0.1,,,,0.02,2.35,52,219,0.00,-2.35
