PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Adetomiwa Adebawore,2569843,DL,IND,@SEA,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,156,183,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,184,184,0.00,
Tommy Akingbesote,2574066,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,185,185,0.00,0.0
Darius Alexander,2574412,DL,NYG,WAS,0.18,0.24,0.06,0.12,,,,,,,,,,,,,,0.71,162,186,0.00,-0.71
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,186,187,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,187,188,0.00,
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,188,189,0.00,
Evan Anderson,2573524,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,189,190,0.00,0.0
Felix Anudike-Uzomah,2569930,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,190,191,0.00,0.0
Dorance Armstrong,2560959,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,191,192,0.00,0.0
Popo Aumavae,2573656,DL,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,192,193,0.00,0.0
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,193,194,0.00,
Ricky Barber,2574605,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,194,195,0.00,0.0
Dante Barnett,2574023,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,195,196,0.00,0.0
Tyler Baron,2574431,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,196,197,0.00,0.0
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,197,198,0.00,
Simeon Barrow Jr.,2573906,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,198,199,0.00,0.0
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,199,200,0.00,
Kyler Baugh,2573358,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,200,201,0.00,0.0
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,201,202,0.00,
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,202,203,0.00,
Yahya Black,2574489,DL,PIT,MIA,1.07,1.14,0.07,0.21,,,0.07,,,,,,,,0.14,,,2.88,106,204,0.00,-2.88
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,203,205,0.00,
Quinton Bohanna,2565995,DL,FA,Bye,,,,,,,,,,,,,,,,,,,204,206,0.00,
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,205,207,0.00,
Nick Bosa,2562629,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,207,208,0.00,0.0
Khristian Boyd,2572309,DL,NO,CAR,,,,,,,,,,,,,,,,,,0.00,208,209,0.00,0.0
Will Bradley-King,2566583,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,209,210,0.00,0.0
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,210,211,0.00,
C.J. Brewer,2569330,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,211,212,0.00,0.0
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,214,213,0.00,
Vernon Broughton,2574393,DL,NO,CAR,,,,,,,,,,,,,,,,,,0.00,215,214,0.00,0.0
Earnest Brown IV,2566202,DL,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,216,215,0.00,0.0
Shakel Brown,2571479,DL,FA,Bye,,,,,,,,,,,,,,,,,,,217,216,0.00,
Taven Bryan,2560983,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,218,217,0.00,0.0
DeForest Buckner,2555275,DL,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,219,218,0.00,0.0
Matthew Butler,2567871,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,221,219,0.00,0.0
Solomon Byrd,2572084,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,222,220,0.00,0.0
Anthony Campbell,2574625,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,223,221,0.00,0.0
Xavier Carlton,2574006,DL,FA,Bye,,,,,,,,,,,,,,,,,,,224,222,0.00,
Owen Carney,2569011,DL,FA,Bye,,,,,,,,,,,,,,,,,,,225,223,0.00,
James Carpenter,2574210,DL,FA,Bye,,,,,,,,,,,,,,,,,,,226,224,0.00,
DeWayne Carter,2571853,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,227,225,0.00,0.0
Jalen Carter,2570203,DL,PHI,LV,,,,,,,,,,,,,,,,,,0.00,228,226,0.00,0.0
Zachary Carter,2567445,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,229,227,0.00,0.0
Nelson Ceaser,2572753,DL,FA,Bye,,,,,,,,,,,,,,,,,,,230,228,0.00,
Elijah Chatman,2573820,DL,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,231,229,0.00,0.0
Kameron Cline,2564109,DL,FA,Bye,,,,,,,,,,,,,,,,,,,232,230,0.00,
Keondre Coburn,2569924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,233,231,0.00,
Myles Cole,2572135,DL,FA,Bye,,,,,,,,,,,,,,,,,,,234,232,0.00,
L.J. Collier,2562248,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,235,233,0.00,0.0
Alfred Collins,2574539,DL,SF,TEN,0.54,0.3,0.06,0.06,,,,,,,,,,0.06,0.18,,,1.44,139,234,0.00,-1.44
Maliek Collins,2555400,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,236,235,0.00,0.0
Keith Cooper Jr.,2574106,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,237,236,0.00,0.0
Byron Cowart,2562392,DL,FA,Bye,,,,,,,,,,,,,,,,,,,238,237,0.00,
Brenton Cox Jr.,2570509,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,239,238,0.00,0.0
Howard Cross III,2574027,DL,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,240,239,0.00,0.0
Jaden Crumedy,2571886,DL,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,241,240,0.00,0.0
DJ Davidson,2567991,DL,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,242,241,0.00,0.0
Marlon Davidson,2563479,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,243,242,0.00,0.0
Carl Davis,2552280,DL,FA,Bye,,,,,,,,,,,,,,,,,,,244,243,0.00,
Devonta Davis,2574184,DL,FA,Bye,,,,,,,,,,,,,,,,,,,245,244,0.00,
Domenique Davis,2565501,DL,FA,Bye,,,,,,,,,,,,,,,,,,,246,245,0.00,
Jasheen Davis,2574395,DL,FA,Bye,,,,,,,,,,,,,,,,,,,247,246,0.00,
Denzel Daxon,2573046,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,248,247,0.00,0.0
Sheldon Day,2555241,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,249,248,0.00,0.0
Fadil Diggs,2574398,DL,NO,CAR,,,,,,,,,,,,,,,,,,0.00,250,249,0.00,0.0
Ethan Downs,2574213,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,251,250,0.00,0.0
Michael Dwumfour,2565723,DL,FA,Bye,,,,,,,,,,,,,,,,,,,253,251,0.00,
TeRah Edwards,2574509,DL,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,254,252,0.00,0.0
Daniel Ekuale,2561458,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,255,253,0.00,0.0
Jordan Elliott,2563779,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,256,254,0.00,0.0
A.J. Epenesa,2563605,DL,BUF,@NE,1.07,0.62,0.25,0.34,,,,,,,,,,0.11,0.51,,,3.52,75,255,0.00,-3.52
James Ester,2572657,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,257,256,0.00,0.0
Desmond Evans,2574148,DL,FA,Bye,,,,,,,,,,,,,,,,,,,258,257,0.00,
Joe Evans,2574641,DL,FA,Bye,,,,,,,,,,,,,,,,,,,259,258,0.00,
Foley Fatukasi,2560722,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,260,259,0.00,0.0
Breiden Fehoko,2565030,DL,FA,Bye,,,,,,,,,,,,,,,,,,,261,260,0.00,
Viliami Fehoko Jr.,2569702,DL,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,262,261,0.00,0.0
Michael Fletcher,2574438,DL,FA,Bye,,,,,,,,,,,,,,,,,,,263,262,0.00,
Leonard Floyd,2555285,DL,ATL,@TB,1.35,0.88,0.47,0.47,,0.06,,,,,,,,0.06,1,,,5.06,32,263,0.00,-5.06
Jonathan Ford,2567592,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,264,264,0.00,0.0
Trace Ford,2574422,DL,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,265,265,0.00,0.0
Isaiah Foskey,2570134,DL,CIN,BAL,1.45,0.7,,,,,,,,,,,,0.16,,,,3.00,99,266,0.00,-3.0
Leki Fotu,2564910,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,266,267,0.00,0.0
Morgan Fox,2556529,DL,FA,Bye,,,,,,,,,,,,,,,,,,,267,268,0.00,
Josh Fuga,2574510,DL,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,268,269,0.00,0.0
Amari Gainer,2573223,DL,NE,BUF,,,,,,,,,,,,,,,,,,0.00,269,270,0.00,0.0
Greg Gaines,2562391,DL,TB,ATL,0.51,0.77,0.06,0.13,,0.06,,,,,0.06,,,,0.26,,,2.12,126,271,0.00,-2.12
Bryce Ganious,2574654,DL,FA,Bye,,,,,,,,,,,,,,,,,,,271,272,0.00,
Elijah Garcia,2567829,DL,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,272,273,0.00,0.0
Jonathan Garvin,2563992,DL,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,273,274,0.00,0.0
Ali Gaye,2571005,DL,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,274,275,0.00,0.0
Joe Gaziano,2565036,DL,FA,Bye,,,,,,,,,,,,,,,,,,,275,276,0.00,
Kevin Givens,2562655,DL,SF,TEN,0.53,0.41,0.12,0.12,,,,,,,,,,0.06,0.35,,,1.79,132,277,0.00,-1.79
Anthony Goodlow,2573716,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,277,278,0.00,0.0
Adam Gotsis,2555502,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,278,279,0.00,0.0
Ta'Quon Graham,2565815,DL,PHI,LV,,,,,,,,,,,,,,,,,,0.00,280,280,0.00,0.0
Carl Granderson,2562273,DL,NO,CAR,2.12,1.47,0.3,0.54,,0.05,,,,,,,,0.16,0.76,,,6.43,15,281,0.00,-6.43
Mike Greene,2569465,DL,FA,Bye,,,,,,,,,,,,,,,,,,,282,282,0.00,
Eric Gregory,2574030,DL,NE,BUF,,,,,,,,,,,,,,,,,,0.00,283,283,0.00,0.0
Thor Griffith,2574649,DL,FA,Bye,,,,,,,,,,,,,,,,,,,284,284,0.00,
Yetur Gross-Matos,2563641,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,285,285,0.00,0.0
Gabe Hall,2572738,DL,PHI,LV,,,,,,,,,,,,,,,,,,0.00,286,286,0.00,0.0
Kyonte Hamilton,2574169,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,287,287,0.00,0.0
Ty Hamilton,2574268,DL,LAR,DET,0.24,0.18,0.06,,,,,,,,,,,,,,,0.59,172,288,0.00,-0.59
Johnathan Hankins,2540147,DL,FA,Bye,,,,,,,,,,,,,,,,,,,288,289,0.00,
Daniel Hardy,2567832,DL,CHI,CLE,0.18,0.24,,0.06,,0.06,0.06,,,,,,,,,,,0.77,159,290,0.00,-0.77
Derrick Harmon,2574493,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,289,291,0.00,0.0
Demone Harris,2561209,DL,FA,Bye,,,,,,,,,,,,,,,,,,,290,292,0.00,
Hayden Harris,2573961,DL,FA,Bye,,,,,,,,,,,,,,,,,,,291,293,0.00,
Jonathan Harris,2562945,DL,MIN,@DAL,,,,,,,,,,,,,,,,,,0.00,292,294,0.00,0.0
Marcus Harris,2572090,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,293,295,0.00,0.0
Zach Harrison,2569555,DL,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,294,296,0.00,0.0
Jared Harrison-Hunte,2573983,DL,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,295,297,0.00,0.0
Jahfari Harvey,2574293,DL,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,296,298,0.00,0.0
Ahmed Hassanein,2574109,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,297,299,0.00,0.0
Decarius Hawthorne,2574630,DL,FA,Bye,,,,,,,,,,,,,,,,,,,298,300,0.00,
Marcus Haynes,2570909,DL,FA,Bye,,,,,,,,,,,,,,,,,,,299,301,0.00,
Bruce Hector,2561338,DL,FA,Bye,,,,,,,,,,,,,,,,,,,300,302,0.00,
Jack Heflin,2566929,DL,LAR,DET,,,,,,,,,,,,,,,,,,0.00,301,303,0.00,0.0
Trey Hendrickson,2557943,DL,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,303,304,0.00,0.0
Matt Henningsen,2567523,DL,DEN,GB,,,,,,,,,,,,,,,,,,0.00,304,305,0.00,0.0
KJ Henry,2570374,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,305,306,0.00,0.0
Malik Herring,2566992,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,306,307,0.00,0.0
Kurt Hinish,2568876,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,307,308,0.00,0.0
Christopher Hinton,2569146,DL,FA,Bye,,,,,,,,,,,,,,,,,,,308,309,0.00,
Ralph Holley,2574047,DL,FA,Bye,,,,,,,,,,,,,,,,,,,309,310,0.00,
Jalyn Holmes,2560744,DL,WAS,@NYG,0.36,0.3,,,,,,,,,,,,,0.12,,,0.78,158,311,0.00,-0.78
Timmy Horne,2568513,DL,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,310,312,0.00,0.0
Cam Horsley,2574153,DL,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,311,313,0.00,0.0
James Houston,2567544,DL,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,312,314,0.00,0.0
Jerry Hughes,496796,DL,FA,Bye,,,,,,,,,,,,,,,,,,,313,315,0.00,
Adin Huntington,2574048,DL,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,314,316,0.00,0.0
Alex Huntley,2574325,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,315,317,0.00,0.0
Nash Hutmacher,2574587,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,317,318,0.00,0.0
Siaki Ika,2569675,DL,FA,Bye,,,,,,,,,,,,,,,,,,,318,319,0.00,
Isaiah Iton,2573455,DL,NE,BUF,,,,,,,,,,,,,,,,,,0.00,319,320,0.00,0.0
Coziah Izzard,2574248,DL,NO,CAR,,,,,,,,,,,,,,,,,,0.00,320,321,0.00,0.0
Dvon J-Thomas,2574590,DL,FA,Bye,,,,,,,,,,,,,,,,,,,321,322,0.00,
Cam Jackson,2573987,DL,CAR,@NO,,,,,,,,,,,,,,,,,,0.00,322,323,0.00,0.0
Drake Jackson,2568213,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,323,324,0.00,0.0
Jordan Jackson,2567970,DL,DEN,GB,,,,,,,,,,,,,,,,,,0.00,324,325,0.00,0.0
Landon Jackson,2573963,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,325,326,0.00,0.0
Tarron Jackson,2566400,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,326,327,0.00,0.0
Javontae Jean-Baptiste,2572570,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,327,328,0.00,0.0
Jordan Jefferson,2572141,DL,CIN,BAL,,,,,,,,,,,,,,,,,,0.00,328,329,0.00,0.0
Quinton Jefferson,2555358,DL,FA,Bye,,,,,,,,,,,,,,,,,,,329,330,0.00,
Patrick Jenkins,2574624,DL,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,330,331,0.00,0.0
Austin Johnson,2556368,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,0.00,331,332,0.00,0.0
Cedric Johnson,2571931,DL,CIN,BAL,0.12,0.18,,,,,0.06,,,,,,,,,,,0.35,182,333,0.00,-0.35
Eric Johnson,2567703,DL,IND,@SEA,,,,,,,,,,,,,,,,,,0.00,332,334,0.00,0.0
Raymond Johnson III,2566674,DL,FA,Bye,,,,,,,,,,,,,,,,,,,333,335,0.00,
Kingsley Jonathan,2569339,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,334,336,0.00,0.0
Andre Jones Jr.,2570383,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,335,337,0.00,0.0
Benito Jones,2564466,DL,MIA,@PIT,0.47,0.53,0.06,0.12,,,,,,,,,,,0.18,,,1.41,141,338,0.00,-1.41
Jayson Jones,2573936,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,336,339,0.00,0.0
Justin Jones,2560769,DL,FA,Bye,,,,,,,,,,,,,,,,,,,337,340,0.00,
Naquan Jones,2566953,DL,HOU,ARI,0.11,0.17,0.11,0.06,,,,,,,,,,,,,,0.58,174,341,0.00,-0.58
Sai'vion Jones,2574092,DL,DEN,GB,,,,,,,,,,,,,,,,,,0.00,338,342,0.00,0.0
Truman Jones,2570734,DL,TEN,@SF,0.8,0.34,,,,,,,,,,,,,,,,1.40,143,343,0.00,-1.4
Jah Joyner,2574300,DL,FA,Bye,,,,,,,,,,,,,,,,,,,339,344,0.00,
Calijah Kancey,2570356,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,340,345,0.00,0.0
Kyle Kennard,2574519,DL,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,341,346,0.00,0.0
Marshawn Kneeland,2571976,DL,FA,Bye,,,,,,,,,,,,,,,,,,,342,347,0.00,
Tanoh Kpassagnon,2558185,DL,FA,Bye,,,,,,,,,,,,,,,,,,,343,348,0.00,
Jamree Kromah,2572962,DL,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,344,349,0.00,0.0
Tyler Lacy,2569897,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,345,350,0.00,0.0
Carl Lawson,2557901,DL,FA,Bye,,,,,,,,,,,,,,,,,,,346,351,0.00,
DeMarvin Leal,2568147,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,347,352,0.00,0.0
Jeremiah Ledbetter,2558124,DL,FA,Bye,,,,,,,,,,,,,,,,,,,348,353,0.00,
Titus Leo,2569873,DL,FA,Bye,,,,,,,,,,,,,,,,,,,350,354,0.00,
Eku Leota,2570789,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,351,355,0.00,0.0
Desmond Little,2574191,DL,FA,Bye,,,,,,,,,,,,,,,,,,,353,356,0.00,
Zion Logue,2571805,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,354,357,0.00,0.0
Isaiahh Loudermilk,2566457,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,357,358,0.00,0.0
Fabien Lovett Sr.,2572829,DL,NE,BUF,,,,,,,,,,,,,,,,,,0.00,358,359,0.00,0.0
Dean Lowry,2555274,DL,PIT,MIA,,,,,,,,,,,,,,,,,,0.00,359,360,0.00,0.0
Nate Lynn,2573136,DL,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,360,361,0.00,0.0
Treven Ma'ae,2574302,DL,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,361,362,0.00,0.0
Nnamdi Madubuike,2563563,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,362,363,0.00,0.0
T.J. Maguranyanga,2574613,DL,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,363,364,0.00,0.0
Blake Mangelson,2574498,DL,FA,Bye,,,,,,,,,,,,,,,,,,,364,365,0.00,
Brodric Martin,2569735,DL,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,365,366,0.00,0.0
Jeremiah Martin,2570864,DL,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,366,367,0.00,0.0
Phidarian Mathis,2568339,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,367,368,0.00,0.0
Nate Matlack,2574658,DL,FA,Bye,,,,,,,,,,,,,,,,,,,368,369,0.00,
Braiden McGregor,2572705,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,370,370,0.00,0.0
Derrick McLendon,2573665,DL,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,371,371,0.00,0.0
TK McLendon Jr.,2571470,DL,FA,Bye,,,,,,,,,,,,,,,,,,,372,372,0.00,
Alim McNeill,2566061,DL,DET,@LAR,0.88,0.64,0.18,0.29,,0.06,,,,,,,,0.06,0.47,,,3.09,93,373,0.00,-3.09
Jordan Miller,2573097,DL,DEN,GB,,,,,,,,,,,,,,,,,,0.00,373,374,0.00,0.0
Rylie Mills,2574569,DL,SEA,IND,1.2,0.34,0.2,0.17,,0.06,,,,,,,,0.17,0.34,,,3.46,77,375,0.00,-3.46
Mike Morris,2570317,DL,SEA,IND,,,,,,,,,,,,,,,,,,0.00,374,376,0.00,0.0
Tre'Mon Morris-Brash,2573433,DL,FA,Bye,,,,,,,,,,,,,,,,,,,375,377,0.00,
Eli Mostaert,2574226,DL,FA,Bye,,,,,,,,,,,,,,,,,,,376,378,0.00,
Fatorma Mulbah,2574445,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,378,379,0.00,0.0
Haggai Ndubuisi,2568120,DL,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,380,380,0.00,0.0
Garrett Nelson,2571117,DL,DEN,GB,,,,,,,,,,,,,,,,,,0.00,381,381,0.00,0.0
Bilal Nichols,2560821,DL,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,382,382,0.00,0.0
Omarr Norman-Lott,2574252,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,383,383,0.00,0.0
Bill Norton,2574273,DL,LAR,DET,,,,,,,,,,,,,,,,,,0.00,384,384,0.00,0.0
Rakeem Nunez-Roches,2552674,DL,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,385,385,0.00,0.0
Pat O'Connor,2558863,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,386,386,0.00,0.0
Devonte O'Malley,2574158,DL,FA,Bye,,,,,,,,,,,,,,,,,,,387,387,0.00,
Adedayo Odeleye,2568885,DL,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,388,388,0.00,0.0
Dayo Odeyingbo,2565609,DL,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,389,389,0.00,0.0
Emmanuel Ogbah,2555278,DL,JAX,NYJ,,,,,,,,,,,,,,,,,,0.00,390,390,0.00,0.0
Otito Ogbonnia,2568183,DL,LAC,@KC,1.03,0.96,0.06,0.06,,,,,,,,,,,0.19,,,2.43,117,391,0.00,-2.43
Ovie Oghoufo,2573506,DL,FA,Bye,,,,,,,,,,,,,,,,,,,391,392,0.00,
Sam Okuayinonu,2568831,DL,SF,TEN,,,,,,,,,,,,,,,,,,0.00,393,393,0.00,0.0
David Olajiga,2573740,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,394,394,0.00,0.0
Collin Oliver,2574135,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,395,395,0.00,0.0
Ed Oliver,2562322,DL,BUF,@NE,,,,,,,,,,,,,,,,,,0.00,396,396,0.00,0.0
Levi Onwuzurike,2566067,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,397,397,0.00,0.0
Payton Page,2574446,DL,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,399,398,0.00,0.0
Joshua Paschal,2567559,DL,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,400,399,0.00,0.0
Daron Payne,2560834,DL,WAS,@NYG,1.59,1.24,0.26,0.47,,0.06,0.06,,,,,,,0.18,0.59,,,5.37,27,400,0.00,-5.37
Aeneas Peebles,2573946,DL,BAL,@CIN,,,,,,,,,,,,,,,,,,0.00,401,401,0.00,0.0
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,,402,402,0.00,
JJ Pegues,2574305,DL,LV,@PHI,,,,,,,,,,,,,,,,,,0.00,403,403,0.00,0.0
Kyle Peko,2556646,DL,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,404,404,0.00,0.0
Wilfried Pene,2574379,DL,FA,Bye,,,,,,,,,,,,,,,,,,,405,405,0.00,
Jeremiah Pharms Jr.,2569505,DL,NE,BUF,,,,,,,,,,,,,,,,,,0.00,406,406,0.00,0.0
Jordan Phillips,2552492,DL,BUF,@NE,0.67,0.33,0.08,0.08,,,,,,,,,,,0.08,,,1.52,137,407,0.00,-1.52
Zacch Pickens,2569624,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,407,408,0.00,0.0
Michael Pierce,2556650,DL,FA,Bye,,,,,,,,,,,,,,,,,,,408,409,0.00,
Jason Pierre-Paul,496843,DL,TB,ATL,,,,,,,,,,,,,,,,,,0.00,409,410,0.00,0.0
Brandon Pili,2571153,DL,SEA,IND,,,,,,,,,,,,,,,,,,0.00,410,411,0.00,0.0
Norell Pollard,2573815,DL,FA,Bye,,,,,,,,,,,,,,,,,,,411,412,0.00,
Elijah Ponder,2574381,DL,NE,BUF,0.82,0.35,,,,,,,,,,,,,,,,1.44,140,413,0.00,-1.44
Isaiah Raikes,2574159,DL,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,412,414,0.00,0.0
Keith Randolph Jr.,2572968,DL,FA,Bye,,,,,,,,,,,,,,,,,,,413,415,0.00,
C.J. Ravenell,2572866,DL,TEN,@SF,0.12,0.12,0.12,,,,,,,,,,,,,,,0.49,177,416,0.00,-0.49
LaBryan Ray,2568441,DL,CAR,@NO,0.06,0.12,0.12,,,,,,,,,,,,,,,0.40,180,417,0.00,-0.4
John Ridgeway,2567502,DL,NO,CAR,,,,,,,,,,,,,,,,,,0.00,415,418,0.00,0.0
Jordon Riley,2570167,DL,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,416,419,0.00,0.0
Jahvaree Ritzie,2574383,DL,FA,Bye,,,,,,,,,,,,,,,,,,,417,420,0.00,
Elijah Roberts,2574596,DL,TB,ATL,0.35,0.24,,,,,,,,,,,,,,,,0.67,166,421,0.00,-0.67
Sam Roberts,2567946,DL,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,418,422,0.00,0.0
Dominique Robinson,2567421,DL,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,419,423,0.00,0.0
Janarius Robinson,2566316,DL,KC,LAC,,,,,,,,,,,,,,,,,,0.00,420,424,0.00,0.0
Jereme Robinson,2574018,DL,FA,Bye,,,,,,,,,,,,,,,,,,,421,425,0.00,
