PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Ethan Garbers,2573980,QB,FA,Bye,,,,,,,,,,,,,,58,59,0.00,
Jimmy Garoppolo,2543801,QB,LAR,@ATL,,,,,,,,,,,,,0.00,59,60,0.00,0.0
Will Grier,2562404,QB,DAL,@WAS,,,,,,,,,,,,,0.00,60,61,0.00,0.0
Jake Haener,2570131,QB,NO,@TEN,,,,,,,,,,,,,0.00,61,62,0.00,0.0
Sam Hartman,2573599,QB,WAS,DAL,,,,,,,,,,,,,0.00,62,63,0.00,0.0
Taylor Heinicke,2553656,QB,FA,Bye,,,,,,,,,,,,,,63,64,0.00,
Seth Henigan,2574215,QB,IND,JAX,,,,,,,,,,,,,0.00,64,65,0.00,0.0
Hendon Hooker,2569744,QB,NYJ,NE,,,,,,,,,,,,,0.00,65,66,0.00,0.0
Will Howard,2574494,QB,PIT,@CLE,,,,,,,,,,,,,0.00,66,67,0.00,0.0
Sam Howell,2568333,QB,PHI,@BUF,,,,,,,,,,,,,0.00,67,68,0.00,0.0
Lamar Jackson,2560757,QB,BAL,@GB,,,,,,,,,,,,,0.00,68,69,0.00,0.0
Daniel Jones,2562299,QB,IND,JAX,,,,,,,,,,,,,0.00,69,70,0.00,0.0
Emory Jones,2572796,QB,ATL,LAR,,,,,,,,,,,,,0.00,70,71,0.00,0.0
Mac Jones,2566334,QB,SF,CHI,,,,,,,,,,,,,0.00,71,72,0.00,0.0
Case Keenum,2532888,QB,CHI,@SF,,,,,,,,,,,,,0.00,72,73,0.00,0.0
Trey Lance,2566532,QB,LAC,HOU,,,,,,,,,,,,,0.00,73,74,0.00,0.0
Devin Leary,2571832,QB,FA,Bye,,,,,,,,,,,,,,74,75,0.00,
Will Levis,2569798,QB,TEN,NO,,,,,,,,,,,,,0.00,76,76,0.00,0.0
Drew Lock,2562305,QB,SEA,@CAR,,,,,,,,,,,,,0.00,77,77,0.00,0.0
Jordan Love,2564007,QB,GB,BAL,,,,,,,,,,,,,0.00,78,78,0.00,0.0
Patrick Mahomes,2558125,QB,KC,DEN,,,,,,,,,,,,,0.00,79,79,0.00,0.0
Marcus Mariota,2552466,QB,WAS,DAL,,,,,,,,,,,,,0.00,80,80,0.00,0.0
Adrian Martinez,2570984,QB,SF,CHI,,,,,,,,,,,,,0.00,81,81,0.00,0.0
J.J. McCarthy,2572270,QB,MIN,DET,,,,,,,,,,,,,0.00,82,82,0.00,0.0
Kyle McCord,2574465,QB,PHI,@BUF,,,,,,,,,,,,,0.00,83,83,0.00,0.0
Tanner McKee,2570206,QB,PHI,@BUF,,,,,,,,,,,,,0.00,84,84,0.00,0.0
Graham Mertz,2574175,QB,HOU,@LAC,,,,,,,,,,,,,0.00,85,85,0.00,0.0
Cam Miller,2574304,QB,MIA,TB,,,,,,,,,,,,,0.00,86,86,0.00,0.0
Davis Mills,2566136,QB,HOU,@LAC,,,,,,,,,,,,,0.00,87,87,0.00,0.0
Jalen Milroe,2574570,QB,SEA,@CAR,,,,,,,,,,,,,0.00,88,88,0.00,0.0
Joe Milton III,2572297,QB,DAL,@WAS,,,,,,,,,,,,,0.00,89,89,0.00,0.0
Gardner Minshew,2562796,QB,KC,DEN,,,,,,,,,,,,,0.00,90,90,0.00,0.0
Tanner Mordecai,2573533,QB,FA,Bye,,,,,,,,,,,,,,91,91,0.00,
Nick Mullens,2558979,QB,JAX,@IND,,,,,,,,,,,,,0.00,92,92,0.00,0.0
Kyler Murray,2562382,QB,ARI,@CIN,,,,,,,,,,,,,0.00,93,93,0.00,0.0
Aidan O'Connell,2570044,QB,LV,NYG,,,,,,,,,,,,,0.00,94,94,0.00,0.0
Michael Penix Jr.,2571814,QB,ATL,LAR,,,,,,,,,,,,,0.00,95,95,0.00,0.0
Bryce Perkins,2564382,QB,FA,Bye,,,,,,,,,,,,,,96,96,0.00,
Jack Plummer,2572941,QB,FA,Bye,,,,,,,,,,,,,,98,97,0.00,
Michael Pratt,2572054,QB,FA,Bye,,,,,,,,,,,,,,99,98,0.00,
Spencer Rattler,2572327,QB,NO,@TEN,,,,,,,,,,,,,0.00,100,99,0.00,0.0
Austin Reed,2572971,QB,FA,Bye,,,,,,,,,,,,,,101,100,0.00,
Anthony Richardson,2569864,QB,IND,JAX,,,,,,,,,,,,,0.00,102,101,0.00,0.0
Desmond Ridder,2567256,QB,GB,BAL,,,,,,,,,,,,,0.00,103,102,0.00,0.0
Kurtis Rourke,2574546,QB,SF,CHI,,,,,,,,,,,,,0.00,104,103,0.00,0.0
Mason Rudolph,2560860,QB,PIT,@CLE,,,,,,,,,,,,,0.00,105,104,0.00,0.0
Cooper Rush,2559242,QB,BAL,@GB,,,,,,,,,,,,,0.00,106,105,0.00,0.0
Brett Rypien,2562718,QB,MIN,DET,,,,,,,,,,,,,0.00,107,106,0.00,0.0
Trevor Siemian,2553457,QB,TEN,NO,,,,,,,,,,,,,0.00,108,107,0.00,0.0
Kedon Slovis,2573178,QB,ARI,@CIN,,,,,,,,,,,,,0.00,109,108,0.00,0.0
Easton Stick,2562745,QB,ATL,LAR,,,,,,,,,,,,,0.00,110,109,0.00,0.0
Jarrett Stidham,2562746,QB,DEN,@KC,,,,,,,,,,,,,0.00,111,110,0.00,0.0
Nate Sudfeld,2555427,QB,FA,Bye,,,,,,,,,,,,,,112,111,0.00,
Tua Tagovailoa,2564499,QB,MIA,TB,,,,,,,,,,,,,0.00,113,112,0.00,0.0
Tyrod Taylor,2495240,QB,NYJ,NE,,,,,,,,,,,,,0.00,114,113,0.00,0.0
Skylar Thompson,2567895,QB,PIT,@CLE,,,,,,,,,,,,,0.00,115,114,0.00,0.0
Dorian Thompson-Robinson,2569672,QB,FA,Bye,,,,,,,,,,,,,,116,115,0.00,
Payton Thorne,2574041,QB,FA,Bye,,,,,,,,,,,,,,117,116,0.00,
Kyle Trask,2566571,QB,ATL,LAR,,,,,,,,,,,,,0.00,118,117,0.00,0.0
Mitchell Trubisky,2558008,QB,BUF,PHI,,,,,,,,,,,,,0.00,119,118,0.00,0.0
DJ Uiagalelei,2574532,QB,LAC,HOU,,,,,,,,,,,,,0.00,121,119,0.00,0.0
Deshaun Watson,2558063,QB,CLE,PIT,,,,,,,,,,,,,0.00,122,120,0.00,0.0
Carson Wentz,2555259,QB,MIN,DET,,,,,,,,,,,,,0.00,123,121,0.00,0.0
Mike White,2560929,QB,CAR,SEA,,,,,,,,,,,,,0.00,124,122,0.00,0.0
Russell Wilson,2532975,QB,NYG,@LV,,,,,,,,,,,,,0.00,125,123,0.00,0.0
Zach Wilson,2566391,QB,MIA,TB,,,,,,,,,,,,,0.00,126,124,0.00,0.0
Dresser Winn,2569990,QB,FA,Bye,,,,,,,,,,,,,,127,125,0.00,
Jameis Winston,2552033,QB,NYG,@LV,,,,,,,,,,,,,0.00,128,126,0.00,0.0
John Wolford,2561718,QB,MIN,DET,,,,,,,,,,,,,0.00,129,127,0.00,0.0
Logan Woodside,2560942,QB,ARI,@CIN,,,,,,,,,,,,,0.00,130,128,0.00,0.0
Ben Wooldridge,2574390,QB,FA,Bye,,,,,,,,,,,,,,131,129,0.00,
Bailey Zappe,2567961,QB,CLE,PIT,,,,,,,,,,,,,0.00,132,130,0.00,0.0
Clayton Tune,2570236,QB,FA,Bye,,,,,,,,,,,,,,120,131,-1.68,
Riley Leonard,2574190,QB,IND,JAX,,,,,,,,,,,,,0.00,75,132,-2.00,-2.0
