PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Mike Gesicki,2560994,TE,CIN,ARI,,,,,,2.59,26.25,0.2,,,,0.03,5.06,25,24,5.70,0.64
Dawson Knox,2562681,TE,BUF,PHI,,,,,,2.01,24.27,0.24,,,,0.03,4.81,27,25,5.50,0.69
Mark Andrews,2560957,TE,BAL,@GB,,,,3.56,0.03,2.42,26.42,0.32,,,,0.04,6.23,19,26,4.80,-1.43
Ben Sinnott,2572585,TE,WAS,DAL,,,,,,1.72,18.32,0.15,,,,0.02,3.55,37,27,4.40,0.85
Isaiah Likely,2567283,TE,BAL,@GB,,,,,,2.31,25.47,0.25,,,,0.05,5.10,24,28,4.20,-0.9
Brevyn Spann-Ford,2573064,TE,DAL,@WAS,,,,,,0.25,2.61,0.02,,,,,0.51,71,29,4.20,3.69
Evan Engram,2557858,TE,DEN,@KC,,,,,,3.36,27.12,0.21,,,,0.05,5.55,20,30,4.10,-1.45
Tanner Hudson,2561215,TE,CIN,ARI,,,,,,0.94,8.66,0.08,,,,0.01,1.80,53,31,4.10,2.3
David Martin-Robinson,2573467,TE,TEN,NO,,,,,,,,,,,,,0.00,159,32,3.50,3.5
Adam Trautman,2564703,TE,DEN,@KC,,,,,,0.68,6.51,0.06,,,,0.01,1.33,57,33,3.40,2.07
Will Dissly,2561046,TE,LAC,HOU,,,,,,1.04,10.2,0.07,,,,0.01,1.94,49,34,2.90,0.96
Stone Smartt,2569227,TE,NYJ,NE,,,,,,0.68,6.77,0.04,,,,0.01,1.24,62,35,2.80,1.56
Connor Heyward,2568138,TE,PIT,@CLE,,,,0.97,0.01,0.22,2.13,0.02,,,,,0.60,68,36,2.60,2.0
Cole Kmet,2563704,TE,CHI,@SF,,,,,,2.02,19.93,0.17,,,,0.08,3.86,35,37,2.60,-1.26
Kyle Pitts,2565830,TE,ATL,LAR,,,,,,4.22,48.08,0.36,,,,0.05,8.98,5,38,2.60,-6.38
Luke Schoonmaker,2569690,TE,DAL,@WAS,,,,,,0.51,5.01,0.03,,,,0.01,0.92,63,39,2.50,1.58
Darnell Washington,2570257,TE,PIT,@CLE,,,,,,2.66,28.89,0.18,,,,0.03,5.24,23,40,2.50,-2.74
Brenden Bates,2572953,TE,CLE,PIT,,,,,,,,,,,,,0.00,84,41,2.40,2.4
Daniel Bellinger,2567985,TE,NYG,@LV,,,,,,2.62,27.25,0.17,,,,0.03,5.00,26,42,2.10,-2.9
Sal Cannella,2567197,TE,CLE,PIT,,,,,,,,,,,,,0.00,92,43,2.10,2.1
Julian Hill,2571129,TE,MIA,TB,,,,,,0.68,6.48,0.05,,,,0.01,1.27,60,44,2.10,0.83
Will Mallory,2569849,TE,IND,JAX,,,,,,,,,,,,,0.00,157,45,2.10,2.1
Moliki Matavao,2574401,TE,NO,@TEN,,,,,,,,,,,,,0.00,160,46,2.00,2.0
Durham Smythe,2560880,TE,CHI,@SF,,,,,,0.29,2.74,,,,,,0.42,74,47,1.60,1.18
Reggie Gilliam,2565378,TE,BUF,PHI,,,,,,,,,,,,,0.00,121,48,1.50,1.5
Elijah Higgins,2570068,TE,ARI,@CIN,,,,,,1.12,11.37,0.07,,,,0.01,2.10,47,49,1.50,-0.6
Teagan Quitoriano,2567691,TE,ATL,LAR,,,,,,,,,,,,,0.00,184,50,1.50,1.5
Blake Whiteheart,2571077,TE,CLE,PIT,,,,,,0.21,2.18,0.02,,,,,0.44,73,51,1.50,1.06
Dalton Schultz,2560866,TE,HOU,@LAC,,,,,,3.55,35.8,0.22,,,,0.09,6.50,18,52,1.40,-5.1
Josh Oliver,2562693,TE,MIN,DET,,,,,,2.47,25.88,0.28,,,,0.03,5.44,21,53,1.30,-4.14
Drew Sample,2562720,TE,CIN,ARI,,,,,,0.49,3.79,0.04,,,,0.01,0.84,65,54,1.30,0.46
Josh Whyle,2569810,TE,GB,BAL,,,,,,0.86,8.27,0.07,,,,0.01,1.66,54,55,1.30,-0.36
Josiah Deguara,2563980,TE,ARI,@CIN,,,,,,,,,,,,,0.00,107,56,1.20,1.2
Mitchell Evans,2573978,TE,CAR,SEA,,,,0.01,,0.73,6.58,0.05,,,,0.01,1.30,58,57,1.10,-0.2
Tommy Tremble,2565914,TE,CAR,SEA,,,,,,1.21,11.62,0.09,,,,0.02,2.27,46,58,1.10,-1.17
Jelani Woods,2567724,TE,NYJ,NE,,,,,,0.19,2.01,0.02,,,,,0.42,75,59,0.90,0.48
Grant Calcaterra,2568063,TE,PHI,@BUF,,,,,,0.24,2.7,0.02,,,,,0.51,70,60,0.80,0.29
Ben Sims,2571198,TE,MIN,DET,,,,,,,,,,,,,0.00,192,61,0.80,0.8
Noah Gray,2566178,TE,KC,DEN,,,,0.09,,1.73,16.88,0.1,,,,0.02,3.12,42,62,0.70,-2.42
Jeremy Ruckert,2568042,TE,NYJ,NE,,,,,,2.73,21.47,0.16,,,,0.03,4.41,31,63,0.70,-3.71
Kylen Granson,2566145,TE,PHI,@BUF,,,,,,0.2,2.15,0.01,,,,,0.38,78,64,0.60,0.22
Gunnar Helm,2574152,TE,TEN,NO,,,,0.1,,3.12,26.56,0.19,,,,0.03,5.31,22,65,0.60,-4.71
Keleki Latu,2573965,TE,BUF,PHI,,,,,,,,,,,,,0.00,151,66,0.60,0.6
Quintin Morris,2566641,TE,JAX,@IND,,,,,,,,,,,,,0.00,167,67,0.60,0.6
Brayden Willis,2570293,TE,SF,CHI,,,,,,,,,,,,,0.00,215,68,0.60,0.6
Charlie Woerner,2565129,TE,ATL,LAR,,,,,,0.71,6.43,0.05,,,,0.01,1.28,59,69,0.60,-0.68
Darren Waller,2552408,TE,MIA,TB,,,,,,3.62,42.32,0.38,,,,0.04,8.24,9,70,0.50,-7.74
Nate Adkins,2570930,TE,DEN,@KC,,,,,,,,,,,,,0.00,80,71,0.00,0.0
Erick All,2571916,TE,CIN,ARI,,,,,,,,,,,,,0.00,81,72,0.00,0.0
Davis Allen,2570017,TE,LAR,@ATL,,,,,,1.77,17.21,0.19,,,,0.02,3.71,36,73,0.00,-3.71
Elijah Arroyo,2574554,TE,SEA,@CAR,,,,,,,,,,,,,0.00,82,74,0.00,0.0
Gavin Bartholomew,2574337,TE,MIN,DET,,,,,,,,,,,,,0.00,83,75,0.00,0.0
John Bates,2566580,TE,WAS,DAL,,,,,,1.53,16.54,0.11,,,,0.02,3.04,44,76,0.00,-3.04
Jaheim Bell,2572288,TE,PIT,@CLE,,,,,,,,,,,,,0.00,85,77,0.00,0.0
Brock Bowers,2572219,TE,LV,NYG,,,,,,,,,,,,,0.00,86,78,0.00,0.0
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,87,79,0.00,
Jake Briningstool,2574240,TE,KC,DEN,,,,,,,,,,,,,0.00,88,80,0.00,0.0
Pharaoh Brown,2559018,TE,ARI,@CIN,,,,,,,,,,,,,0.00,89,81,0.00,0.0
Harrison Bryant,2563767,TE,HOU,@LAC,,,,,,,,,,,,,0.00,90,82,0.00,0.0
Lawrence Cager,2565492,TE,WAS,DAL,,,,,,,,,,,,,0.00,91,83,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,93,84,0.00,
Stephen Carlson,2563044,TE,CHI,@SF,,,,,,,,,,,,,0.00,94,85,0.00,0.0
McCallan Castles,2572732,TE,GB,BAL,,,,,,,,,,,,,0.00,95,86,0.00,0.0
Tyler Conklin,2561027,TE,LAC,HOU,,,,,,,,,,,,,0.00,96,87,0.00,0.0
Tanner Conner,2569017,TE,NYG,@LV,,,,,,,,,,,,,0.00,97,88,0.00,0.0
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,98,89,0.00,
Jalin Conyers,2574320,TE,MIA,TB,,,,,,,,,,,,,0.00,99,90,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,100,91,0.00,
Devin Culp,2572543,TE,TB,@MIA,,,,,,0.05,0.52,,,,,,0.08,79,92,0.00,-0.08
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,101,93,0.00,
Drake Dabney,2574146,TE,GB,BAL,,,,,,,,,,,,,0.00,102,94,0.00,0.0
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,103,95,0.00,
Zach Davidson,2566301,TE,NYG,@LV,,,,,,,,,,,,,0.00,104,96,0.00,0.0
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,105,97,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,106,98,0.00,
CJ Dippre,2574372,TE,NE,@NYJ,,,,,,,,,,,,,0.00,108,99,0.00,0.0
Payne Durham,2570353,TE,TB,@MIA,,,,,,0.26,2.68,0.03,,,,,0.58,69,100,0.00,-0.58
Ross Dwelley,2561060,TE,CAR,SEA,,,,,,,,,,,,,0.00,109,101,0.00,0.0
Zach Ertz,2540158,TE,WAS,DAL,,,,,,,,,,,,,0.00,110,102,0.00,0.0
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,111,103,0.00,
Rivaldo Fairweather,2574074,TE,ARI,@CIN,,,,,,,,,,,,,0.00,112,104,0.00,0.0
Noah Fant,2562383,TE,CIN,ARI,,,,,,1.63,16.21,0.14,,,,0.02,3.24,40,105,0.00,-3.24
Princeton Fant,2570891,TE,DAL,@WAS,,,,,,,,,,,,,0.00,113,106,0.00,0.0
Luke Farrell,2566160,TE,SF,CHI,,,,,,1.85,19.08,0.18,,,,0.02,3.87,34,107,0.00,-3.87
Thomas Fidone II,2574421,TE,NYG,@LV,,,,,,,,,,,,,0.00,114,108,0.00,0.0
Anthony Firkser,2558942,TE,DET,@MIN,,,,,,0.94,9.45,0.07,,,,,1.84,52,109,0.00,-1.84
Tucker Fisk,2569324,TE,LAC,HOU,,,,,,,,,,,,,0.00,115,110,0.00,0.0
John FitzPatrick,2567241,TE,GB,BAL,,,,,,,,,,,,,0.00,116,111,0.00,0.0
Kevin Foelsch,2573861,TE,FA,Bye,,,,,,,,,,,,,,117,112,0.00,
Cole Fotheringham,2568972,TE,FA,Bye,,,,,,,,,,,,,,118,113,0.00,
Feleipe Franks,2566683,TE,ATL,LAR,,,,,,,,,,,,,0.00,119,114,0.00,0.0
JJ Galbreath,2574492,TE,FA,Bye,,,,,,,,,,,,,,120,115,0.00,
Thomas Gordon,2574655,TE,CHI,@SF,,,,,,,,,,,,,0.00,122,116,0.00,0.0
Cam Grandy,2572995,TE,CIN,ARI,,,,,,,,,,,,,0.00,123,117,0.00,0.0
Seth Green,2568864,TE,FA,Bye,,,,,,,,,,,,,,124,118,0.00,
Jackson Hawes,2573962,TE,BUF,PHI,,,,,,0.34,3.31,0.02,,,,,0.62,67,119,0.00,-0.62
Patrick Herbert,2574216,TE,JAX,@IND,,,,,,,,,,,,,0.00,125,120,0.00,0.0
Tyler Higbee,2555364,TE,LAR,@ATL,,,,,,,,,,,,,0.00,126,121,0.00,0.0
Taysom Hill,2558954,TE,NO,@TEN,,,,31.07,0.42,1.3,11.88,0.07,,,,0.04,7.81,13,122,0.00,-7.81
T.J. Hockenson,2562378,TE,MIN,DET,,,,,,,,,,,,,0.00,127,123,0.00,0.0
Dallin Holker,2573373,TE,FA,Bye,,,,,,,,,,,,,,128,124,0.00,
Zach Horton,2574111,TE,DET,@MIN,,,,,,,,,,,,,0.00,129,125,0.00,0.0
Hayden Hurst,2560747,TE,FA,Bye,,,,,,,,,,,,,,130,126,0.00,
Tyree Jackson,2562435,TE,WAS,DAL,,,,,,,,,,,,,0.00,131,127,0.00,0.0
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,132,128,0.00,
E.J. Jenkins,2570602,TE,PHI,@BUF,,,,,,,,,,,,,0.00,133,129,0.00,0.0
Neal Johnson,2573719,TE,FA,Bye,,,,,,,,,,,,,,134,130,0.00,
Theo Johnson,2572333,TE,NYG,@LV,,,,,,,,,,,,,0.00,135,131,0.00,0.0
Brevin Jordan,2566130,TE,HOU,@LAC,,,,,,,,,,,,,0.00,136,132,0.00,0.0
Nikola Kalinic,2567706,TE,CHI,@SF,,,,,,,,,,,,,0.00,137,133,0.00,0.0
Nick Kallerup,2574564,TE,SEA,@CAR,,,,,,,,,,,,,0.00,138,134,0.00,0.0
Dalton Keene,2564616,TE,FA,Bye,,,,,,,,,,,,,,139,135,0.00,
Ko Kieft,2568306,TE,TB,@MIA,,,,,,,,,,,,,0.00,140,136,0.00,0.0
Dalton Kincaid,2569594,TE,BUF,PHI,,,,,,,,,,,,,0.00,141,137,0.00,0.0
George Kittle,2558266,TE,SF,CHI,,,,,,,,,,,,,0.00,142,138,0.00,0.0
Stevo Klotz,2574520,TE,FA,Bye,,,,,,,,,,,,,,143,139,0.00,
Charlie Kolar,2567280,TE,BAL,@GB,,,,0.12,,0.8,9.24,0.09,,,,0.01,1.86,51,140,0.00,-1.86
Tucker Kraft,2569768,TE,GB,BAL,,,,,,,,,,,,,0.00,144,141,0.00,0.0
Lucas Krull,2569092,TE,DEN,@KC,,,,,,,,,,,,,0.00,145,142,0.00,0.0
Zack Kuntz,2570182,TE,FA,Bye,,,,,,,,,,,,,,146,143,0.00,
Luke Lachey,2574173,TE,HOU,@LAC,,,,,,,,,,,,,0.00,147,144,0.00,0.0
Marshall Lang,2574566,TE,NE,@NYJ,,,,,,,,,,,,,0.00,148,145,0.00,0.0
Sam LaPorta,2569726,TE,DET,@MIN,,,,,,,,,,,,,0.00,149,146,0.00,0.0
Cameron Latu,2570302,TE,PHI,@BUF,,,,,,,,,,,,,0.00,150,147,0.00,0.0
Marcedes Lewis,2495888,TE,DEN,@KC,,,,,,,,,,,,,0.00,152,148,0.00,0.0
Caleb Lohner,2574093,TE,DEN,@KC,,,,,,,,,,,,,0.00,153,149,0.00,0.0
Hunter Long,2566286,TE,JAX,@IND,,,,,,,,,,,,,0.00,154,150,0.00,0.0
Johnny Lumpkin,2571225,TE,FA,Bye,,,,,,,,,,,,,,155,151,0.00,
Tyler Mabry,2565168,TE,FA,Bye,,,,,,,,,,,,,,156,152,0.00,
Maximilian Mang,2574192,TE,NYG,@LV,,,,,,,,,,,,,0.00,158,153,0.00,0.0
Chris Manhertz,2552622,TE,NYG,@LV,,,,,,0.2,1.92,0.02,,,,,0.41,77,154,0.00,-0.41
Sean McKeon,2563854,TE,IND,JAX,,,,,,,,,,,,,0.00,161,155,0.00,0.0
Tre' McKitty,2566490,TE,FA,Bye,,,,,,,,,,,,,,162,156,0.00,
Tanner McLachlan,2571937,TE,FA,Bye,,,,,,,,,,,,,,163,157,0.00,
James Mitchell,2567556,TE,CAR,SEA,,,,,,,,,,,,,0.00,164,158,0.00,0.0
Zaire Mitchell-Paden,2568654,TE,NO,@TEN,,,,,,,,,,,,,0.00,165,159,0.00,0.0
Foster Moreau,2562317,TE,NO,@TEN,,,,,,,,,,,,,0.00,166,160,0.00,0.0
Johnny Mundt,2558875,TE,JAX,@IND,,,,,,0.37,3.34,0.03,,,,,0.70,66,161,0.00,-0.7
Jordan Murray,2571714,TE,FA,Bye,,,,,,,,,,,,,,168,162,0.00,
Nick Muse,2567922,TE,NYJ,NE,,,,,,,,,,,,,0.00,169,163,0.00,0.0
Luke Musgrave,2569780,TE,GB,BAL,,,,,,1.84,18.98,0.07,,,,0.02,3.20,41,164,0.00,-3.2
Chris Myarick,2563210,TE,MIA,TB,,,,,,,,,,,,,0.00,170,165,0.00,0.0
Bryson Nesbit,2574355,TE,MIN,DET,,,,,,,,,,,,,0.00,171,166,0.00,0.0
Tyler Neville,2574080,TE,FA,Bye,,,,,,,,,,,,,,172,167,0.00,
David Njoku,2557986,TE,CLE,PIT,,,,,,,,,,,,,0.00,173,168,0.00,0.0
Gunnar Oakes,2574657,TE,FA,Bye,,,,,,,,,,,,,,174,169,0.00,
Thomas Odukoya,2568828,TE,NE,@NYJ,,,,,,,,,,,,,0.00,175,170,0.00,0.0
Andrew Ogletree,2567712,TE,IND,JAX,,,,,,,,,,,,,0.00,176,171,0.00,0.0
Albert Okwuegbunam,2563911,TE,LV,NYG,,,,,,,,,,,,,0.00,177,172,0.00,0.0
Donald Parham,2562394,TE,PIT,@CLE,,,,,,,,,,,,,0.00,178,173,0.00,0.0
Jordan Petaia,2574524,TE,FA,Bye,,,,,,,,,,,,,,179,174,0.00,
Bryce Pierre,2573996,TE,CAR,SEA,,,,,,,,,,,,,0.00,180,175,0.00,0.0
Sam Pitz,2573948,TE,FA,Bye,,,,,,,,,,,,,,181,176,0.00,
Mason Pline,2573542,TE,NO,@TEN,,,,,,,,,,,,,0.00,182,177,0.00,0.0
Caden Prieskorn,2574627,TE,CLE,PIT,,,,,,,,,,,,,0.00,183,178,0.00,0.0
Mark Redman,2574277,TE,LAR,@ATL,,,,,,,,,,,,,0.00,185,179,0.00,0.0
Tip Reiman,2572426,TE,ARI,@CIN,,,,,,,,,,,,,0.00,186,180,0.00,0.0
Giovanni Ricci,2563668,TE,DET,@MIN,,,,,,,,,,,,,0.00,187,181,0.00,0.0
Hayden Rucci,2573764,TE,MIA,TB,,,,,,,,,,,,,0.00,188,182,0.00,0.0
Carter Runyon,2574308,TE,LV,NYG,,,,,,,,,,,,,0.00,189,183,0.00,0.0
Ja'Tavion Sanders,2571892,TE,CAR,SEA,,,,,,2.73,22.61,0.18,,,,0.03,4.65,28,184,0.00,-4.65
Eric Saubert,2558023,TE,SEA,@CAR,,,,,,0.23,2.36,0.02,,,,,0.47,72,185,0.00,-0.47
Gee Scott Jr.,2574384,TE,WAS,DAL,,,,,,,,,,,,,0.00,190,186,0.00,0.0
Joshua Simon,2573917,TE,ATL,LAR,,,,,,,,,,,,,0.00,191,187,0.00,0.0
Irv Smith,2562738,TE,FA,Bye,,,,,,,,,,,,,,193,188,0.00,
Matt Sokol,2562980,TE,PIT,@CLE,,,,,,,,,,,,,0.00,194,189,0.00,0.0
Geor'Quarius Spivey,2573887,TE,FA,Bye,,,,,,,,,,,,,,195,190,0.00,
John Stephens Jr.,2570894,TE,FA,Bye,,,,,,,,,,,,,,196,191,0.00,
Steven Stilianos,2573485,TE,FA,Bye,,,,,,,,,,,,,,197,192,0.00,
Jack Stoll,2567061,TE,NO,@TEN,,,,,,0.49,4.77,0.03,,,,,0.90,64,193,0.00,-0.9
Cade Stover,2572105,TE,HOU,@LAC,,,,2.15,0.02,0.67,6.24,0.05,,,,0.01,1.57,56,194,0.00,-1.57
Messiah Swinson,2572675,TE,GB,BAL,,,,,,,,,,,,,0.00,198,195,0.00,0.0
Tanner Taula,2571587,TE,TB,@MIA,,,,,,,,,,,,,0.00,199,196,0.00,0.0
Kole Taylor,2574040,TE,FA,Bye,,,,,,,,,,,,,,200,197,0.00,
Mason Taylor,2574451,TE,NYJ,NE,,,,,,,,,,,,,0.00,201,198,0.00,0.0
Jermaine Terry,2574428,TE,FA,Bye,,,,,,,,,,,,,,202,199,0.00,
Ian Thomas,2560894,TE,LV,NYG,,,,,,1.5,14.16,0.09,,,,0.02,2.67,45,200,0.00,-2.67
DJ Thomas-Jones,2574502,TE,FA,Bye,,,,,,,,,,,,,,203,201,0.00,
Robert Tonyan,2559270,TE,KC,DEN,,,,,,,,,,,,,0.00,204,202,0.00,0.0
Anthony Torres,2574280,TE,FA,Bye,,,,,,,,,,,,,,205,203,0.00,
Cole Turner,2568354,TE,TEN,NO,,,,,,,,,,,,,0.00,206,204,0.00,0.0
Mitch Van Vooren,2574629,TE,FA,Bye,,,,,,,,,,,,,,207,205,0.00,
Nick Vannett,2555289,TE,LAR,@ATL,,,,,,,,,,,,,0.00,208,206,0.00,0.0
Travis Vokolek,2570431,TE,ARI,@CIN,,,,,,,,,,,,,0.00,209,207,0.00,0.0
Scotty Washington,2563743,TE,BAL,@GB,,,,,,,,,,,,,0.00,210,208,0.00,0.0
Tre Watson,2574258,TE,KC,DEN,,,,,,,,,,,,,0.00,211,209,0.00,0.0
Treyton Welch,2573040,TE,NO,@TEN,,,,,,,,,,,,,0.00,212,210,0.00,0.0
Jack Westover,2572786,TE,NE,@NYJ,,,,,,,,,,,,,0.00,213,211,0.00,0.0
Jared Wiley,2572183,TE,KC,DEN,,,,,,,,,,,,,0.00,214,212,0.00,0.0
Joel Wilson,2571724,TE,TEN,NO,,,,,,,,,,,,,0.00,216,213,0.00,0.0
Brock Wright,2567221,TE,DET,@MIN,,,,,,,,,,,,,0.00,217,214,0.00,0.0
Colson Yankoff,2573620,TE,WAS,DAL,,,,,,0.76,8.48,0.06,,,,,1.59,55,215,0.00,-1.59
Thomas Yassmin,2573109,TE,LAC,HOU,,,,,,,,,,,,,0.00,218,216,0.00,0.0
Kenny Yeboah,2565768,TE,FA,Bye,,,,,,,,,,,,,,219,217,0.00,
Ben Yurosek,2574362,TE,MIN,DET,,,,,,0.95,10.16,0.07,,,,,1.91,50,218,0.00,-1.91
Shane Zylstra,2567172,TE,DET,@MIN,,,,,,1.09,11.06,0.08,,,,0.02,2.09,48,219,0.00,-2.09
