PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Krys Barnes,2563971,LB,CAR,SEA,0.81,1,0.06,0.06,,,,,,,,,,0.06,0.13,,,2.24,141,175,0.00,-2.24
Zaire Barnes,2570185,LB,NYG,@LV,1.38,1.02,0.03,0.09,,0.03,,,,,,,,0.06,0.09,,,3.18,128,176,0.00,-3.18
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,177,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,178,0.00,
Justin Barron,2574067,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,203,179,0.00,0.0
Jared Bartlett,2574432,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,204,180,0.00,0.0
Carlos Basham,2565863,LB,LV,NYG,,,,,,,,,,,,,,,,,,0.00,205,181,0.00,0.0
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,206,182,0.00,
Nick Bellore,2495262,LB,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,207,183,0.00,0.0
JD Bertrand,2571799,LB,ATL,LAR,0.87,0.61,0.02,0.02,,,,,,,,,,0.05,,,,1.87,150,184,0.00,-1.87
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,185,0.00,
Chris Board,2561301,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,209,186,0.00,0.0
Swayze Bozeman,2572811,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,210,187,0.00,0.0
Elliott Brown,2574475,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,211,188,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,189,0.00,
Carson Bruener,2574490,LB,PIT,@CLE,0.53,0.41,,,,,,,,,,,,0.06,,,,1.19,172,190,0.00,-1.19
Teddye Buchanan,2573925,LB,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,213,191,0.00,0.0
John Bullock,2574582,LB,FA,Bye,,,,,,,,,,,,,,,,,,,214,192,0.00,
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,215,193,0.00,
Chance Campbell,2567646,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,216,194,0.00,0.0
Andre Carter II,2571207,LB,MIA,TB,,,,,,,,,,,,,,,,,,0.00,217,195,0.00,0.0
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,218,196,0.00,
Chaz Chambliss,2574342,LB,MIN,DET,0.53,0.35,,,,,,,,,,,,,,,,1.01,179,197,0.00,-1.01
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,198,0.00,
Leo Chenal,2567784,LB,KC,DEN,,,,,,,,,,,,,,,,,,0.00,220,199,0.00,0.0
Claudin Cherelus,2570617,LB,CAR,SEA,3.42,2.22,,0.17,,,,,,,,,,,,,,6.72,75,200,0.00,-6.72
Jimmy Ciarlo,2572684,LB,MIA,TB,,,,,,,,,,,,,,,,,,0.00,222,201,0.00,0.0
K.J. Cloyd,2573283,LB,FA,Bye,,,,,,,,,,,,,,,,,,,223,202,0.00,
Jack Cochrane,2568408,LB,KC,DEN,0.59,0.29,,,,,,,,,,,,,,,,1.06,177,203,0.00,-1.06
Seth Coleman,2574557,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,204,0.00,
Junior Colson,2572465,LB,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,225,205,0.00,0.0
Branson Combs,2574211,LB,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,226,206,0.00,0.0
Zach Cunningham,2558094,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,227,207,0.00,0.0
Jamin Davis,2566595,LB,LV,NYG,,,,,,,,,,,,,,,,,,0.00,228,208,0.00,0.0
Nakobe Dean,2568072,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,229,209,0.00,0.0
Solomon DeShields,2574185,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,210,0.00,
Victor Dimukeje,2566424,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,231,211,0.00,0.0
De'Shaan Dixon,2567736,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,212,0.00,
Lance Dixon,2574457,LB,FA,Bye,,,,,,,,,,,,,,,,,,,233,213,0.00,
Bud Dupree,2552289,LB,LAC,HOU,0.94,0.53,0.29,0.29,,0.06,,,,,,,,,0.53,,,3.22,126,214,0.00,-3.22
Arnold Ebiketie,2567238,LB,ATL,LAR,1.24,0.68,0.34,0.28,,0.06,0.06,,,,,,,0.11,0.68,,,4.25,106,215,0.00,-4.25
Power Echols,2574007,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,234,216,0.00,0.0
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,,236,217,0.00,
Andrew Farmer,2571545,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,237,218,0.00,0.0
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,,238,219,0.00,
Jaylan Ford,2572315,LB,NO,@TEN,1.59,0.77,0.12,0.12,,0.06,,,,,,,,0.18,0.06,,,3.96,114,220,0.00,-3.96
Dante Fowler Jr.,2553431,LB,DAL,@WAS,1,0.82,0.29,0.35,,0.12,,,,,,,,0.12,0.59,,,4.11,108,221,0.00,-4.11
Tomon Fox,2569137,LB,NYG,@LV,0.64,0.43,,,,,,,,,,,,,,,,1.22,170,222,0.00,-1.22
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,,239,223,0.00,
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,,240,224,0.00,
Dennis Gardeck,2561200,LB,JAX,@IND,2,0.86,0.14,0.21,,0.07,,,,,,,,,0.21,,,4.46,104,225,0.00,-4.46
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,,241,226,0.00,
Brandon George,2574245,LB,KC,DEN,,,,,,,,,,,,,,,,,,0.00,242,227,0.00,0.0
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,,243,228,0.00,
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,,244,229,0.00,
Trevis Gipson,2563695,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,245,230,0.00,0.0
Jalen Graham,2570311,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,246,231,0.00,0.0
Jonathan Greenard,2564070,LB,MIN,DET,,,,,,,,,,,,,,,,,,0.00,247,232,0.00,0.0
Dre Greenlaw,2562428,LB,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,248,233,0.00,0.0
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,,249,234,0.00,
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,,250,235,0.00,
Derick Hall,2570329,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,251,236,0.00,0.0
Malik Hamm,2570392,LB,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,252,237,0.00,0.0
Nick Hampton,2570008,LB,LAR,@ATL,0.8,0.43,,,,,,,,,,,,,,,,1.46,164,238,0.00,-1.46
Jake Hansen,2568870,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,253,239,0.00,0.0
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,,254,240,0.00,
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,,255,241,0.00,
Christian Harris,2567679,LB,HOU,@LAC,0.79,0.52,0.04,0.05,0.02,0.02,,,,,,,,0.11,0.09,,,2.11,144,242,0.00,-2.11
Darius Harris,2563108,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,256,243,0.00,0.0
Neville Hewitt,2553657,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,257,244,0.00,0.0
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,,259,245,0.00,
Jamal Hill,2572096,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,260,246,0.00,0.0
Michael Hoecht,2564346,LB,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,261,247,0.00,0.0
Cole Holcomb,2562872,LB,PIT,@CLE,2.55,1.43,0.12,0.19,0.06,0.12,0.06,,,,,,,0.06,0.37,,,6.23,82,248,0.00,-6.23
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,,262,249,0.00,
Ty'Ron Hopper,2572036,LB,GB,BAL,0.94,0.53,0.06,0.12,,,,,,,,,,,0.12,,,2.09,145,250,0.00,-2.09
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,263,251,0.00,
Ruben Hyppolite II,2574011,LB,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,264,252,0.00,0.0
Adisa Isaac,2571826,LB,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,265,253,0.00,0.0
Jared Ivey,2574562,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,266,254,0.00,0.0
Brennan Jackson,2572198,LB,LV,NYG,,,,,,,,,,,,,,,,,,0.00,267,255,0.00,0.0
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,,268,256,0.00,
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,269,257,0.00,
Nick Jackson,2574588,LB,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,270,258,0.00,0.0
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,,271,259,0.00,
Keonta Jenkins,2573964,LB,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,272,260,0.00,0.0
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,,273,261,0.00,
Buddy Johnson,2566454,LB,IND,JAX,0.34,0.23,,,,0.06,,,,,,,,,,,,0.86,184,262,0.00,-0.86
Caleb Johnson,2566743,LB,MIA,TB,,,,,,,,,,,,,,,,,,0.00,274,263,0.00,0.0
DJ Johnson,2569603,LB,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,275,264,0.00,0.0
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,,276,265,0.00,
Jamon Johnson,2574133,LB,GB,BAL,,,,,,,,,,,,,,,,,,0.00,277,266,0.00,0.0
Patrick Johnson,2566403,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,278,267,0.00,0.0
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,,279,268,0.00,
Patrick Jones II,2566307,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,280,269,0.00,0.0
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,,281,270,0.00,
Matthew Judon,2555505,LB,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,282,271,0.00,0.0
Ale Kaho,2574611,LB,WAS,DAL,,,,,,,,,,,,,,,,,,0.00,283,272,0.00,0.0
Mohamed Kamara,2572243,LB,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,284,273,0.00,0.0
Sam Kamara,2566746,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,285,274,0.00,0.0
Eric Kendricks,2552312,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,287,275,0.00,0.0
Austin Keys,2574351,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,288,276,0.00,0.0
Kobe King,2574352,LB,NYJ,NE,0.51,0.34,,0.06,0.06,,,,,,,,,0.06,,,,1.42,165,277,0.00,-1.42
Jack Kiser,2574220,LB,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,289,278,0.00,0.0
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,,290,279,0.00,
William Kwenkeu,2569414,LB,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,291,280,0.00,0.0
Isaiah Land,2570900,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,292,281,0.00,0.0
Harold Landry III,2560784,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,293,282,0.00,0.0
Cody Lindenberg,2574301,LB,LV,NYG,0.77,0.41,0.06,0.24,,,,,,,,,,0.24,0.12,,,2.54,135,283,0.00,-2.54
Blake Lynch,2564562,LB,FA,Bye,,,,,,,,,,,,,,,,,,,294,284,0.00,
DeAngelo Malone,2567253,LB,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,295,285,0.00,0.0
Chandler Martin,2573943,LB,BAL,@GB,,,,,,,,,,,,,,,,,,0.00,296,286,0.00,0.0
Nick Martin,2574542,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,297,287,0.00,0.0
Easton Mascarenas-Arnold,2574056,LB,CLE,PIT,0.47,0.53,,0.18,,,,,,,,,,,0.18,,,1.38,168,288,0.00,-1.38
Ochaun Mathis,2569987,LB,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,298,289,0.00,0.0
Kana'i Mauga,2568741,LB,FA,Bye,,,,,,,,,,,,,,,,,,,299,290,0.00,
Francisco Mauigoa,2574441,LB,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,300,291,0.00,0.0
Dorian Mausi,2574354,LB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,301,292,0.00,0.0
Micah McFadden,2568003,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,303,293,0.00,0.0
Cameron McGrone,2566337,LB,FA,Bye,,,,,,,,,,,,,,,,,,,304,294,0.00,
Jalen McLeod,2574223,LB,JAX,@IND,,,,,,,,,,,,,,,,,,0.00,305,295,0.00,0.0
Kain Medrano,2574616,LB,WAS,DAL,0.94,0.53,,,,,,,,,,,,,,,,1.73,155,296,0.00,-1.73
Marvin Moody,2573900,LB,FA,Bye,,,,,,,,,,,,,,,,,,,306,297,0.00,
Xander Mueller,2574667,LB,FA,Bye,,,,,,,,,,,,,,,,,,,307,298,0.00,
Jamil Muhammad,2574271,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,308,299,0.00,0.0
Caleb Murphy,2571476,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,309,300,0.00,0.0
Gabriel Murphy,2573313,LB,MIN,DET,,,,,,,,,,,,,,,,,,0.00,310,301,0.00,0.0
Grayson Murphy,2573274,LB,FA,Bye,,,,,,,,,,,,,,,,,,,311,302,0.00,
Mapalo Mwansa,2573994,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,312,303,0.00,0.0
Durell Nchami,2571794,LB,IND,JAX,,,,,,,,,,,,,,,,,,0.00,313,304,0.00,0.0
Elias Neal,2573737,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,0.00,314,305,0.00,0.0
Anthony Nelson,2562507,LB,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,315,306,0.00,0.0
Nick Niemann,2566496,LB,GB,BAL,,,,,,,,,,,,,,,,,,0.00,316,307,0.00,0.0
Maema Njongmeta,2573013,LB,CAR,SEA,0.97,0.46,,0.11,,0.06,0.11,,,,0.06,,,,,,,2.46,138,308,0.00,-2.46
Tuasivi Nomura,2573995,LB,FA,Bye,,,,,,,,,,,,,,,,,,,317,309,0.00,
Trevor Nowaske,2570978,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,318,310,0.00,0.0
Patrick O'Connell,2571366,LB,SEA,@CAR,0.35,0.15,,,,,,,,,,,,,,,,0.62,192,311,0.00,-0.62
Amen Ogbongbemiga,2566499,LB,CHI,@SF,1.24,0.59,0.12,0.18,,0.06,0.06,,,,,,,0.06,,,,3.14,129,312,0.00,-3.14
Azeez Ojulari,2566367,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,320,313,0.00,0.0
Ogbo Okoronkwo,2560829,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,321,314,0.00,0.0
Julian Okwara,2563947,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,322,315,0.00,0.0
Oluwafemi Oladejo,2574157,LB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,323,316,0.00,0.0
Anfernee Orji,2571252,LB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,324,317,0.00,0.0
K.C. Ossai,2574177,LB,MIA,TB,,,,,,,,,,,,,,,,,,0.00,325,318,0.00,0.0
DeMarvion Overshown,2569705,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,326,319,0.00,0.0
Micah Parsons,2566019,LB,GB,BAL,,,,,,,,,,,,,,,,,,0.00,327,320,0.00,0.0
Pooh Paul Jr.,2574274,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,328,321,0.00,0.0
Josh Pearcy,2574275,LB,FA,Bye,,,,,,,,,,,,,,,,,,,329,322,0.00,
Warren Peeples,2574595,LB,FA,Bye,,,,,,,,,,,,,,,,,,,330,323,0.00,
Ronnie Perkins,2566340,LB,FA,Bye,,,,,,,,,,,,,,,,,,,331,324,0.00,
Denzel Perryman,2552310,LB,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,332,325,0.00,0.0
Jacob Phillips,2563806,LB,IND,JAX,,,,,,,,,,,,,,,,,,0.00,333,326,0.00,0.0
Anthony Pittman,2563195,LB,FA,Bye,,,,,,,,,,,,,,,,,,,334,327,0.00,
Tyreem Powell,2574403,LB,FA,Bye,,,,,,,,,,,,,,,,,,,335,328,0.00,
Antwaun Powell-Ryland,2574472,LB,CIN,ARI,,,,,,,,,,,,,,,,,,0.00,336,329,0.00,0.0
Jose Ramirez,2570359,LB,FA,Bye,,,,,,,,,,,,,,,,,,,337,330,0.00,
Garmon Randolph,2574526,LB,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,338,331,0.00,0.0
Otis Reese,2571485,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,339,332,0.00,0.0
Jalen Reeves-Maybin,2557924,LB,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,340,333,0.00,0.0
Karene Reid,2574097,LB,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,341,334,0.00,0.0
Winston Reid,2573031,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,342,335,0.00,0.0
Monty Rice,2566121,LB,FA,Bye,,,,,,,,,,,,,,,,,,,343,336,0.00,
Bo Richter,2573322,LB,MIN,DET,0.53,0.35,,0.06,,,,,,,,,,,,,,1.10,175,337,0.00,-1.1
Cam Riley,2574382,LB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,344,338,0.00,0.0
Duke Riley,2557967,LB,FA,Bye,,,,,,,,,,,,,,,,,,,345,339,0.00,
Curtis Robinson,2566875,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,346,340,0.00,0.0
Mark Robinson,2568165,LB,FA,Bye,,,,,,,,,,,,,,,,,,,347,341,0.00,
Que Robinson,2574099,LB,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,348,342,0.00,0.0
Josh Ross,2567307,LB,MIN,DET,,,,,,,,,,,,,,,,,,0.00,349,343,0.00,0.0
J.J. Russell,2569308,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,350,344,0.00,0.0
Jack Sanborn,2567424,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,351,345,0.00,0.0
Drew Sanders,2569711,LB,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,352,346,0.00,0.0
Nephi Sewell,2569107,LB,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,353,347,0.00,0.0
Jamie Sheriff,2573892,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,354,348,0.00,0.0
Jackson Sirmon,2572717,LB,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,355,349,0.00,0.0
Aaron Smith,2574449,LB,FA,Bye,,,,,,,,,,,,,,,,,,,356,350,0.00,
Elerson G. Smith,2566373,LB,FA,Bye,,,,,,,,,,,,,,,,,,,357,351,0.00,
Jaylon Smith,2555310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,358,352,0.00,
Tyreke Smith,2568276,LB,KC,DEN,,,,,,,,,,,,,,,,,,0.00,359,353,0.00,0.0
Za'Darius Smith,2552279,LB,FA,Bye,,,,,,,,,,,,,,,,,,,360,354,0.00,
Charles Snowden,2566764,LB,LV,NYG,0.18,0.18,0.12,0.06,,,,,,,,,,,0.18,,,0.80,185,355,0.00,-0.8
Baylon Spector,2567337,LB,BUF,PHI,,,,,,,,,,,,,,,,,,0.00,361,356,0.00,0.0
Robert Spillane,2561596,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,362,357,0.00,0.0
Isaiah Stalbird,2573400,LB,NO,@TEN,1.59,0.77,0.12,0.24,0.06,0.06,,,,,,,,0.18,0.18,,,4.41,105,358,0.00,-4.41
Wesley Steiner,2574310,LB,FA,Bye,,,,,,,,,,,,,,,,,,,363,359,0.00,
Josaiah Stewart,2574278,LB,LAR,@ATL,0.77,0.41,,0.06,0.06,,,,,,,,,0.06,,,,1.85,151,360,0.00,-1.85
Justin Strnad,2563914,LB,DEN,@KC,2.43,1.59,0.19,0.37,,0.09,0.09,,0.09,,,,,,0.19,,0.09,6.40,79,361,0.00,-6.4
Grant Stuard,2566568,LB,DET,@MIN,0.12,0.18,,0.18,,0.06,,,,,,,,,,,,0.77,187,362,0.00,-0.77
Ty Summers,2562748,LB,CHI,@SF,,,,,,,,,,,,,,,,,,0.00,364,363,0.00,0.0
Chazz Surratt,2566322,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,365,364,0.00,0.0
Kayvon Thibodeaux,2568015,LB,NYG,@LV,,,,,,,,,,,,,,,,,,0.00,367,365,0.00,0.0
Charlie Thomas,2570852,LB,FA,Bye,,,,,,,,,,,,,,,,,,,368,366,0.00,
Keir Thomas,2567856,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,0.00,369,367,0.00,0.0
Xavier Thomas,2572435,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,0.00,370,368,0.00,0.0
Maxwell Tooley,2573166,LB,FA,Bye,,,,,,,,,,,,,,,,,,,372,369,0.00,
Bralen Trice,2571817,LB,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,373,370,0.00,0.0
Jeremiah Trotter Jr.,2572396,LB,PHI,@BUF,0.56,0.32,0.02,0.04,,,,,,,,,,0.02,,,,1.18,174,371,0.00,-1.18
Alphonzo Tuputala,2574661,LB,FA,Bye,,,,,,,,,,,,,,,,,,,374,372,0.00,
Ezekiel Turner,2561283,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,375,373,0.00,0.0
Jordan Turner,2574101,LB,DEN,@KC,,,,,,,,,,,,,,,,,,0.00,376,374,0.00,0.0
Joshua Uche,2564649,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,0.00,377,375,0.00,0.0
Edefuan Ulofoshio,2571874,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,378,376,0.00,0.0
Kyle Van Noy,2543699,LB,BAL,@GB,1.26,0.96,0.36,0.48,,0.06,0.06,,,,,,,0.18,0.72,,,4.99,95,377,0.00,-4.99
Joseph Vaughn,2574665,LB,FA,Bye,,,,,,,,,,,,,,,,,,,379,378,0.00,
Luiji Vilain,2569068,LB,FA,Bye,,,,,,,,,,,,,,,,,,,380,379,0.00,
Anthony Walker,2558851,LB,TB,@MIA,1.73,1.62,,0.06,0.06,,,,,,,,,0.12,0.06,,,4.20,107,380,0.00,-4.2
David Walker,2574600,LB,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,381,381,0.00,0.0
Jailin Walker,2574314,LB,FA,Bye,,,,,,,,,,,,,,,,,,,382,382,0.00,
Trevin Wallace,2571898,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,385,383,0.00,0.0
Garret Wallow,2566139,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,386,384,0.00,0.0
Fred Warner,2560917,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,387,385,0.00,0.0
Nathaniel Watson,2571958,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.00,388,386,0.00,0.0
T.J. Watt,2558064,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,389,387,0.00,0.0
Markees Watts,2571599,LB,TB,@MIA,0.77,0.41,,,,,,,,,,,,,,,,1.40,167,388,0.00,-1.4
Marlowe Wax,2574534,LB,LAC,HOU,,,,,,,,,,,,,,,,,,0.00,390,389,0.00,0.0
J.J. Weaver,2574643,LB,FA,Bye,,,,,,,,,,,,,,,,,,,391,390,0.00,
Rashad Weaver,2566124,LB,FA,Bye,,,,,,,,,,,,,,,,,,,392,391,0.00,
Kristian Welch,2565348,LB,GB,BAL,,,,,,,,,,,,,,,,,,0.00,393,392,0.00,0.0
Julius Welschof,2572453,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,394,393,0.00,0.0
Ja'Markis Weston,2574453,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,0.00,395,394,0.00,0.0
DaShaun White,2571792,LB,FA,Bye,,,,,,,,,,,,,,,,,,,396,395,0.00,
Kyzir White,2560928,LB,SF,CHI,,,,,,,,,,,,,,,,,,0.00,397,396,0.00,0.0
Benton Whitley,2569405,LB,TB,@MIA,,,,,,,,,,,,,,,,,,0.00,398,397,0.00,0.0
Logan Wilson,2563752,LB,DAL,@WAS,1.5,0.63,,0.03,,,0.03,,,,,,,0.06,0.06,0.78,,2.91,131,398,0.00,-2.91
Mack Wilson,2562605,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,0.00,399,399,0.00,0.0
Jacoby Windmon,2573521,LB,CAR,SEA,,,,,,,,,,,,,,,,,,0.00,400,400,0.00,0.0
Hunter Wohler,2574206,LB,IND,JAX,,,,,,,,,,,,,,,,,,0.00,401,401,0.00,0.0
Julius Wood,2573070,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,0.00,402,402,0.00,0.0
Jackson Woodard,2574181,LB,MIA,TB,,,,,,,,,,,,,,,,,,0.00,403,403,0.00,0.0
Josh Woods,2561626,LB,ATL,LAR,,,,,,,,,,,,,,,,,,0.00,404,404,0.00,0.0
Chandler Wooten,2569194,LB,FA,Bye,,,,,,,,,,,,,,,,,,,405,405,0.00,
Craig Young,2573187,LB,FA,Bye,,,,,,,,,,,,,,,,,,,406,406,0.00,
